step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497747,0.498174,0.496994,0.497035,0.497583,0.497455,0.497823,0.497697,0.500706,0.499794,0.498111,0.498109,0.499753,0.499503,0.498519,0.498287,0.501025,0.500221,0.498807,0.498775,0.499877,0.499741,0.499085,0.498826,0.499527,0.498891,0.499136,0.499150,0.500282,0.500239,0.499813,0.499540,0.499752,0.499497,0.499341,0.499316,0.500127,0.500107,0.500188,0.499909,0.499726,0.499429,0.499148,0.499175,0.499935,0.499923,0.500434,0.500188
400,0.492621,0.494932,0.487479,0.488039,0.487994,0.487729,0.491655,0.491317,0.504894,0.501190,0.491231,0.490759,0.497337,0.495852,0.494363,0.493437,0.506200,0.502325,0.493843,0.492928,0.499170,0.497950,0.496002,0.494756,0.501192,0.497695,0.494932,0.494708,0.499975,0.498822,0.499697,0.498177,0.501568,0.499465,0.496905,0.496791,0.500903,0.500260,0.501984,0.500336,0.501257,0.499978,0.498142,0.498218,0.500875,0.500493,0.503514,0.502213
600,0.485350,0.490456,0.472153,0.473683,0.473021,0.472336,0.483531,0.482254,0.511859,0.501293,0.479541,0.477582,0.492824,0.487993,0.487871,0.485169,0.514652,0.503609,0.483818,0.480668,0.497304,0.493068,0.490549,0.486436,0.505208,0.494344,0.486188,0.485218,0.498733,0.494619,0.500067,0.493882,0.504229,0.498538,0.490627,0.490054,0.503789,0.501058,0.506358,0.499810,0.504977,0.500994,0.494214,0.494140,0.503098,0.501158,0.509766,0.505245
800,0.477439,0.485339,0.452623,0.455260,0.456770,0.453835,0.474299,0.469620,0.521558,0.500736,0.465649,0.460101,0.490487,0.477640,0.481806,0.473814,0.525003,0.502807,0.471003,0.463075,0.497633,0.486528,0.485532,0.474627,0.514834,0.491550,0.473841,0.470503,0.498196,0.488468,0.504877,0.488419,0.509984,0.496748,0.479437,0.477369,0.508769,0.501807,0.515308,0.498689,0.508532,0.500402,0.486730,0.485931,0.506806,0.501678,0.520364,0.509006
1000,0.469210,0.479277,0.431562,0.434652,0.451140,0.437761,0.468056,0.456807,0.532064,0.498941,0.457902,0.443698,0.499573,0.469850,0.481261,0.462250,0.538571,0.500418,0.461958,0.444358,0.505080,0.481047,0.487017,0.462102,0.525264,0.485703,0.461286,0.454267,0.499298,0.481185,0.516702,0.481813,0.517717,0.494047,0.467055,0.462817,0.516646,0.504072,0.529923,0.495918,0.516411,0.500926,0.476781,0.475260,0.507351,0.498371,0.533792,0.511220
1200,0.462974,0.474083,0.413527,0.416202,0.460835,0.427882,0.464032,0.444438,0.542699,0.497382,0.458087,0.431269,0.517179,0.466350,0.485786,0.452051,0.553270,0.499112,0.461918,0.430512,0.515872,0.476203,0.496654,0.452266,0.539025,0.481552,0.453186,0.439268,0.504303,0.475912,0.531980,0.476223,0.526483,0.491676,0.458185,0.450121,0.522106,0.502017,0.545722,0.491467,0.523375,0.500286,0.469302,0.466921,0.509764,0.496515,0.548551,0.512115
1400,0.457037,0.468794,0.398503,0.399301,0.480872,0.425390,0.462461,0.432599,0.552302,0.494775,0.465433,0.421417,0.537812,0.463579,0.493596,0.443671,0.567111,0.496848,0.467294,0.417695,0.530045,0.471597,0.508615,0.443454,0.553172,0.477454,0.447340,0.424621,0.508350,0.468335,0.548082,0.471259,0.536815,0.490058,0.450805,0.438074,0.527341,0.498683,0.561194,0.486637,0.531711,0.501380,0.461516,0.457737,0.511475,0.493588,0.562733,0.510571
1600,0.452623,0.464733,0.386097,0.383437,0.503947,0.427155,0.463349,0.421154,0.560642,0.491036,0.474918,0.413228,0.560783,0.464573,0.504078,0.435801,0.581719,0.493368,0.478959,0.408539,0.548214,0.467040,0.525245,0.436457,0.567891,0.474408,0.445426,0.411649,0.511972,0.457903,0.565398,0.466301,0.546154,0.487284,0.445482,0.426215,0.530701,0.492309,0.575973,0.480062,0.539997,0.499578,0.456956,0.451548,0.513606,0.490581,0.576570,0.507119
1800,0.448760,0.460618,0.377946,0.369646,0.528487,0.430252,0.464908,0.410008,0.569985,0.488228,0.488416,0.406658,0.585710,0.466064,0.516662,0.429079,0.597678,0.490607,0.494187,0.400714,0.567499,0.463994,0.544313,0.431078,0.583868,0.471514,0.448939,0.400436,0.521289,0.451142,0.583273,0.461358,0.557564,0.486072,0.442895,0.415217,0.533032,0.484819,0.591163,0.471994,0.547352,0.497491,0.450729,0.443881,0.515420,0.486835,0.589510,0.502312
