step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497181,0.497677,0.496265,0.496287,0.496274,0.496007,0.501727,0.500247,0.501782,0.498749,0.495792,0.495690,0.499870,0.499579,0.502722,0.501402,0.501957,0.499249,0.497909,0.497744,0.500108,0.500013,0.502320,0.501158,0.500431,0.499251,0.499210,0.499175,0.500936,0.500892,0.501992,0.501041,0.500041,0.499189,0.499314,0.499274,0.500227,0.500188,0.501150,0.500467,0.500393,0.499860,0.499715,0.499749,0.499445,0.499418,0.500524,0.500023
400,0.487370,0.491261,0.481015,0.481894,0.477754,0.477252,0.507754,0.503357,0.512279,0.499660,0.483534,0.481722,0.493655,0.491982,0.508991,0.504090,0.515090,0.498985,0.492226,0.490920,0.497612,0.496534,0.507611,0.503827,0.504612,0.496678,0.497472,0.497286,0.504339,0.503433,0.506835,0.503863,0.499882,0.496535,0.498583,0.498457,0.504044,0.503475,0.503667,0.501974,0.500145,0.499580,0.499353,0.499450,0.501523,0.501309,0.501929,0.500888
600,0.473265,0.480668,0.461190,0.462682,0.460301,0.456770,0.519234,0.509464,0.529985,0.499915,0.470583,0.463528,0.483898,0.478314,0.518694,0.507026,0.534035,0.498778,0.483407,0.477195,0.491374,0.486616,0.515957,0.506864,0.515976,0.492717,0.494737,0.493974,0.509648,0.505932,0.514947,0.507615,0.504035,0.491295,0.497654,0.497262,0.513385,0.510356,0.507616,0.503845,0.499655,0.498760,0.498924,0.499069,0.505019,0.504026,0.503371,0.501617
800,0.462188,0.471516,0.443447,0.444623,0.454425,0.441863,0.536091,0.518744,0.549968,0.498682,0.467926,0.448776,0.478424,0.464608,0.530913,0.510361,0.555457,0.498383,0.478649,0.461962,0.485511,0.474309,0.526762,0.509985,0.531932,0.490463,0.491553,0.489317,0.516291,0.506697,0.524463,0.511049,0.516444,0.486513,0.496591,0.495790,0.523314,0.514944,0.512019,0.505534,0.499502,0.497668,0.498568,0.498720,0.508024,0.505876,0.504672,0.502146
1000,0.452655,0.462492,0.430892,0.430201,0.460186,0.431802,0.555314,0.529426,0.570553,0.496694,0.477675,0.437449,0.480809,0.453605,0.545454,0.513851,0.578609,0.497635,0.483263,0.448486,0.483313,0.462944,0.539113,0.512643,0.552386,0.490302,0.488046,0.483239,0.522032,0.504452,0.535072,0.514076,0.533096,0.484050,0.495945,0.494514,0.533804,0.518376,0.516707,0.506915,0.499592,0.496412,0.498278,0.498400,0.510433,0.506548,0.505888,0.502521
1200,0.444739,0.454039,0.421826,0.417938,0.473530,0.424730,0.576373,0.541241,0.591419,0.493519,0.495022,0.430549,0.491154,0.445355,0.561829,0.516958,0.601384,0.495088,0.496526,0.436017,0.485477,0.452791,0.553528,0.514757,0.573604,0.488979,0.485070,0.475484,0.526353,0.499250,0.547232,0.516334,0.549929,0.483460,0.495042,0.492625,0.540839,0.518165,0.522210,0.508199,0.500277,0.494550,0.497991,0.498051,0.513937,0.507269,0.507195,0.502845
1400,0.437629,0.445751,0.416508,0.408533,0.489872,0.420382,0.597694,0.552451,0.609807,0.489307,0.515956,0.426370,0.506970,0.439301,0.578322,0.519129,0.622708,0.490965,0.513820,0.427150,0.491286,0.444335,0.568202,0.515580,0.596299,0.488653,0.483297,0.466840,0.529233,0.492349,0.559636,0.517625,0.567483,0.482802,0.494537,0.490932,0.549269,0.516957,0.527748,0.509103,0.502173,0.493129,0.497732,0.497698,0.517952,0.507539,0.508492,0.503102
1600,0.431502,0.438514,0.412699,0.399936,0.508526,0.417000,0.619355,0.563303,0.626436,0.484341,0.536927,0.424800,0.526639,0.436236,0.595534,0.519525,0.643193,0.485496,0.531997,0.419793,0.501132,0.436234,0.583052,0.514174,0.617643,0.487118,0.483601,0.457231,0.531535,0.483009,0.572246,0.516989,0.584826,0.481677,0.493741,0.488672,0.555980,0.514261,0.533828,0.509673,0.503496,0.491012,0.497445,0.497297,0.521852,0.506319,0.509838,0.503253
1800,0.426938,0.432600,0.410765,0.392503,0.527572,0.413459,0.638862,0.570594,0.640280,0.479011,0.556847,0.423438,0.547523,0.434956,0.611539,0.516974,0.660813,0.478842,0.549821,0.413326,0.512346,0.429570,0.596895,0.510629,0.638023,0.484161,0.486443,0.448643,0.534629,0.474059,0.584110,0.514538,0.598873,0.480025,0.493349,0.486445,0.562027,0.510667,0.539742,0.509702,0.506118,0.489253,0.497183,0.496882,0.527051,0.505355,0.511191,0.503316
