step,train_loss,val_loss
0,5.565975,5.560881
1000,2.264966,2.196231
2000,1.848740,1.832890
3000,1.724203,1.714392
4000,1.642640,1.641012
5000,1.598986,1.594698
6000,1.557278,1.560222
7000,1.546694,1.538231
8000,1.516326,1.513540
9000,1.505708,1.495955
10000,1.486541,1.480962
11000,1.476371,1.466489
12000,1.462042,1.458424
13000,1.441304,1.445273
14000,1.431671,1.434080
15000,1.424091,1.425478
16000,1.415397,1.418048
17000,1.416160,1.410746
18000,1.403052,1.402579
19000,1.399738,1.397019
20000,1.390314,1.392186
21000,1.385222,1.387535
22000,1.387146,1.383540
23000,1.372082,1.381012
24000,1.377798,1.378681
