step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497746,0.496637,0.499421,0.496390,0.500238,0.496905,0.496660,0.496469,0.498115,0.496413,0.499496,0.496365,0.499951,0.496466,0.496994,0.496567,0.497885,0.496267,0.498421,0.496283,0.498919,0.496379,0.497684,0.496690,0.497614,0.496242,0.498475,0.496319,0.498817,0.496340,0.499348,0.496828,0.497868,0.496246,0.497916,0.496265,0.498748,0.496348,0.501463,0.497026,0.498325,0.496242,0.498217,0.496242,0.499660,0.496245,0.502657,0.497651
400,0.491976,0.488674,0.498994,0.488107,0.502960,0.493008,0.486037,0.485592,0.497045,0.487077,0.498124,0.487493,0.502504,0.488964,0.487338,0.486009,0.499625,0.486306,0.493767,0.486017,0.498716,0.488888,0.493251,0.487162,0.498713,0.485797,0.492920,0.485802,0.496355,0.487166,0.501584,0.488501,0.498890,0.485497,0.493305,0.485705,0.496804,0.487122,0.506111,0.490002,0.496794,0.485420,0.495485,0.485480,0.498696,0.486421,0.509688,0.493672
600,0.481681,0.477664,0.494209,0.478163,0.505089,0.490577,0.470165,0.468880,0.501718,0.475322,0.495220,0.475963,0.510568,0.486483,0.478790,0.471082,0.507537,0.473313,0.486285,0.470677,0.499370,0.480379,0.498975,0.476529,0.501117,0.471496,0.483185,0.469609,0.491595,0.473937,0.508470,0.477325,0.499341,0.468905,0.487128,0.469548,0.494650,0.473750,0.511190,0.480815,0.494521,0.468202,0.491127,0.468317,0.497844,0.470821,0.516292,0.486884
800,0.465301,0.461190,0.478007,0.459826,0.491736,0.473563,0.453513,0.447518,0.513475,0.457851,0.492245,0.456923,0.518108,0.481325,0.478475,0.452333,0.521032,0.455526,0.476640,0.449412,0.498627,0.464253,0.503442,0.460086,0.508338,0.451478,0.468111,0.447180,0.482155,0.453883,0.506020,0.457569,0.503173,0.447020,0.475109,0.446814,0.488760,0.453714,0.509346,0.462376,0.494389,0.445028,0.486611,0.445488,0.498296,0.450101,0.520911,0.470385
1000,0.447264,0.442031,0.458048,0.438631,0.470480,0.449914,0.447962,0.425516,0.524348,0.436073,0.489925,0.433792,0.527667,0.470560,0.484796,0.432162,0.536767,0.433556,0.464631,0.425329,0.494852,0.442979,0.510948,0.440385,0.519485,0.428625,0.449750,0.422445,0.466108,0.430477,0.499495,0.434491,0.512206,0.422955,0.458864,0.421844,0.477380,0.430112,0.504291,0.439793,0.500789,0.419653,0.480517,0.420884,0.496932,0.426549,0.521820,0.448899
1200,0.432297,0.424402,0.439687,0.418786,0.453091,0.428268,0.451284,0.405875,0.535882,0.414559,0.485724,0.410585,0.537408,0.458082,0.495861,0.413650,0.551096,0.412324,0.450983,0.402062,0.490352,0.423261,0.519527,0.421534,0.532974,0.406964,0.432990,0.399314,0.450707,0.408582,0.496143,0.412974,0.523387,0.400623,0.445249,0.398830,0.466289,0.408026,0.503031,0.418545,0.508730,0.395851,0.474003,0.398021,0.493789,0.404309,0.524414,0.428651
1400,0.420569,0.408175,0.424593,0.401031,0.441694,0.409428,0.459109,0.388937,0.551664,0.393817,0.481692,0.388598,0.547338,0.444501,0.506274,0.397178,0.568045,0.391790,0.437856,0.379861,0.484001,0.403879,0.526943,0.403302,0.547503,0.386761,0.418320,0.377793,0.434290,0.387351,0.498406,0.393627,0.536219,0.379530,0.433451,0.377482,0.454360,0.386973,0.506531,0.399795,0.515785,0.373607,0.468020,0.376880,0.489315,0.383148,0.530075,0.410580
1600,0.411984,0.393953,0.410941,0.384526,0.435238,0.393271,0.471526,0.373646,0.566087,0.374143,0.478184,0.367839,0.556006,0.429983,0.516260,0.381494,0.584630,0.373033,0.427670,0.359467,0.477228,0.385161,0.534522,0.386754,0.563379,0.368175,0.404951,0.357559,0.419097,0.367474,0.503740,0.376188,0.551128,0.359850,0.421144,0.357107,0.443004,0.367279,0.514726,0.382199,0.527360,0.352985,0.461075,0.356498,0.483601,0.362866,0.538472,0.393078
1800,0.406210,0.381003,0.399065,0.369158,0.431847,0.379096,0.486085,0.358683,0.580444,0.356133,0.476859,0.349052,0.563191,0.416467,0.527237,0.367043,0.598592,0.355438,0.418720,0.340254,0.471483,0.368394,0.541554,0.371454,0.577916,0.351266,0.394059,0.338895,0.405111,0.348988,0.511745,0.360327,0.568239,0.341926,0.411826,0.338592,0.433476,0.349098,0.523984,0.367052,0.539375,0.333943,0.454826,0.337740,0.478417,0.343994,0.547074,0.378263
