step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2000,0.414652,0.399946,0.365124,0.369850,0.357085,0.355735,0.667088,0.522880,0.485246,0.380331,0.364401,0.362317,0.676733,0.511634,0.518387,0.386395,0.376341,0.373812,0.660176,0.513811,0.509631,0.399178,0.420927,0.413687,0.576512,0.505267,0.530180,0.484825,0.500962,0.498522,0.585345,0.514347,0.519873,0.486556,0.491979,0.487194
2200,0.414096,0.389120,0.353820,0.355617,0.338704,0.336147,0.695683,0.522450,0.514597,0.390084,0.347409,0.342542,0.712943,0.509474,0.550038,0.393910,0.359858,0.354524,0.695716,0.513332,0.537329,0.389845,0.405148,0.395851,0.599399,0.508474,0.543810,0.480183,0.500310,0.496778,0.613049,0.519185,0.531300,0.482820,0.486236,0.478621
2400,0.416558,0.381222,0.351311,0.345501,0.323663,0.317909,0.725460,0.522141,0.545469,0.403790,0.346544,0.325360,0.750429,0.506301,0.583242,0.405718,0.350696,0.336897,0.733462,0.511394,0.567684,0.385711,0.390252,0.378283,0.623692,0.511356,0.561411,0.473468,0.498496,0.493401,0.641478,0.522638,0.545901,0.479112,0.479771,0.468339
2600,0.420387,0.374548,0.356289,0.338967,0.318775,0.301501,0.752587,0.520777,0.577754,0.416841,0.360360,0.310109,0.788799,0.501493,0.618346,0.417826,0.356610,0.322378,0.773913,0.508049,0.600181,0.385530,0.376902,0.361251,0.649390,0.514666,0.581948,0.465069,0.495296,0.488042,0.671424,0.525574,0.564187,0.475668,0.473006,0.456739
2800,0.424081,0.368880,0.365726,0.335856,0.327126,0.286936,0.782686,0.517932,0.611528,0.428568,0.379091,0.297997,0.826976,0.495894,0.655051,0.428402,0.370034,0.312106,0.816075,0.504259,0.634878,0.388289,0.367790,0.346108,0.676032,0.516147,0.603896,0.456829,0.491087,0.481281,0.701518,0.526856,0.584112,0.473036,0.467526,0.445432
3000,0.429893,0.364733,0.376798,0.334444,0.341799,0.274319,0.810968,0.514944,0.646885,0.437681,0.400099,0.291505,0.864250,0.490793,0.693401,0.433423,0.387518,0.304497,0.860228,0.498711,0.671493,0.390692,0.362214,0.331985,0.704830,0.517531,0.629981,0.447904,0.485460,0.472008,0.732983,0.526812,0.607467,0.471155,0.463363,0.434138
3200,0.436207,0.361402,0.389552,0.334323,0.359448,0.263983,0.837842,0.510175,0.683851,0.442473,0.422180,0.287550,0.900042,0.484143,0.733732,0.434987,0.406013,0.299769,0.906631,0.493083,0.710024,0.395340,0.364318,0.320784,0.732331,0.518067,0.660482,0.440620,0.480630,0.462775,0.764717,0.526512,0.631748,0.469803,0.460794,0.423362
3400,0.441878,0.357993,0.403344,0.334359,0.378586,0.256676,0.865553,0.506223,0.721801,0.443620,0.445334,0.285856,0.939104,0.477459,0.775797,0.433187,0.426117,0.296998,0.955924,0.485759,0.750404,0.397708,0.369105,0.310258,0.762751,0.517301,0.694329,0.431851,0.475013,0.450985,0.799891,0.524512,0.659782,0.468694,0.459280,0.411598
3600,0.448894,0.355150,0.417342,0.334593,0.399162,0.252170,0.892484,0.502221,0.761884,0.442221,0.469333,0.283847,0.976644,0.470963,0.819912,0.428196,0.447985,0.294754,1.007516,0.478491,0.792305,0.399237,0.377745,0.302384,0.795634,0.516632,0.730427,0.424105,0.469394,0.438668,0.832466,0.521914,0.687570,0.467396,0.459424,0.400845
3800,0.456250,0.352407,0.432527,0.334973,0.420515,0.249510,0.915798,0.497158,0.802310,0.439037,0.494606,0.282917,1.016659,0.464009,0.865357,0.423309,0.470381,0.294083,1.062299,0.470898,0.836156,0.397528,0.387075,0.294616,0.827564,0.515094,0.768183,0.419208,0.465747,0.427544,0.866746,0.518632,0.717252,0.466801,0.462264,0.391560
4000,0.463813,0.349645,0.446041,0.334349,0.442694,0.247362,0.939754,0.492413,0.845205,0.433300,0.520824,0.281700,1.055868,0.456918,0.912598,0.415124,0.493347,0.293023,1.119233,0.463232,0.881131,0.394870,0.397914,0.289079,0.858249,0.511760,0.808552,0.414324,0.463462,0.416073,0.899831,0.514921,0.748643,0.465365,0.466205,0.381352
4200,0.470282,0.346935,0.459272,0.333564,0.465440,0.245287,0.962896,0.487557,0.889178,0.426143,0.547523,0.280140,1.094127,0.449099,0.961800,0.406808,0.516822,0.292134,1.179230,0.454680,0.928765,0.391218,0.410766,0.283916,0.890425,0.508803,0.850465,0.410187,0.462657,0.404487,0.934641,0.509947,0.781133,0.463460,0.471314,0.371844
4400,0.476673,0.344368,0.472321,0.332607,0.489175,0.243537,0.986389,0.482808,0.934425,0.419368,0.575072,0.277599,1.132389,0.441591,1.012395,0.398447,0.539816,0.290454,1.242066,0.446165,0.976527,0.386351,0.424183,0.279507,0.921760,0.505163,0.893963,0.405733,0.464191,0.394185,0.969783,0.504782,0.813296,0.461401,0.477958,0.363468
4600,0.481600,0.340707,0.486122,0.331485,0.513150,0.241689,1.007464,0.477498,0.980679,0.410847,0.603269,0.275210,1.169745,0.434570,1.064242,0.389449,0.564567,0.288661,1.307387,0.437027,1.026741,0.380870,0.438626,0.275655,0.954697,0.500797,0.938593,0.401443,0.467404,0.383746,1.005811,0.498796,0.847230,0.459285,0.487632,0.355285
4800,0.489753,0.338968,0.501234,0.329304,0.538112,0.239640,1.029669,0.472994,1.028216,0.402252,0.632594,0.272647,1.206705,0.427530,1.117566,0.380383,0.589803,0.286528,1.374527,0.428596,1.077364,0.374131,0.453293,0.272205,0.988907,0.496316,0.986231,0.397036,0.472739,0.373957,1.041072,0.492701,0.880597,0.456157,0.496405,0.347043
5000,0.496899,0.337201,0.513004,0.326406,0.562935,0.236468,1.052566,0.467266,1.077455,0.393693,0.662680,0.269248,1.242024,0.420925,1.171816,0.372336,0.615147,0.285081,1.444405,0.419989,1.130577,0.367800,0.469137,0.269275,1.022548,0.491981,1.034213,0.392313,0.479215,0.364985,1.076218,0.486943,0.914126,0.453385,0.507233,0.340080
5200,0.501620,0.334720,0.526296,0.324001,0.589015,0.234709,1.073633,0.462105,1.126856,0.386142,0.693253,0.266024,1.277569,0.413483,1.227056,0.364122,0.640251,0.282804,1.515893,0.411770,1.185815,0.360053,0.484776,0.265758,1.054648,0.487082,1.083992,0.387462,0.487709,0.356420,1.111557,0.480847,0.948490,0.449488,0.518850,0.333240
5400,0.507805,0.331831,0.539080,0.321030,0.615639,0.232193,1.093956,0.456895,1.176889,0.378033,0.724369,0.263922,1.314692,0.407302,1.283579,0.355344,0.664905,0.279749,1.590345,0.402716,1.241484,0.353755,0.501338,0.263859,1.089350,0.482851,1.133955,0.382696,0.498007,0.348994,1.146701,0.474576,0.982854,0.445601,0.530734,0.327016
5600,0.513929,0.330061,0.552216,0.318182,0.641841,0.229025,1.113920,0.451614,1.227806,0.369916,0.755905,0.260728,1.348194,0.401094,1.340675,0.346974,0.691016,0.277613,1.666897,0.393943,1.298829,0.345320,0.516381,0.260689,1.123225,0.477964,1.185323,0.377262,0.508432,0.342364,1.182347,0.468533,1.016989,0.441437,0.543394,0.321362
5800,0.519769,0.328322,0.564139,0.315390,0.669291,0.226090,1.133362,0.446570,1.279626,0.360958,0.787576,0.257498,1.381305,0.395048,1.397978,0.338481,0.717379,0.275244,1.745265,0.385458,1.356421,0.338056,0.533234,0.257106,1.154640,0.472946,1.238020,0.371333,0.520249,0.335574,1.219569,0.461011,1.052286,0.436906,0.556727,0.315524
6000,0.526065,0.325908,0.577361,0.312567,0.695376,0.222904,1.149102,0.442270,1.331525,0.353589,0.820006,0.254699,1.418381,0.389682,1.453969,0.331425,0.742388,0.273120,1.824858,0.377764,1.414567,0.331624,0.549258,0.255308,1.187894,0.466826,1.291909,0.364015,0.532133,0.328569,1.254344,0.454753,1.085648,0.431455,0.570248,0.309448
6200,0.532583,0.323673,0.589869,0.309592,0.722198,0.220182,1.167183,0.437507,1.380125,0.346268,0.851857,0.250760,1.452268,0.383722,1.511312,0.324195,0.767838,0.270583,1.905777,0.369703,1.474439,0.323333,0.564192,0.252336,1.219107,0.461749,1.346550,0.358281,0.545788,0.323394,1.288692,0.447967,1.117608,0.426591,0.583744,0.304427
6400,0.537059,0.321521,0.602780,0.306553,0.749441,0.217083,1.183684,0.432956,1.433119,0.338721,0.884529,0.247540,1.484423,0.377791,1.568011,0.316758,0.794285,0.267349,1.988949,0.361241,1.535260,0.317257,0.581349,0.250700,1.248464,0.456788,1.401344,0.352350,0.557942,0.317991,1.320276,0.442909,1.150248,0.422035,0.598012,0.300097
6600,0.543693,0.320296,0.614978,0.303757,0.776147,0.214469,1.200067,0.428672,1.486484,0.331182,0.917609,0.243253,1.517623,0.372311,1.622820,0.310308,0.819404,0.264733,2.071672,0.353668,1.596551,0.310020,0.597915,0.248480,1.279824,0.451243,1.456319,0.346038,0.571390,0.312431,1.353306,0.437373,1.183048,0.416986,0.612138,0.295273
6800,0.549501,0.318673,0.625695,0.300082,0.801713,0.210990,1.217115,0.425056,1.540256,0.323802,0.950187,0.239022,1.547258,0.366964,1.678283,0.304142,0.844232,0.261594,2.154534,0.346026,1.657966,0.303782,0.614422,0.246564,1.311488,0.446386,1.512374,0.340002,0.586504,0.308159,1.389337,0.431389,1.214830,0.412188,0.626987,0.291396
7000,0.554555,0.317249,0.637643,0.297442,0.827582,0.208943,1.230943,0.420432,1.592431,0.316493,0.981928,0.234347,1.582189,0.362761,1.734002,0.297361,0.868449,0.257944,2.238369,0.338670,1.717948,0.296925,0.630115,0.244111,1.341358,0.441795,1.565412,0.333902,0.599779,0.303184,1.423764,0.425498,1.246698,0.406902,0.641138,0.287605
7200,0.559648,0.315341,0.649128,0.294272,0.853397,0.206324,1.245294,0.416488,1.644552,0.310190,1.014215,0.230215,1.613537,0.357683,1.788254,0.291360,0.892383,0.254695,2.323651,0.331675,1.779607,0.291491,0.646567,0.242074,1.369084,0.437579,1.620534,0.327179,0.614499,0.298112,1.456036,0.420312,1.279361,0.401368,0.655032,0.282851
7400,0.564624,0.313583,0.660371,0.291237,0.879471,0.204274,1.260128,0.412679,1.696871,0.303951,1.045519,0.226535,1.644403,0.353438,1.843820,0.285240,0.915994,0.251598,2.407964,0.325134,1.836031,0.285432,0.660811,0.239747,1.396713,0.432354,1.675903,0.321481,0.629164,0.293809,1.487366,0.415311,1.310495,0.396072,0.668226,0.278557
7600,0.569468,0.311681,0.670325,0.287838,0.903729,0.202099,1.276959,0.409097,1.746427,0.298295,1.078373,0.223185,1.672160,0.348785,1.898158,0.279390,0.938738,0.248281,2.492235,0.318627,1.893913,0.279913,0.674844,0.237667,1.425911,0.427407,1.731157,0.315933,0.642910,0.289133,1.517967,0.409784,1.339494,0.391247,0.682056,0.274509
7800,0.573377,0.310038,0.680753,0.284693,0.929050,0.199623,1.287940,0.405250,1.795633,0.292424,1.110242,0.219796,1.702299,0.344299,1.951361,0.273611,0.959979,0.244912,2.575125,0.312572,1.949065,0.274873,0.688582,0.235992,1.451402,0.422383,1.785334,0.309981,0.657071,0.284346,1.548169,0.404921,1.367323,0.386628,0.696031,0.270703
8000,0.576241,0.308017,0.691422,0.282048,0.953203,0.197440,1.302297,0.401876,1.845224,0.286833,1.140772,0.216295,1.728613,0.340094,2.006370,0.269084,0.983075,0.242300,2.657646,0.306450,2.004528,0.269960,0.702293,0.233961,1.477142,0.418264,1.836471,0.304623,0.670821,0.280246,1.577191,0.400729,1.396087,0.381544,0.709986,0.266526
8200,0.579511,0.305925,0.699939,0.279048,0.976331,0.195088,1.315564,0.398915,1.894374,0.281537,1.172738,0.213232,1.754897,0.336849,2.058858,0.264117,1.006604,0.239719,2.737303,0.300619,2.055194,0.264777,0.715788,0.232089,1.502347,0.413750,1.888718,0.299159,0.683213,0.275717,1.606077,0.396356,1.424327,0.376337,0.722416,0.262336
8400,0.583923,0.304353,0.708341,0.275814,0.998469,0.192506,1.326071,0.395791,1.941560,0.276752,1.203916,0.210409,1.779318,0.332843,2.106341,0.259534,1.028163,0.236918,2.817060,0.295303,2.111515,0.260143,0.730043,0.230503,1.526978,0.409977,1.941367,0.293504,0.695994,0.271828,1.634325,0.392390,1.452481,0.371492,0.734642,0.258866
8600,0.587588,0.302588,0.718344,0.272856,1.021313,0.190004,1.335263,0.392040,1.987715,0.272440,1.233249,0.207644,1.803108,0.329429,2.154887,0.255385,1.049839,0.234131,2.893994,0.290086,2.165016,0.255377,0.743601,0.228421,1.551502,0.406228,1.994091,0.288505,0.709220,0.267592,1.662095,0.388363,1.481926,0.366341,0.748334,0.254889
8800,0.590164,0.300552,0.727075,0.269831,1.042562,0.188086,1.345885,0.389031,2.032061,0.267832,1.262391,0.204644,1.828827,0.326436,2.205437,0.251698,1.071642,0.232043,2.971921,0.285015,2.215934,0.251321,0.755904,0.226701,1.573671,0.402393,2.045808,0.283393,0.721774,0.263300,1.685885,0.384320,1.508513,0.361691,0.760233,0.251063
9000,0.594354,0.299489,0.735598,0.267068,1.061243,0.185772,1.355467,0.385697,2.074010,0.263625,1.288810,0.201949,1.850586,0.323039,2.252069,0.247532,1.092704,0.229451,3.046142,0.280204,2.267902,0.247361,0.768451,0.225079,1.597159,0.399463,2.096373,0.279460,0.734167,0.259436,1.712162,0.380306,1.536878,0.357511,0.773193,0.247788
9200,0.598244,0.298115,0.743722,0.264136,1.079913,0.183791,1.365140,0.382618,2.114855,0.259696,1.317177,0.199279,1.874452,0.320187,2.296059,0.243872,1.113099,0.227021,3.116997,0.275651,2.315210,0.243857,0.779430,0.223439,1.619392,0.396042,2.146202,0.275108,0.747554,0.255461,1.740523,0.376810,1.562933,0.353264,0.785566,0.244551
9400,0.600864,0.296392,0.751279,0.261581,1.099645,0.181835,1.375248,0.380049,2.155832,0.256064,1.344300,0.197035,1.896956,0.316818,2.335518,0.240363,1.130046,0.224555,3.185637,0.271463,2.364088,0.240336,0.789986,0.221877,1.639279,0.392746,2.195278,0.270952,0.758599,0.251954,1.765221,0.373262,1.586738,0.349447,0.796417,0.241562
9600,0.603572,0.294984,0.758748,0.259207,1.117544,0.179560,1.383615,0.377356,2.194231,0.252533,1.369695,0.194562,1.916589,0.313783,2.378543,0.236859,1.149771,0.222238,3.255673,0.267354,2.413756,0.236784,0.801326,0.220426,1.659148,0.389293,2.240898,0.267010,0.769968,0.248318,1.785161,0.369384,1.610383,0.345391,0.807417,0.238407
9800,0.605079,0.292961,0.766071,0.256861,1.133410,0.177769,1.391104,0.374907,2.232581,0.248925,1.393631,0.192143,1.940815,0.311430,2.417390,0.233813,1.167880,0.220242,3.320705,0.263555,2.459134,0.233501,0.812404,0.219082,1.677948,0.386063,2.285545,0.263553,0.781189,0.245136,1.809465,0.366639,1.635178,0.341940,0.818950,0.235690
10000,0.606990,0.291556,0.771873,0.254367,1.150143,0.176439,1.401185,0.372761,2.268803,0.245745,1.417639,0.190085,1.960853,0.308996,2.456329,0.230538,1.184307,0.218016,3.384670,0.260183,2.500689,0.230450,0.822040,0.217434,1.697722,0.383406,2.329720,0.259738,0.791565,0.241607,1.830246,0.363479,1.657002,0.338239,0.828177,0.232787
10200,0.609505,0.290258,0.778388,0.252021,1.164455,0.174743,1.407122,0.370146,2.304180,0.242499,1.439707,0.187920,1.977526,0.306459,2.498410,0.227873,1.202989,0.216414,3.444870,0.256703,2.542410,0.227307,0.831853,0.216088,1.715537,0.380441,2.372129,0.256164,0.801413,0.238352,1.851652,0.360712,1.680037,0.334605,0.838576,0.229994
10400,0.611133,0.288718,0.784483,0.249961,1.179760,0.173255,1.416131,0.368187,2.340139,0.239735,1.461819,0.186253,1.993487,0.304343,2.529162,0.225195,1.217309,0.214713,3.501792,0.253537,2.580309,0.224530,0.840530,0.214610,1.731542,0.377945,2.413700,0.253073,0.811266,0.235351,1.871186,0.357906,1.701671,0.331437,0.847207,0.227505
10600,0.612915,0.287255,0.789786,0.247704,1.194615,0.171834,1.420972,0.365360,2.373399,0.237295,1.482721,0.184698,2.010797,0.302276,2.562789,0.222851,1.232423,0.213055,3.556450,0.250470,2.619601,0.221876,0.848953,0.213425,1.746571,0.375426,2.451360,0.250206,0.821123,0.232630,1.889931,0.355437,1.723992,0.328143,0.856664,0.224987
10800,0.614452,0.286113,0.795311,0.245539,1.207311,0.170088,1.425913,0.363188,2.401252,0.234664,1.501721,0.183064,2.023008,0.300068,2.593502,0.220587,1.246471,0.211286,3.609600,0.247525,2.656228,0.219317,0.857127,0.212024,1.761325,0.373078,2.490348,0.247447,0.831583,0.230042,1.909307,0.352831,1.744797,0.325339,0.865800,0.222846
11000,0.616807,0.285252,0.799468,0.243415,1.219314,0.168392,1.433562,0.361534,2.426470,0.231889,1.519196,0.181258,2.038481,0.298002,2.624315,0.218059,1.259974,0.209566,3.663370,0.244742,2.689761,0.217180,0.864149,0.210727,1.777234,0.371207,2.527040,0.244559,0.841052,0.227390,1.924434,0.350649,1.765008,0.322746,0.874295,0.220757
11200,0.617905,0.283725,0.802749,0.241449,1.230582,0.166931,1.438568,0.359452,2.454809,0.229304,1.536016,0.179707,2.052106,0.295975,2.654803,0.216060,1.272699,0.208099,3.713047,0.242398,2.723876,0.214905,0.871236,0.209598,1.790311,0.368807,2.562320,0.241921,0.848842,0.224921,1.941060,0.348475,1.782587,0.320144,0.881666,0.218731
11400,0.619191,0.282444,0.806829,0.239663,1.240607,0.165478,1.442122,0.357603,2.481601,0.227034,1.553139,0.178276,2.066303,0.294264,2.682811,0.214226,1.284642,0.206700,3.756356,0.240139,2.755481,0.212733,0.877956,0.208347,1.802787,0.366811,2.597679,0.239840,0.857656,0.222899,1.957154,0.346485,1.800921,0.317600,0.890285,0.216770
11600,0.618936,0.280695,0.810498,0.237801,1.249156,0.164247,1.448371,0.356144,2.505634,0.224945,1.568747,0.176878,2.079245,0.292513,2.709379,0.212448,1.296500,0.205285,3.798652,0.237996,2.785314,0.211054,0.883485,0.207341,1.816393,0.365181,2.630097,0.237757,0.865946,0.221119,1.971840,0.344578,1.817949,0.315354,0.897888,0.215051
11800,0.619912,0.279690,0.814332,0.236181,1.257192,0.163125,1.454409,0.354718,2.527066,0.222879,1.583419,0.175449,2.090168,0.290972,2.733210,0.210783,1.306843,0.204094,3.836095,0.235913,2.815772,0.209075,0.889525,0.206380,1.828186,0.362910,2.659413,0.235256,0.872943,0.219073,1.986304,0.342712,1.833931,0.313124,0.904832,0.213369
12000,0.620745,0.278468,0.817443,0.234362,1.263285,0.161768,1.458590,0.353122,2.547325,0.220960,1.596517,0.173989,2.101055,0.289513,2.756430,0.209279,1.316699,0.202798,3.873976,0.234036,2.845262,0.207437,0.895697,0.205544,1.839186,0.361177,2.689366,0.233311,0.880893,0.217515,1.998586,0.340866,1.849963,0.311034,0.912216,0.211836
12200,0.621473,0.277484,0.820614,0.232541,1.271201,0.160624,1.462210,0.351562,2.569170,0.219265,1.609802,0.172625,2.110950,0.288261,2.778849,0.207767,1.325391,0.201468,3.909400,0.232134,2.867915,0.205662,0.900751,0.204437,1.850025,0.359620,2.716608,0.231483,0.887482,0.215883,2.009686,0.339022,1.864874,0.308847,0.918634,0.210325
12400,0.621766,0.276388,0.823432,0.231075,1.277195,0.159524,1.466130,0.350134,2.585993,0.217396,1.620848,0.171094,2.120345,0.286941,2.796218,0.206073,1.332307,0.200159,3.942667,0.230344,2.891230,0.204186,0.905293,0.203559,1.858239,0.357859,2.743175,0.229723,0.894710,0.214320,2.021124,0.337632,1.879007,0.307066,0.924343,0.208929
12600,0.622082,0.275411,0.825194,0.229585,1.283979,0.158520,1.469087,0.348789,2.604422,0.215930,1.631568,0.169904,2.129901,0.285756,2.816667,0.204576,1.340270,0.198939,3.974083,0.228714,2.912493,0.202774,0.909662,0.202668,1.868143,0.356506,2.767930,0.227985,0.900750,0.212850,2.032509,0.336262,1.892822,0.305091,0.929246,0.207495
12800,0.622690,0.274564,0.826248,0.228096,1.289535,0.157589,1.472281,0.347204,2.623139,0.214457,1.642824,0.168772,2.138179,0.284590,2.835332,0.203385,1.347204,0.197761,4.005670,0.227181,2.933547,0.201479,0.913564,0.201709,1.876704,0.354913,2.791949,0.226521,0.906523,0.211470,2.042491,0.334726,1.905873,0.303474,0.934991,0.206443
13000,0.622751,0.273680,0.827111,0.226747,1.293929,0.156605,1.475969,0.346171,2.639271,0.213120,1.652186,0.167724,2.145088,0.283261,2.852598,0.202139,1.354287,0.196619,4.032606,0.225786,2.953783,0.200325,0.917383,0.200870,1.884019,0.353480,2.815083,0.225082,0.912403,0.210101,2.052408,0.333478,1.917985,0.301935,0.940176,0.205325
13200,0.623194,0.272839,0.828508,0.225622,1.299030,0.155833,1.477760,0.344933,2.653547,0.211787,1.660480,0.166759,2.152075,0.282111,2.871020,0.201085,1.361496,0.195710,4.058403,0.224574,2.972729,0.199259,0.920554,0.200015,1.891607,0.352094,2.834583,0.223666,0.916942,0.208836,2.061661,0.332186,1.928476,0.300485,0.944184,0.204108
13400,0.622893,0.271876,0.829237,0.224491,1.303116,0.155053,1.480460,0.344033,2.668127,0.210572,1.668590,0.165835,2.159955,0.281365,2.886965,0.200004,1.367786,0.194755,4.083042,0.223387,2.989310,0.198220,0.924407,0.199447,1.898010,0.350847,2.854422,0.222352,0.920905,0.207529,2.069054,0.330986,1.938338,0.298965,0.947120,0.202899
13600,0.622904,0.270998,0.829663,0.223291,1.307060,0.154313,1.483370,0.343291,2.681079,0.209436,1.676846,0.164988,2.165562,0.280351,2.902102,0.198975,1.373531,0.193928,4.105299,0.222242,3.006660,0.197217,0.927260,0.198714,1.905404,0.349903,2.872644,0.221082,0.925078,0.206400,2.077957,0.329953,1.948880,0.297593,0.950922,0.201801
13800,0.622770,0.270214,0.830551,0.222252,1.309876,0.153565,1.484369,0.342254,2.694050,0.208435,1.684439,0.164231,2.171761,0.279479,2.915509,0.198124,1.378852,0.193114,4.126238,0.221185,3.022379,0.196166,0.930067,0.198089,1.911862,0.348773,2.889917,0.219903,0.928770,0.205263,2.084920,0.328889,1.958153,0.296230,0.954006,0.200765
14000,0.622375,0.269396,0.830517,0.221140,1.312129,0.152829,1.485558,0.341211,2.704649,0.207419,1.691330,0.163371,2.176432,0.278600,2.929891,0.197267,1.384171,0.192415,4.145887,0.220171,3.038108,0.195303,0.932899,0.197553,1.916641,0.347541,2.905971,0.218697,0.932078,0.204212,2.092150,0.327942,1.967919,0.294991,0.957170,0.199830
