step,train_loss,val_bpb
200,8.605513,2.359202
400,7.616833,2.254423
600,7.031054,2.083167
800,6.743053,2.031066
1000,6.595586,1.997698
1200,6.502482,1.971694
1400,6.429828,1.955393
1600,6.352335,1.939122
1800,6.318042,1.928182
2000,6.274113,1.916912
2200,6.219229,1.900131
2400,6.188393,1.890078
2600,6.155113,1.874570
2800,6.108544,1.863766
3000,6.067831,1.854321
3200,6.038706,1.842653
3400,5.992154,1.836036
3600,5.990436,1.831828
3800,5.955710,1.820320
4000,5.916607,1.816084
4200,5.914097,1.808319
4400,5.901382,1.804567
4600,5.877726,1.798106
4800,5.877457,1.794742
5000,5.846243,1.786942
5200,5.815281,1.781533
5400,5.789521,1.778766
5600,5.808589,1.775646
5800,5.781123,1.774446
6000,5.774964,1.770526
6200,5.762706,1.768461
6400,5.751518,1.765554
6600,5.752840,1.762959
6800,5.742613,1.761618
7000,5.743206,1.762471
7200,5.743368,1.761096
7400,5.745401,1.759570
7600,5.727995,1.759739
7800,5.733156,1.757324
8000,5.724283,1.758141
