step,train_loss,val_bpb
200,9.434380,2.651467
400,7.725374,2.190546
600,6.745023,1.987882
800,6.267947,1.885417
1000,5.951139,1.806610
1200,5.707491,1.745680
1400,5.514506,1.692274
1600,5.363453,1.648173
1800,5.209545,1.609319
2000,5.077076,1.571094
2200,4.951247,1.533298
2400,4.830642,1.497199
2600,4.719660,1.468477
2800,4.639436,1.447062
3000,4.580116,1.428596
3200,4.538535,1.414810
3400,4.485523,1.401706
3600,4.439663,1.390634
3800,4.423232,1.380888
4000,4.388475,1.372076
4200,4.350982,1.364160
4400,4.327678,1.356743
4600,4.315208,1.350264
4800,4.288736,1.343895
5000,4.276615,1.338380
5200,4.265218,1.333007
5400,4.264900,1.327171
5600,4.224436,1.324550
5800,4.201271,1.319837
6000,4.191066,1.314956
6200,4.179750,1.311106
6400,4.163993,1.307942
6600,4.151888,1.305536
6800,4.153182,1.301885
7000,4.126249,1.298439
7200,4.105170,1.295421
7400,4.109279,1.293220
7600,4.093904,1.290043
7800,4.077773,1.288396
8000,4.070963,1.285778
8200,4.069920,1.281966
8400,4.057529,1.279890
8600,4.044798,1.277708
8800,4.035587,1.275284
9000,4.043147,1.273751
9200,4.027886,1.271658
9400,4.012844,1.270118
9600,4.010758,1.267450
9800,4.015227,1.265553
10000,3.995195,1.263131
10200,3.992811,1.262189
10400,4.004669,1.260393
10600,4.009074,1.258114
10800,3.977489,1.256870
11000,3.954188,1.255268
11200,3.960532,1.254159
11400,3.960744,1.252333
11600,3.947672,1.251493
11800,3.946551,1.250106
12000,3.942187,1.248829
12200,3.926894,1.247415
12400,3.920900,1.246593
12600,3.918857,1.245593
12800,3.912464,1.244325
13000,3.908620,1.243433
13200,3.900906,1.242341
13400,3.906883,1.241369
13600,3.898750,1.240644
13800,3.889553,1.239698
14000,3.890309,1.238955
14200,3.895904,1.238576
14400,3.885096,1.238031
14600,3.874584,1.237590
14800,3.877135,1.237148
15000,3.882982,1.236772
15200,3.870123,1.235640
15400,3.879331,1.235875
15600,3.902352,1.235012
15800,3.890468,1.234724
16000,3.870654,1.234716
