step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,tau_L0,tau_L1,tau_L2,tau_L3,tau_L4,tau_L5
5500,4.357315,1.322348,17.938168,18.939016,19.623793,19.743130,19.892843,20.230358,0.915355,0.966417,1.001276,1.007391,1.015046,1.032276,17.088984,19.262468,18.781313,19.130486,19.469757,21.504494,0.34467414,0.42105901,0.40242231,0.45225573,0.55107266,0.68805981
6000,4.265380,1.300537,17.488792,18.721413,19.474037,19.624249,19.767355,20.205940,0.892408,0.955288,0.993606,1.001299,1.008625,1.031012,16.591841,19.188232,18.604012,19.003872,19.406784,21.711163,0.33219004,0.42670694,0.41320404,0.46304739,0.56343985,0.73472309
6500,4.211540,1.284459,17.070288,18.514030,19.331577,19.495682,19.640232,20.178654,0.871036,0.944686,0.986302,0.994717,1.002116,1.029598,16.110231,19.115477,18.435102,18.886774,19.347326,21.898077,0.31660613,0.43031490,0.42211601,0.47408229,0.57674640,0.76992816
7000,4.154534,1.270103,16.669649,18.305670,19.188599,19.364807,19.513205,20.142071,0.850571,0.934033,0.978968,0.988013,0.995616,1.027711,15.657337,19.048180,18.278933,18.775648,19.294981,22.068052,0.30469567,0.42946017,0.42731401,0.48306352,0.58735245,0.79630798
7500,4.116404,1.258082,16.295622,18.097342,19.048807,19.236177,19.384247,20.107023,0.831461,0.923380,0.971802,0.981420,0.989016,1.025899,15.226504,18.985270,18.133148,18.673243,19.253571,22.224407,0.29437160,0.43239099,0.43004861,0.48971319,0.59227347,0.81392449
8000,4.074855,1.249180,15.933068,17.898176,18.909241,19.103590,19.255404,20.069086,0.812935,0.913191,0.964641,0.974631,0.982419,1.023938,14.814572,18.922035,17.997791,18.575741,19.219906,22.371901,0.28441867,0.43306255,0.43128708,0.49612063,0.59391743,0.82223928
8500,4.040347,1.239922,15.592447,17.704367,18.773594,18.979795,19.127728,20.025595,0.795526,0.903278,0.957687,0.968283,0.975889,1.021689,14.426024,18.865074,17.868320,18.487476,19.190567,22.513271,0.27609009,0.43328539,0.43328926,0.49414754,0.59570670,0.82852191
9000,4.029113,1.232847,15.264939,17.513493,18.643700,18.859180,19.003609,19.982441,0.778781,0.893511,0.951015,0.962107,0.969538,1.019457,14.060328,18.811108,17.747049,18.401861,19.168667,22.648781,0.26816624,0.43567050,0.43314266,0.49304783,0.59193569,0.83239716
9500,3.986726,1.225877,14.951791,17.323202,18.516552,18.735483,18.885866,19.937561,0.762768,0.883772,0.944492,0.955765,0.963506,1.017136,13.720694,18.759699,17.629021,18.323883,19.144348,22.779537,0.26009870,0.43422991,0.43222430,0.49424350,0.59002364,0.83349609
10000,3.966688,1.220367,14.658712,17.153841,18.389009,18.619677,18.772797,19.899195,0.747778,0.875105,0.937947,0.949832,0.957724,1.015143,13.403559,18.711163,17.516481,18.250305,19.128153,22.900713,0.25325277,0.42999846,0.42948151,0.49419945,0.58627349,0.82770836
10500,3.973415,1.214429,14.378088,16.977036,18.269272,18.511122,18.661709,19.864843,0.733428,0.866059,0.931789,0.944265,0.952032,1.013357,13.109455,18.661873,17.418936,18.174004,19.112936,23.019855,0.24714737,0.42579451,0.42476714,0.48927057,0.58484453,0.82950681
11000,3.915437,1.209869,14.129856,16.818472,18.150978,18.409039,18.564693,19.823092,0.720729,0.857945,0.925717,0.939027,0.947060,1.011192,12.837301,18.613771,17.323938,18.106771,19.103750,23.141626,0.24124514,0.42045087,0.42172241,0.48556253,0.58004051,0.82353729
11500,3.905456,1.206014,13.879419,16.670444,18.041767,18.302946,18.462643,19.781149,0.707916,0.850344,0.920102,0.933584,0.941831,1.009010,12.581105,18.574308,17.223223,18.058096,19.093531,23.252604,0.23606925,0.41384149,0.41855776,0.48153290,0.57509756,0.81721431
12000,3.898472,1.201782,13.652655,16.516062,17.937603,18.211468,18.365522,19.742838,0.696309,0.842442,0.914746,0.928888,0.936854,1.007020,12.349751,18.532516,17.143650,18.002291,19.093414,23.367298,0.23042287,0.40923470,0.41601998,0.47570655,0.57102668,0.81087071
12500,3.875836,1.198614,13.420939,16.381414,17.840328,18.114687,18.271242,19.704166,0.684447,0.835543,0.909750,0.923912,0.932020,1.005010,12.123899,18.495211,17.058357,17.956770,19.093216,23.476299,0.22556226,0.40397626,0.41074967,0.47168973,0.56616962,0.80805761
13000,3.861275,1.195758,13.212061,16.252832,17.745058,18.027945,18.182716,19.670456,0.673764,0.828954,0.904846,0.919465,0.927478,1.003244,11.919531,18.454260,16.981070,17.908197,19.094833,23.585127,0.21944937,0.39671752,0.40651199,0.46748325,0.56193042,0.80739796
13500,3.856028,1.192359,13.015844,16.120514,17.656303,17.944521,18.097712,19.631672,0.663714,0.822178,0.900282,0.915186,0.923121,1.001223,11.728525,18.418798,16.907372,17.879297,19.093420,23.687174,0.21526209,0.39145112,0.40173358,0.46557933,0.55502105,0.80119008
14000,3.835534,1.189451,12.832392,15.995077,17.567825,17.856903,18.010551,19.594406,0.654326,0.815754,0.895720,0.910701,0.918659,0.999280,11.552344,18.383492,16.842121,17.847055,19.100679,23.796352,0.21155338,0.38672039,0.39844242,0.46166986,0.55259836,0.79777563
14500,3.817033,1.188344,12.650019,15.881579,17.484060,17.779200,17.933603,19.558699,0.644980,0.809932,0.891407,0.906707,0.914722,0.997414,11.380585,18.352285,16.780771,17.828854,19.102224,23.892851,0.20692940,0.38238493,0.39547357,0.45755890,0.54647219,0.79021549
15000,3.816470,1.184532,12.478281,15.774512,17.402540,17.698473,17.860180,19.522532,0.636195,0.804436,0.887207,0.902568,0.910954,0.995521,11.220662,18.326717,16.719269,17.815779,19.112061,23.981112,0.20207554,0.37860623,0.39063898,0.45233002,0.54295295,0.78649634
15500,3.801928,1.181892,12.321020,15.668906,17.321198,17.631145,17.785887,19.493498,0.628146,0.799020,0.883022,0.899098,0.907148,0.993999,11.076283,18.299538,16.665920,17.802736,19.120220,24.078028,0.19780709,0.37470341,0.38836753,0.44954962,0.53846723,0.78066409
16000,3.791288,1.179349,12.167082,15.568883,17.243084,17.559950,17.712435,19.460711,0.620248,0.793890,0.878992,0.895445,0.903385,0.992283,10.934541,18.271244,16.617569,17.798927,19.135559,24.172134,0.19494620,0.36966237,0.38562635,0.44435671,0.53616464,0.77197909
16500,3.780828,1.177762,12.031049,15.473740,17.172447,17.492088,17.649248,19.424887,0.613292,0.789011,0.875369,0.891950,0.900147,0.990410,10.803528,18.247028,16.569172,17.799477,19.152195,24.259388,0.19010988,0.36585557,0.38216859,0.44134218,0.52860034,0.76763082
17000,3.766347,1.175856,11.901072,15.381780,17.109600,17.429022,17.585875,19.400606,0.606630,0.784293,0.872123,0.888721,0.896890,0.989138,10.680266,18.227127,16.529303,17.800381,19.161022,24.344654,0.18559018,0.36175194,0.37789372,0.43658146,0.52284205,0.76152599
17500,3.747349,1.174664,11.778447,15.290043,17.047140,17.369812,17.523077,19.368967,0.600344,0.779586,0.868904,0.885672,0.893667,0.987485,10.569777,18.207968,16.491854,17.801733,19.174852,24.432690,0.18215527,0.35669112,0.37330693,0.43222865,0.52098554,0.75565261
18000,3.740930,1.172877,11.652293,15.214933,16.984369,17.316992,17.470833,19.341349,0.593905,0.775725,0.865669,0.882957,0.890975,0.986033,10.474067,18.188719,16.448622,17.807980,19.192329,24.515539,0.17872812,0.35197255,0.36948523,0.42875943,0.51848519,0.75759119
18500,3.731153,1.170576,11.549500,15.134570,16.930002,17.261698,17.414513,19.315920,0.588635,0.771601,0.862867,0.880123,0.888094,0.984699,10.373920,18.170872,16.415451,17.806816,19.209351,24.599661,0.17570610,0.35026130,0.36531067,0.42410848,0.51503891,0.74973232
19000,3.724161,1.169501,11.443908,15.063207,16.871187,17.212811,17.363985,19.288120,0.583228,0.767947,0.859825,0.877618,0.885498,0.983234,10.287850,18.155081,16.382338,17.813368,19.225243,24.680485,0.17291635,0.34392288,0.36142585,0.41920018,0.50974572,0.74288166
19500,3.726807,1.167641,11.352852,15.000131,16.821629,17.168955,17.312794,19.268303,0.578557,0.764705,0.857281,0.875353,0.882873,0.982199,10.204258,18.139217,16.358746,17.819500,19.240948,24.759882,0.16855045,0.34035310,0.35890126,0.41634092,0.50571239,0.73730582
20000,3.712825,1.165333,11.260583,14.935225,16.772923,17.123482,17.270281,19.246782,0.573828,0.761379,0.854749,0.873015,0.880692,0.981053,10.125905,18.127129,16.329264,17.821690,19.259531,24.831028,0.16552140,0.33576062,0.35670456,0.41241845,0.49957693,0.73295033
20500,3.706453,1.164707,11.184479,14.876973,16.731644,17.080313,17.226446,19.224890,0.569934,0.758385,0.852603,0.870798,0.878439,0.979887,10.061010,18.111929,16.305302,17.830818,19.282368,24.906570,0.16250475,0.33185247,0.35302329,0.41025609,0.49379662,0.72553670
21000,3.711636,1.162794,11.099757,14.816122,16.681170,17.040031,17.184547,19.205654,0.565603,0.755252,0.850003,0.868725,0.876292,0.978883,9.991418,18.101166,16.288462,17.832762,19.303160,24.984077,0.16008316,0.32708469,0.34817982,0.40494192,0.49017248,0.72166032
21500,3.681764,1.161401,11.039422,14.769946,16.642427,17.000778,17.151220,19.187868,0.562505,0.752876,0.847999,0.866701,0.874577,0.977937,9.935281,18.089531,16.263590,17.838938,19.324633,25.052511,0.15613793,0.32360324,0.34518191,0.40059921,0.48483658,0.71660817
22000,3.686603,1.160443,10.976386,14.715979,16.603458,16.967552,17.112434,19.169462,0.559277,0.750098,0.845984,0.864981,0.872586,0.976970,9.879952,18.081497,16.242943,17.852114,19.344278,25.121387,0.15318200,0.32052109,0.34185413,0.39734018,0.47950068,0.70941758
22500,3.670014,1.159118,10.918794,14.668912,16.565371,16.943504,17.082747,19.157188,0.556329,0.747686,0.844022,0.863742,0.871050,0.976316,9.834153,18.073280,16.230268,17.861065,19.362679,25.189756,0.15022624,0.31684503,0.33777225,0.39237300,0.47721303,0.70185930
23000,3.661740,1.158202,10.862531,14.624215,16.531076,16.914133,17.051266,19.144310,0.553460,0.745381,0.842252,0.862228,0.869432,0.975633,9.791540,18.067881,16.215675,17.868221,19.390566,25.257242,0.14789170,0.31290632,0.33551201,0.39013076,0.47402591,0.69755232
23500,3.649444,1.157194,10.814936,14.581511,16.508991,16.883801,17.026043,19.131077,0.551023,0.743195,0.841104,0.860671,0.868137,0.974933,9.751899,18.057911,16.202049,17.879307,19.413387,25.323004,0.14524989,0.30982891,0.33073989,0.38572389,0.47158197,0.69521481
24000,3.637527,1.156275,10.768209,14.553415,16.477283,16.861639,16.999159,19.121742,0.548638,0.741763,0.839460,0.859535,0.866747,0.974426,9.715226,18.051987,16.189579,17.886942,19.436155,25.387266,0.14274046,0.30594587,0.32748842,0.38223964,0.46698421,0.68786943
24500,3.645268,1.154488,10.734048,14.514310,16.450033,16.838373,16.978188,19.110548,0.546888,0.739753,0.838042,0.858339,0.865665,0.973826,9.681097,18.049234,16.184492,17.896883,19.456892,25.449772,0.13999508,0.30384669,0.32551086,0.37803206,0.46050033,0.68197101
25000,3.621548,1.153384,10.697347,14.486365,16.428543,16.820108,16.951578,19.100996,0.544989,0.738311,0.836929,0.857395,0.864300,0.973311,9.648410,18.043322,16.172470,17.911022,19.478888,25.513805,0.13765167,0.30105424,0.32239527,0.37486297,0.45744956,0.67905259
25500,3.619849,1.152125,10.666654,14.457521,16.411011,16.801655,16.935392,19.091288,0.543428,0.736834,0.836015,0.856444,0.863468,0.972776,9.627345,18.040459,16.166883,17.926754,19.503986,25.570572,0.13521338,0.29748237,0.31888330,0.37049636,0.45151123,0.67317665
26000,3.634674,1.151693,10.633112,14.431292,16.388922,16.786253,16.924191,19.085899,0.541706,0.735481,0.834857,0.855646,0.862888,0.972489,9.601031,18.036402,16.165987,17.933786,19.524767,25.628248,0.13227916,0.29330996,0.31585076,0.36787820,0.44721666,0.66770929
26500,3.603368,1.150831,10.612063,14.410545,16.372112,16.770369,16.909498,19.082317,0.540620,0.734416,0.833997,0.854827,0.862124,0.972281,9.579184,18.034458,16.163462,17.945438,19.550323,25.685507,0.13042574,0.28932559,0.31189951,0.36490747,0.44293466,0.66135174
27000,3.596211,1.149400,10.595030,14.392080,16.355564,16.755489,16.897791,19.074139,0.539753,0.733459,0.833142,0.854057,0.861522,0.971834,9.561739,18.033730,16.159744,17.959347,19.570070,25.739559,0.12807423,0.28601459,0.30955863,0.36131355,0.43846953,0.65920734
27500,3.607454,1.148267,10.572709,14.374046,16.338844,16.749687,16.883553,19.072380,0.538617,0.732530,0.832270,0.853743,0.860787,0.971731,9.543895,18.031012,16.158199,17.976355,19.592968,25.794474,0.12527320,0.28313652,0.30701578,0.35740733,0.43507469,0.65261167
28000,3.586748,1.148115,10.562141,14.354988,16.327631,16.740246,16.873343,19.070776,0.538074,0.731546,0.831684,0.853245,0.860257,0.971641,9.530924,18.030344,16.156601,17.988613,19.620384,25.847147,0.12292852,0.28025341,0.30387789,0.35339364,0.43254030,0.64631355
28500,3.574531,1.147163,10.545938,14.338834,16.317749,16.730352,16.867458,19.072166,0.537255,0.730716,0.831167,0.852738,0.859954,0.971695,9.525173,18.028795,16.157084,18.002417,19.647963,25.896450,0.12086520,0.27715123,0.30115566,0.35072142,0.42900312,0.64518577
29000,3.577781,1.146187,10.538296,14.327678,16.310457,16.724459,16.860790,19.068792,0.536860,0.730139,0.830791,0.852431,0.859600,0.971505,9.514268,18.029259,16.157780,18.010729,19.671650,25.944262,0.11894910,0.27342051,0.29706314,0.34758940,0.42596868,0.63900918
29500,3.562890,1.144748,10.532425,14.315225,16.301596,16.718624,16.857500,19.071053,0.536568,0.729509,0.830322,0.852138,0.859429,0.971604,9.509344,18.026926,16.160641,18.027105,19.691526,25.994543,0.11682360,0.27012095,0.29442424,0.34361464,0.42157468,0.63331068
30000,3.549643,1.144853,10.526364,14.304649,16.295818,16.716459,16.849190,19.072052,0.536242,0.728965,0.830016,0.852018,0.859000,0.971642,9.499916,18.029064,16.162090,18.043392,19.713509,26.043644,0.11467227,0.26847777,0.29224852,0.34113672,0.41753417,0.62969738
30500,3.557459,1.142922,10.524087,14.298486,16.291613,16.714037,16.848419,19.071976,0.536133,0.728641,0.829786,0.851887,0.858953,0.971611,9.499835,18.032335,16.165747,18.057587,19.735373,26.082752,0.11231498,0.26733527,0.28952932,0.33809459,0.41459402,0.62617481
31000,3.542989,1.142576,10.523108,14.295762,16.291481,16.711626,16.846956,19.076117,0.536081,0.728493,0.829769,0.851764,0.858876,0.971810,9.500030,18.032383,16.168190,18.072420,19.755663,26.126822,0.11052675,0.26394564,0.28663599,0.33471268,0.40937531,0.61924559
31500,3.540754,1.141177,10.519504,14.288393,16.287367,16.710619,16.843035,19.077030,0.535893,0.728104,0.829549,0.851704,0.858671,0.971849,9.493995,18.032944,16.176922,18.087271,19.780592,26.173332,0.10866082,0.26090086,0.28361914,0.33187610,0.40616056,0.61679393
32000,3.537713,1.140934,10.526197,14.288630,16.284323,16.708935,16.845190,19.079411,0.536238,0.728118,0.829384,0.851613,0.858779,0.971954,9.495897,18.033310,16.179298,18.098959,19.801483,26.215076,0.10667118,0.25709477,0.28176883,0.32884875,0.40230387,0.61343509
32500,3.527587,1.140243,10.530318,14.285353,16.282009,16.709261,16.846825,19.085028,0.536440,0.727944,0.829261,0.851625,0.858854,0.972229,9.494376,18.035965,16.187233,18.116625,19.822021,26.253689,0.10439834,0.25481710,0.27895674,0.32577956,0.39870784,0.60795093
33000,3.511305,1.139973,10.536845,14.282558,16.283638,16.714138,16.848457,19.089266,0.536774,0.727793,0.829339,0.851864,0.858937,0.972440,9.494480,18.037298,16.195387,18.130346,19.842358,26.292509,0.10271753,0.25269318,0.27649912,0.32239586,0.39588904,0.60326433
33500,3.501164,1.139083,10.541615,14.280212,16.282450,16.717125,16.849964,19.095064,0.537019,0.727665,0.829271,0.852011,0.859002,0.972735,9.500674,18.039194,16.200197,18.144550,19.866022,26.329754,0.10071484,0.24994306,0.27411231,0.32029390,0.39387670,0.59935516
34000,3.500191,1.138888,10.549611,14.282110,16.285130,16.717041,16.852297,19.098263,0.537432,0.727766,0.829407,0.852003,0.859119,0.972887,9.502647,18.042425,16.203173,18.156044,19.887875,26.365807,0.09901565,0.24770814,0.27148810,0.31707138,0.39164758,0.59654617
34500,3.492967,1.137572,10.556851,14.285104,16.284618,16.719706,16.857389,19.105618,0.537808,0.727920,0.829375,0.852144,0.859376,0.973251,9.507407,18.043947,16.209532,18.168520,19.906475,26.400019,0.09720811,0.24443670,0.26880720,0.31425402,0.38826555,0.59225225
35000,3.498424,1.138766,10.563965,14.283663,16.287579,16.725937,16.860367,19.113306,0.538167,0.727849,0.829524,0.852458,0.859527,0.973638,9.509518,18.046595,16.218246,18.182570,19.923204,26.433208,0.09545871,0.24239242,0.26671675,0.31165934,0.38503543,0.58842498
35500,3.490102,1.135867,10.574795,14.285531,16.290760,16.730116,16.865797,19.118132,0.538717,0.727944,0.829679,0.852669,0.859801,0.973876,9.517426,18.048656,16.222696,18.194942,19.940069,26.464094,0.09364978,0.24088623,0.26435435,0.30983922,0.38243067,0.58571142
36000,3.483192,1.135748,10.584171,14.294760,16.297295,16.731428,16.869562,19.122519,0.539195,0.728414,0.830012,0.852735,0.859993,0.974088,9.521907,18.050133,16.231558,18.208488,19.959400,26.494656,0.09205739,0.23882417,0.26205257,0.30797645,0.37904078,0.58150643
36500,3.496932,1.135209,10.590650,14.291506,16.300610,16.737425,16.873293,19.130245,0.539526,0.728243,0.830171,0.853038,0.860182,0.974482,9.526861,18.052603,16.239746,18.222742,19.977077,26.526039,0.09025044,0.23691250,0.25984773,0.30559570,0.37582594,0.57756943
37000,3.464581,1.134306,10.601009,14.298102,16.304205,16.742403,16.880211,19.135710,0.540056,0.728574,0.830349,0.853288,0.860534,0.974753,9.532836,18.053841,16.245968,18.233793,19.993500,26.555372,0.08879483,0.23430358,0.25762072,0.30279419,0.37298712,0.57458067
37500,3.475613,1.134271,10.615255,14.305883,16.306982,16.747353,16.884333,19.141331,0.540787,0.728967,0.830492,0.853538,0.860742,0.975033,9.541844,18.056915,16.251867,18.246214,20.008228,26.580853,0.08728506,0.23208891,0.25574115,0.30048189,0.36981845,0.57178897
38000,3.464632,1.133839,10.625534,14.308340,16.308683,16.753735,16.892036,19.148211,0.541313,0.729090,0.830576,0.853861,0.861130,0.975380,9.546670,18.060003,16.259680,18.258036,20.023752,26.608654,0.08580373,0.23018350,0.25403181,0.29834759,0.36709386,0.56809443
38500,3.455719,1.132531,10.637149,14.312044,16.313917,16.760641,16.895220,19.155098,0.541907,0.729276,0.830840,0.854208,0.861291,0.975732,9.550166,18.061783,16.266460,18.268726,20.041180,26.633587,0.08435095,0.22807749,0.25207534,0.29589152,0.36507669,0.56439817
39000,3.442544,1.133263,10.648145,14.313994,16.321003,16.765259,16.901466,19.161304,0.542467,0.729378,0.831203,0.854437,0.861609,0.976046,9.561940,18.062632,16.273037,18.279455,20.058765,26.657942,0.08288783,0.22648150,0.25023353,0.29338303,0.36302975,0.56217009
39500,3.441695,1.132845,10.660028,14.322823,16.323523,16.769518,16.904694,19.167027,0.543074,0.729830,0.831330,0.854655,0.861768,0.976332,9.565846,18.065264,16.279837,18.287695,20.072500,26.680864,0.08156960,0.22422087,0.24847040,0.29102853,0.36070463,0.55901438
40000,3.447248,1.132898,10.670991,14.324744,16.325724,16.773806,16.912779,19.173738,0.543641,0.729930,0.831437,0.854876,0.862180,0.976670,9.572991,18.067858,16.287952,18.298620,20.085274,26.703207,0.08030134,0.22269958,0.24657173,0.28893825,0.35831589,0.55632144
40500,3.428080,1.132178,10.681533,14.329086,16.331938,16.778587,16.917564,19.180418,0.544174,0.730152,0.831754,0.855121,0.862424,0.977012,9.579505,18.070307,16.292168,18.308661,20.097755,26.724276,0.07901175,0.22102110,0.24473506,0.28727207,0.35668832,0.55338281
41000,3.433139,1.131834,10.691493,14.335066,16.337042,16.782839,16.922852,19.185411,0.544683,0.730458,0.832015,0.855339,0.862692,0.977258,9.587767,18.072304,16.298481,18.319912,20.111282,26.742950,0.07781116,0.21963589,0.24287619,0.28566453,0.35461596,0.55066526
41500,3.448417,1.130718,10.701993,14.342237,16.341839,16.789009,16.930637,19.191109,0.545218,0.730822,0.832252,0.855654,0.863089,0.977550,9.593835,18.073364,16.305201,18.326632,20.122532,26.762964,0.07655866,0.21821095,0.24154012,0.28405166,0.35208291,0.54733860
42000,3.419138,1.130951,10.710984,14.342809,16.345972,16.794178,16.934000,19.196920,0.545677,0.730848,0.832463,0.855916,0.863262,0.977843,9.599136,18.075895,16.311716,18.336287,20.134081,26.782915,0.07540402,0.21670535,0.23972857,0.28216979,0.35008255,0.54487300
42500,3.416083,1.130623,10.723449,14.351153,16.351049,16.798496,16.940744,19.202105,0.546315,0.731274,0.832724,0.856136,0.863605,0.978105,9.608151,18.076973,16.316643,18.343590,20.144163,26.800247,0.07431785,0.21491069,0.23809709,0.28059566,0.34764662,0.54282880
43000,3.433819,1.129917,10.735011,14.355215,16.353945,16.803699,16.945683,19.207071,0.546907,0.731478,0.832869,0.856398,0.863858,0.978354,9.612378,18.078627,16.322704,18.353214,20.154020,26.817883,0.07323917,0.21344516,0.23685503,0.27886048,0.34582603,0.54087818
43500,3.411636,1.130344,10.745759,14.360194,16.357647,16.809980,16.949800,19.213865,0.547455,0.731732,0.833057,0.856715,0.864068,0.978703,9.617591,18.080318,16.329300,18.361191,20.165720,26.834463,0.07225285,0.21203570,0.23549244,0.27702186,0.34400108,0.53793973
44000,3.403521,1.130220,10.753741,14.363611,16.361624,16.815367,16.956287,19.218996,0.547862,0.731906,0.833259,0.856988,0.864397,0.978965,9.624989,18.082222,16.333082,18.368553,20.177101,26.850605,0.07125787,0.21073961,0.23414998,0.27539179,0.34200335,0.53639704
44500,3.413891,1.130070,10.763607,14.367179,16.366720,16.819071,16.959486,19.223644,0.548367,0.732087,0.833522,0.857175,0.864557,0.979201,9.630244,18.083786,16.338747,18.374422,20.187885,26.866478,0.07032419,0.20927715,0.23274237,0.27369225,0.34043661,0.53451055
45000,3.396013,1.130213,10.772827,14.374242,16.369678,16.822218,16.965847,19.228907,0.548843,0.732452,0.833671,0.857338,0.864882,0.979467,9.636436,18.085066,16.343359,18.382181,20.196884,26.881481,0.06936773,0.20779862,0.23135999,0.27213857,0.33831698,0.53261095
45500,3.390633,1.130041,10.782634,14.377375,16.372816,16.828018,16.970764,19.234577,0.549345,0.732615,0.833830,0.857634,0.865132,0.979755,9.642095,18.087004,16.348942,18.388493,20.205408,26.896152,0.06845546,0.20649289,0.23000734,0.27048263,0.33677852,0.53069127
46000,3.406319,1.129990,10.791311,14.382012,16.377514,16.832609,16.974939,19.239105,0.549786,0.732852,0.834067,0.857868,0.865343,0.979985,9.649107,18.089464,16.352345,18.395782,20.214685,26.909262,0.06755946,0.20536372,0.22856602,0.26915333,0.33547628,0.52873421
46500,3.392227,1.129976,10.800470,14.388369,16.382694,16.836779,16.980448,19.244200,0.550251,0.733177,0.834331,0.858082,0.865626,0.980243,9.656749,18.090744,16.357264,18.402523,20.223312,26.922411,0.06669142,0.20419887,0.22730316,0.26784989,0.33373666,0.52611148
47000,3.398978,1.130301,10.806203,14.390326,16.386194,16.841742,16.983948,19.248785,0.550544,0.733272,0.834509,0.858335,0.865804,0.980479,9.658789,18.092804,16.364010,18.410267,20.232059,26.937767,0.06584547,0.20309031,0.22590394,0.26638272,0.33214709,0.52433056
47500,3.392433,1.130441,10.815384,14.395310,16.390968,16.845314,16.990583,19.253580,0.551013,0.733527,0.834751,0.858515,0.866144,0.980721,9.665162,18.094206,16.367531,18.416422,20.239801,26.951815,0.06501552,0.20186117,0.22455072,0.26511204,0.33022895,0.52272761
48000,3.391201,1.130397,10.824517,14.400397,16.394684,16.849312,16.995962,19.258787,0.551480,0.733786,0.834941,0.858719,0.866417,0.980983,9.670601,18.096388,16.373493,18.423035,20.247456,26.964756,0.06420258,0.20063998,0.22338526,0.26367903,0.32852757,0.52092534
