step,train_loss,val_bpb
200,9.362835,2.613659
400,7.690939,2.182147
600,6.766332,1.982932
800,6.298015,1.881003
1000,5.996278,1.805749
1200,5.758414,1.744029
1400,5.559452,1.685113
1600,5.399580,1.638590
1800,5.237585,1.597504
2000,5.104244,1.563464
2200,5.000763,1.536887
2400,4.918157,1.509775
2600,4.832829,1.489191
2800,4.761163,1.468144
3000,4.693431,1.443707
3200,4.633911,1.423521
3400,4.565500,1.407713
3600,4.506219,1.392926
3800,4.478632,1.379260
4000,4.434113,1.367062
4200,4.391489,1.354972
4400,4.360060,1.343600
4600,4.341805,1.337850
4800,4.310719,1.329956
5000,4.294447,1.322284
5200,4.282059,1.316938
5400,4.280753,1.307471
5600,4.235324,1.303577
5800,4.207670,1.298860
6000,4.195117,1.293363
6200,4.180833,1.289463
6400,4.162449,1.285855
6600,4.148689,1.280392
6800,4.147384,1.275910
7000,4.117967,1.273910
7200,4.094445,1.268617
7400,4.096757,1.265679
7600,4.079551,1.262682
7800,4.061763,1.259974
8000,4.053273,1.257410
8200,4.050581,1.254542
8400,4.037363,1.251234
8600,4.022853,1.249296
8800,4.011794,1.247201
9000,4.017327,1.244172
9200,4.000742,1.240895
9400,3.985267,1.239588
9600,3.981433,1.237154
9800,3.983971,1.234469
10000,3.963875,1.232665
10200,3.959456,1.231025
10400,3.971928,1.229508
10600,3.975859,1.227569
10800,3.941974,1.225715
11000,3.916314,1.223527
11200,3.921566,1.221902
11400,3.920360,1.220590
11600,3.906840,1.219339
11800,3.904850,1.216815
12000,3.899069,1.216507
12200,3.882631,1.214879
12400,3.875148,1.213259
12600,3.872748,1.212367
12800,3.865475,1.210398
13000,3.861482,1.210206
13200,3.852691,1.209450
13400,3.858598,1.207247
13600,3.849540,1.207175
13800,3.840072,1.206872
14000,3.840139,1.205670
14200,3.844795,1.204936
14400,3.834105,1.204314
14600,3.822827,1.203506
14800,3.824980,1.202935
15000,3.830397,1.202405
15200,3.816855,1.202029
15400,3.825591,1.201447
15600,3.849989,1.200919
15800,3.837871,1.200902
16000,3.816244,1.200111
