step,train_loss,val_bpb
200,8.977091,2.448340
400,7.627947,2.219966
600,7.091736,2.109415
800,6.815216,2.051554
1000,6.641752,2.006512
1200,6.527059,1.977112
1400,6.436826,1.956746
1600,6.347951,1.938381
1800,6.302103,1.920132
2000,6.252903,1.907501
2200,6.192074,1.894107
2400,6.158052,1.877887
2600,6.120122,1.863801
2800,6.066478,1.851330
3000,6.017135,1.836362
3200,5.978265,1.822181
3400,5.924514,1.816547
3600,5.917655,1.807601
3800,5.877952,1.798975
4000,5.833705,1.791637
4200,5.826811,1.784358
4400,5.815411,1.778285
4600,5.789913,1.774503
4800,5.785932,1.766219
5000,5.755970,1.760572
5200,5.723822,1.754954
5400,5.694969,1.752651
5600,5.712139,1.747678
5800,5.685419,1.744326
6000,5.677152,1.739262
6200,5.660567,1.737388
6400,5.648128,1.733678
6600,5.645219,1.730274
6800,5.630611,1.727656
7000,5.631778,1.726885
7200,5.627028,1.724558
7400,5.622899,1.722380
7600,5.604643,1.721011
7800,5.607448,1.719746
8000,5.595096,1.718954
