step,train_loss,qreg_loss,lambda,val_loss,val_loss_snapped
0,5.586603,0.363013,0.000000,5.585119,
1000,1.981819,0.465142,0.000000,1.941717,
2000,1.831640,0.494888,0.000000,1.820406,
3000,1.769573,0.499017,0.000000,1.778683,
4000,1.727921,0.499692,0.000000,1.727893,
5000,1.698206,0.500138,0.000000,1.694829,
6000,1.678319,0.500017,0.000000,1.676136,
7000,1.653926,0.499922,0.000000,1.654184,
8000,1.638938,0.499979,0.000000,1.641120,
9000,1.632175,0.500078,0.000000,1.633103,
10000,1.619993,0.499920,0.000000,1.619304,
11000,1.613569,0.500055,0.000000,1.609797,
12000,1.605825,0.499980,0.000000,1.609226,
13000,1.599269,0.499922,0.000000,1.600826,
14000,1.591613,0.500010,0.000000,1.589054,
15000,1.583927,0.500057,0.000000,1.584482,
16000,1.581500,0.499998,0.000000,1.582272,
17000,1.574797,0.499997,0.000000,1.582074,
18000,1.571059,0.499963,0.000000,1.572918,
19000,1.566541,0.500020,0.000000,1.566379,
20000,1.562059,0.499870,0.000000,1.560558,
21000,1.556502,0.499905,0.000000,1.558187,
22000,1.553349,0.499919,0.000000,1.555527,
23000,1.549661,0.500100,0.000000,1.555395,
24000,1.545043,0.499909,0.000000,1.549728,
25000,1.548086,0.500119,0.000000,1.548586,
26000,1.538971,0.499989,0.000000,1.544509,
27000,1.539065,0.499912,0.000000,1.542229,
28000,1.541522,0.500029,0.000000,1.536814,
29000,1.533083,0.500107,0.000000,1.535112,
30000,1.532328,0.500032,0.000000,1.534081,
31000,1.528676,0.499835,0.000000,1.533701,
32000,1.524394,0.499875,0.000000,1.529797,
33000,1.521837,0.499764,0.000000,1.526226,
34000,1.523532,0.499949,0.000000,1.523531,
35000,1.521370,0.499818,0.000000,1.522125,
36000,1.517956,0.500136,0.000000,1.521454,
37000,1.515798,0.500188,0.000000,1.518712,
38000,1.511616,0.499785,0.000000,1.514940,
39000,1.515015,0.499838,0.000000,1.514986,
40000,1.512603,0.499657,0.000000,1.512692,
41000,1.510259,0.499991,0.000000,1.512156,
42000,1.505536,0.499850,0.000000,1.511013,
43000,1.506914,0.499973,0.000000,1.509169,
44000,1.508209,0.499710,0.000000,1.509386,
45000,1.505454,0.500266,0.000000,1.506968,
46000,1.506292,0.499880,0.000000,1.506792,
47000,1.507132,0.499692,0.000000,1.506081,
48000,1.502594,0.500275,0.000000,1.505283,
49000,1.500451,0.500104,0.000000,1.504785,
