step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,read_out_lut.T_soft,read_out_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498584,0.498817,0.498726,0.498720,0.497219,0.497174,0.500289,0.500058,0.498797,0.498915,0.499838,0.499678,0.499934,0.499709,0.499538,0.499576,0.500787,0.500704,0.499485,0.499375,0.499757,0.499758,0.500932,0.500909,0.499775,0.499762,0.499786,0.499785,0.500650,0.500648,0.500315,0.500114,0.499732,0.499725,0.500236,0.500226,0.499901,0.499421
400,0.491896,0.494195,0.496874,0.496850,0.489375,0.489323,0.504701,0.502470,0.494120,0.494593,0.494540,0.493884,0.502854,0.500270,0.495999,0.496376,0.500761,0.500026,0.499285,0.497392,0.498815,0.498959,0.505557,0.505067,0.499302,0.498026,0.499075,0.499168,0.504376,0.504019,0.504915,0.501493,0.498316,0.498262,0.498671,0.498472,0.501378,0.498123
600,0.477986,0.483920,0.494173,0.494143,0.477633,0.477572,0.512896,0.506050,0.484712,0.485202,0.483230,0.481855,0.507144,0.498248,0.486493,0.486585,0.501017,0.497968,0.499759,0.493578,0.492421,0.492756,0.515758,0.513226,0.499554,0.493924,0.494536,0.495058,0.515229,0.513079,0.514474,0.503151,0.492296,0.491774,0.492184,0.491275,0.507106,0.496135
800,0.459574,0.468788,0.488940,0.489040,0.463661,0.462994,0.523424,0.509339,0.470576,0.469832,0.466874,0.463317,0.517998,0.497557,0.471887,0.470685,0.507213,0.497396,0.504860,0.487880,0.479981,0.479675,0.533745,0.526971,0.502219,0.489821,0.483430,0.484503,0.535107,0.529458,0.531026,0.505838,0.480405,0.477247,0.478892,0.476316,0.519830,0.493609
1000,0.441810,0.453118,0.481892,0.481916,0.452255,0.448262,0.535592,0.512311,0.457729,0.453673,0.455100,0.445421,0.527081,0.492743,0.455402,0.451415,0.515974,0.495824,0.512523,0.481918,0.464037,0.462218,0.555924,0.541999,0.506005,0.483976,0.470145,0.470957,0.560493,0.550280,0.549470,0.506826,0.467046,0.457979,0.464091,0.458343,0.540079,0.490882
1200,0.427678,0.439199,0.475140,0.474731,0.445824,0.435061,0.548209,0.516051,0.450027,0.439943,0.452308,0.430433,0.539448,0.489722,0.444021,0.434446,0.528332,0.494319,0.525317,0.477898,0.451553,0.446050,0.579370,0.555778,0.513766,0.480468,0.458573,0.457916,0.587987,0.572615,0.567753,0.507575,0.461673,0.440079,0.453202,0.441488,0.562060,0.487972
