step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497539,0.497786,0.497259,0.497334,0.498619,0.498464,0.497838,0.497719,0.499446,0.499136,0.499030,0.499097,0.501041,0.500924,0.498619,0.498434,0.499659,0.499351,0.499513,0.499527,0.501028,0.500960,0.499279,0.499058,0.499894,0.499464,0.499443,0.499444,0.500667,0.500636,0.499583,0.499337,0.500368,0.499997,0.499514,0.499504,0.500261,0.500215,0.499970,0.499762,0.499545,0.499546,0.499611,0.499633,0.500298,0.500270,0.500460,0.500250
400,0.491279,0.492730,0.488051,0.488575,0.490718,0.490105,0.491610,0.491446,0.499718,0.498281,0.492944,0.493076,0.503933,0.502259,0.494883,0.494239,0.498998,0.497554,0.494920,0.495136,0.505084,0.504045,0.497368,0.496272,0.501780,0.499964,0.494492,0.494173,0.501391,0.500614,0.498115,0.496834,0.501455,0.500157,0.496498,0.496477,0.501687,0.501173,0.500897,0.499543,0.499943,0.499822,0.498423,0.498541,0.501972,0.501734,0.503774,0.502583
600,0.483151,0.486589,0.472894,0.474392,0.477664,0.476177,0.483739,0.483052,0.500396,0.496185,0.480790,0.480941,0.507783,0.502159,0.489849,0.487660,0.499549,0.495069,0.483223,0.483370,0.510719,0.506241,0.493992,0.490699,0.505233,0.499606,0.483879,0.482526,0.501636,0.498767,0.495421,0.491118,0.503931,0.499814,0.488824,0.488646,0.503863,0.501533,0.503112,0.498466,0.499556,0.498897,0.491564,0.491943,0.505349,0.504016,0.508141,0.504243
800,0.473141,0.478812,0.453010,0.455640,0.464112,0.459653,0.476205,0.472939,0.502665,0.493418,0.463092,0.462660,0.511995,0.497000,0.486313,0.480028,0.501240,0.490895,0.464522,0.464153,0.517228,0.505487,0.491791,0.482876,0.512380,0.499774,0.469003,0.465808,0.503331,0.495255,0.495546,0.484389,0.505675,0.496622,0.477236,0.476717,0.508685,0.502661,0.508895,0.497228,0.498222,0.496669,0.479359,0.479596,0.514030,0.509812,0.516153,0.506502
1000,0.463847,0.471274,0.431616,0.435224,0.459707,0.445684,0.473216,0.464517,0.506689,0.491620,0.446112,0.444314,0.523892,0.494002,0.488924,0.474215,0.505294,0.487514,0.445134,0.443390,0.525463,0.501639,0.494724,0.476340,0.520615,0.498434,0.453827,0.447718,0.510048,0.493493,0.500057,0.478455,0.508420,0.493338,0.465300,0.464256,0.516781,0.504383,0.518879,0.496724,0.497084,0.493894,0.467288,0.466816,0.523060,0.514480,0.526849,0.508313
1200,0.455964,0.464718,0.413516,0.417506,0.471030,0.440347,0.474016,0.457941,0.510246,0.489512,0.433839,0.429229,0.541168,0.492679,0.495675,0.470657,0.511353,0.485457,0.430858,0.426054,0.538513,0.498872,0.502299,0.471507,0.530599,0.498380,0.441673,0.431073,0.516201,0.490224,0.509859,0.475574,0.513879,0.491814,0.452783,0.450925,0.524509,0.504323,0.531020,0.496813,0.497093,0.491983,0.456133,0.455210,0.531158,0.517367,0.539467,0.510254
1400,0.450150,0.459929,0.398885,0.402334,0.489591,0.442182,0.476572,0.452164,0.517735,0.489676,0.426421,0.416576,0.561237,0.492534,0.505308,0.468838,0.518640,0.482809,0.420605,0.410051,0.550436,0.492897,0.512391,0.468211,0.543067,0.498272,0.434395,0.416932,0.525434,0.485229,0.520809,0.473069,0.519043,0.488383,0.441694,0.438480,0.533896,0.504819,0.545055,0.497630,0.496763,0.488470,0.446656,0.444975,0.539572,0.519114,0.553006,0.511523
1600,0.442956,0.453517,0.388179,0.389026,0.513104,0.449323,0.481583,0.446603,0.521354,0.487416,0.424300,0.406051,0.585928,0.494755,0.518113,0.468386,0.527493,0.480977,0.413331,0.395588,0.566298,0.489046,0.525953,0.466575,0.556605,0.499211,0.428726,0.403567,0.535109,0.479869,0.535296,0.471813,0.526813,0.486824,0.429821,0.425500,0.542291,0.501852,0.560636,0.498083,0.499241,0.488400,0.437460,0.434979,0.548991,0.521102,0.568167,0.512091
1800,0.438420,0.449454,0.383038,0.378712,0.536463,0.456321,0.487526,0.441240,0.527420,0.486270,0.425900,0.398129,0.611649,0.499814,0.531460,0.468661,0.537206,0.479548,0.410540,0.383489,0.585426,0.485682,0.539276,0.465909,0.570033,0.500181,0.427074,0.392020,0.546446,0.475394,0.550640,0.471264,0.534607,0.484830,0.419080,0.413312,0.551221,0.497875,0.575515,0.497966,0.499878,0.486064,0.427906,0.424363,0.558763,0.522478,0.582183,0.511689
