step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498441,0.498612,0.498007,0.498057,0.499893,0.499648,0.498516,0.498255,0.501102,0.499927,0.498575,0.498571,0.500553,0.500461,0.499837,0.499516,0.502186,0.501501,0.497606,0.497544,0.499564,0.499471,0.499851,0.499516,0.500506,0.499576,0.499414,0.499398,0.500434,0.500410,0.500478,0.500152,0.500773,0.500098,0.499410,0.499380,0.500271,0.500258,0.500824,0.500560,0.500439,0.499826,0.499259,0.499273,0.499912,0.499910,0.500804,0.500553
400,0.494961,0.496312,0.489065,0.489373,0.492119,0.491381,0.500076,0.498142,0.510297,0.507104,0.494482,0.494032,0.502611,0.501705,0.505046,0.503054,0.511783,0.509982,0.492647,0.491444,0.497561,0.496664,0.503274,0.501176,0.506430,0.503095,0.497130,0.496900,0.502633,0.502128,0.505922,0.504148,0.503349,0.501505,0.498102,0.497942,0.502483,0.502329,0.507613,0.506295,0.505303,0.503728,0.498817,0.498765,0.500668,0.500564,0.507908,0.506835
600,0.490584,0.494523,0.474400,0.475481,0.477265,0.476018,0.502461,0.498391,0.524358,0.516631,0.486752,0.485091,0.507487,0.504395,0.511979,0.506778,0.527889,0.523181,0.485043,0.480817,0.492640,0.490271,0.506028,0.500457,0.518271,0.508939,0.491567,0.490056,0.507220,0.505118,0.512935,0.507973,0.507854,0.503440,0.493870,0.493277,0.509221,0.508235,0.516377,0.512568,0.511813,0.508619,0.497360,0.497069,0.503864,0.503239,0.517268,0.514266
800,0.487974,0.494883,0.454916,0.457188,0.458939,0.456238,0.507032,0.499557,0.541796,0.526449,0.475027,0.470676,0.518535,0.510733,0.521395,0.511189,0.550464,0.540468,0.475662,0.465615,0.484864,0.479678,0.509704,0.498106,0.536879,0.517827,0.480865,0.476916,0.514936,0.509140,0.521914,0.511355,0.516759,0.506026,0.483996,0.482655,0.519963,0.516632,0.527628,0.519168,0.521203,0.515326,0.493775,0.493241,0.512467,0.510189,0.529319,0.523003
1000,0.487656,0.496965,0.434957,0.438367,0.448167,0.439992,0.515939,0.503685,0.561525,0.536265,0.463649,0.454990,0.532928,0.517953,0.532715,0.516217,0.576799,0.558443,0.472055,0.450461,0.478222,0.467472,0.517191,0.496963,0.557578,0.524968,0.469388,0.462395,0.523865,0.512209,0.532842,0.514615,0.528053,0.510788,0.472887,0.470092,0.531745,0.524338,0.540661,0.525368,0.533865,0.522264,0.487570,0.486493,0.521163,0.516437,0.540953,0.530149
1200,0.487316,0.497572,0.417948,0.422118,0.448118,0.428395,0.525882,0.509080,0.579595,0.543757,0.458144,0.443663,0.550871,0.526846,0.546029,0.522575,0.601967,0.574026,0.478092,0.439743,0.482620,0.461203,0.529308,0.499005,0.581057,0.532961,0.460233,0.449573,0.531937,0.512635,0.545839,0.519161,0.540004,0.514699,0.462455,0.458316,0.544181,0.531278,0.553064,0.530737,0.544791,0.528712,0.482518,0.480976,0.529091,0.521562,0.551846,0.536005
1400,0.487989,0.499011,0.405430,0.409435,0.460509,0.425502,0.539330,0.517184,0.595561,0.548386,0.453889,0.432797,0.570652,0.535824,0.560234,0.529978,0.625536,0.585520,0.488897,0.430946,0.491552,0.456996,0.542927,0.502810,0.603904,0.537293,0.454097,0.439120,0.539320,0.511439,0.559521,0.523971,0.554302,0.519080,0.453673,0.447184,0.555730,0.536335,0.564525,0.535084,0.556790,0.533627,0.476338,0.474244,0.535639,0.524535,0.563466,0.541608
1600,0.489267,0.500466,0.396402,0.398814,0.477575,0.428426,0.555326,0.527640,0.608667,0.551365,0.454002,0.425047,0.591055,0.544400,0.575324,0.538015,0.644500,0.592537,0.502052,0.425738,0.506200,0.457058,0.558848,0.508112,0.622365,0.538199,0.448570,0.428749,0.546753,0.508425,0.573720,0.528897,0.567166,0.521652,0.445672,0.437059,0.567076,0.539848,0.576095,0.539145,0.567224,0.536706,0.471514,0.468743,0.542303,0.526489,0.574866,0.546211
1800,0.488933,0.500073,0.390677,0.390316,0.497076,0.434477,0.569702,0.537284,0.619074,0.551569,0.455195,0.417135,0.613443,0.553365,0.587927,0.544162,0.660186,0.596473,0.514071,0.421070,0.522833,0.459356,0.572173,0.511473,0.636523,0.537267,0.444360,0.419707,0.553752,0.504982,0.584474,0.531554,0.577050,0.521914,0.438099,0.427368,0.577002,0.541735,0.584363,0.541207,0.580073,0.541364,0.466983,0.463644,0.549148,0.529369,0.584067,0.549496
