step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499003,0.499230,0.499039,0.499045,0.499717,0.499555,0.497186,0.497147,0.500213,0.499020,0.498757,0.498860,0.499616,0.499490,0.497090,0.497014,0.500196,0.499080,0.499208,0.499259,0.500069,0.500002,0.497023,0.496937,0.500442,0.499584,0.499258,0.499315,0.499853,0.499788,0.496939,0.496836,0.500182,0.499327,0.499540,0.499585,0.499556,0.499454,0.496863,0.496760,0.499555,0.499378,0.500066,0.500063,0.498215,0.498010,0.496826,0.496755
400,0.496092,0.497736,0.497410,0.497601,0.500366,0.498506,0.490811,0.490617,0.507090,0.501312,0.495226,0.495455,0.497679,0.496703,0.490159,0.489835,0.504562,0.497833,0.497539,0.497740,0.499744,0.499031,0.489858,0.489601,0.505580,0.500157,0.497404,0.497606,0.498887,0.498419,0.489382,0.489175,0.502909,0.498619,0.499174,0.499303,0.498772,0.498182,0.489662,0.489531,0.499762,0.498894,0.500281,0.500302,0.495308,0.494756,0.489844,0.489770
600,0.488669,0.493155,0.493424,0.494244,0.501564,0.497025,0.490508,0.489561,0.519421,0.503573,0.490625,0.490324,0.497276,0.494476,0.489081,0.487881,0.513136,0.495764,0.494467,0.494895,0.500108,0.497643,0.488370,0.487535,0.512975,0.500257,0.495235,0.495649,0.498221,0.496826,0.487678,0.487022,0.504569,0.497982,0.499040,0.499260,0.498603,0.496774,0.488553,0.488275,0.499730,0.498759,0.500605,0.500688,0.495253,0.494263,0.488884,0.488762
800,0.476866,0.484176,0.486330,0.488479,0.506524,0.496683,0.489356,0.487412,0.537854,0.508159,0.486155,0.484220,0.500209,0.492432,0.487518,0.485128,0.523827,0.493469,0.490042,0.490490,0.503153,0.496789,0.486879,0.485210,0.519345,0.498583,0.492262,0.492719,0.498267,0.494395,0.485977,0.484724,0.505763,0.496743,0.498262,0.498652,0.499426,0.495043,0.487360,0.486946,0.499702,0.498717,0.500868,0.501066,0.495928,0.493164,0.487901,0.487759
1000,0.464375,0.472706,0.476393,0.480090,0.517240,0.497989,0.487942,0.484490,0.556337,0.509218,0.482092,0.476867,0.508229,0.490394,0.486214,0.482022,0.534372,0.490095,0.485123,0.485007,0.508754,0.495919,0.486051,0.483066,0.527690,0.495935,0.488848,0.489223,0.500002,0.491610,0.484902,0.482704,0.507082,0.495752,0.497537,0.498082,0.503437,0.494371,0.486730,0.486077,0.499885,0.498871,0.501407,0.501767,0.495977,0.491059,0.487339,0.487169
1200,0.452439,0.460818,0.465262,0.469843,0.531827,0.500306,0.486111,0.480646,0.573824,0.508057,0.480592,0.470442,0.523260,0.490847,0.484715,0.478067,0.545393,0.484702,0.479694,0.478727,0.516564,0.494825,0.485583,0.480677,0.539475,0.493204,0.485598,0.485499,0.504734,0.489545,0.484225,0.480649,0.508360,0.494551,0.496898,0.497576,0.509846,0.493472,0.486123,0.485210,0.499965,0.498949,0.501975,0.502625,0.498853,0.490469,0.486796,0.486584
1400,0.441208,0.448329,0.454524,0.459393,0.548626,0.503123,0.483917,0.476128,0.590557,0.505658,0.479033,0.463747,0.539801,0.491048,0.483896,0.474240,0.557679,0.479735,0.474632,0.471874,0.526670,0.494547,0.485723,0.478485,0.549604,0.487973,0.481998,0.480953,0.509765,0.487175,0.483883,0.478732,0.508989,0.492639,0.495717,0.496483,0.515453,0.493280,0.485763,0.484547,0.499666,0.498533,0.501933,0.502749,0.502137,0.490113,0.486451,0.486187
1600,0.431584,0.436378,0.442923,0.447586,0.569450,0.507220,0.481644,0.470445,0.606377,0.502723,0.479718,0.458740,0.560891,0.492467,0.483264,0.469462,0.569043,0.473990,0.469834,0.464779,0.538623,0.493784,0.486652,0.476096,0.560468,0.482628,0.477978,0.475580,0.517212,0.485188,0.483693,0.476441,0.510597,0.491157,0.494522,0.495492,0.524121,0.491681,0.485409,0.483793,0.499461,0.498243,0.502220,0.503188,0.505876,0.489037,0.486075,0.485737
1800,0.424909,0.426403,0.433581,0.437031,0.591160,0.511301,0.479043,0.464353,0.621215,0.499035,0.481226,0.453861,0.583435,0.494899,0.483888,0.465258,0.579413,0.467228,0.465747,0.457505,0.549453,0.492369,0.487923,0.473808,0.572962,0.475751,0.473896,0.469151,0.524286,0.482698,0.484236,0.474598,0.512677,0.489914,0.493742,0.494687,0.533775,0.492181,0.485281,0.483239,0.499783,0.498445,0.502720,0.503926,0.511054,0.488541,0.485796,0.485387
