step,train_loss,qreg_loss,lambda,val_loss,val_loss_snapped
0,6.010652,0.363082,0.000000,6.032003,
1000,2.177563,0.432724,0.000000,2.123277,
2000,2.005669,0.478562,0.000000,1.996656,
3000,1.949301,0.492011,0.000000,1.936779,
4000,1.884000,0.496373,0.000000,1.893083,
5000,1.868608,0.498399,0.000000,1.869871,
6000,1.819985,0.499477,0.000000,1.836805,
7000,1.795057,0.499761,0.000000,1.806339,
8000,1.775277,0.499854,0.000000,1.778016,
9000,1.751197,0.499899,0.000000,1.755422,
10000,1.736234,0.499981,0.000000,1.743571,
11000,1.728075,0.500103,0.000000,1.726943,
12000,1.699639,0.500019,0.000000,1.712218,
13000,1.699270,0.499991,0.000000,1.697620,
14000,1.683511,0.500008,0.000000,1.687684,
15000,1.674048,0.499931,0.000000,1.670844,
16000,1.671309,0.499911,0.000000,1.665202,
17000,1.648290,0.499939,0.000000,1.666204,
18000,1.646083,0.499957,0.000000,1.650377,
19000,1.626498,0.499966,0.000000,1.645870,
20000,1.628975,0.499984,0.000000,1.629677,
21000,1.627335,0.500002,0.000000,1.632138,
22000,1.623649,0.499915,0.000000,1.620785,
23000,1.610179,0.499986,0.000000,1.615228,
24000,1.615887,0.500084,0.000000,1.607254,
25000,1.602722,0.499952,0.000000,1.603536,
26000,1.598592,0.499868,0.000000,1.597219,
27000,1.590079,0.500028,0.000000,1.593903,
28000,1.584441,0.499984,0.000000,1.601614,
29000,1.589101,0.500046,0.000000,1.589131,
30000,1.574490,0.500081,0.000000,1.581570,
31000,1.582240,0.499958,0.000000,1.582028,
32000,1.562234,0.499983,0.000000,1.581269,
33000,1.566693,0.500027,0.000000,1.569481,
34000,1.571673,0.499835,0.000000,1.570632,
35000,1.563971,0.500039,0.000000,1.568750,
36000,1.554418,0.500061,0.000000,1.559412,
37000,1.555881,0.499978,0.000000,1.559045,
38000,1.553484,0.500001,0.000000,1.553982,
39000,1.553343,0.499989,0.000000,1.551016,
40000,1.545493,0.500140,0.000000,1.550882,
41000,1.553535,0.499847,0.000000,1.544881,
42000,1.543251,0.499906,0.000000,1.543002,
43000,1.536105,0.499924,0.000000,1.541956,
44000,1.538476,0.499843,0.000000,1.539000,
45000,1.531757,0.499811,0.000000,1.537350,
46000,1.527666,0.499901,0.000000,1.536236,
47000,1.523146,0.499758,0.000000,1.535304,
48000,1.528370,0.500138,0.000000,1.534945,
49000,1.532924,0.500090,0.000000,1.532636,
