step,train_loss,val_loss,val_loss_hard
0,5.551972,5.552359,5.552359
1000,2.757111,2.684623,2.684623
2000,2.446687,2.425914,2.425914
3000,2.308622,2.280184,2.280184
4000,2.192119,2.184437,2.184437
5000,2.128077,2.110056,2.110056
6000,2.041913,2.044648,2.044648
7000,1.996170,1.989121,1.989121
8000,1.957893,1.950130,1.950130
9000,1.917136,1.915576,1.915576
10000,1.894034,1.889466,1.889466
11000,1.882282,1.867813,1.867813
12000,1.864749,1.846848,1.846848
13000,1.826871,1.833660,1.833660
14000,1.828039,1.812732,1.812732
15000,1.803147,1.804237,1.804237
16000,1.788251,1.794997,1.794997
17000,1.795065,1.782717,1.782717
18000,1.773114,1.770554,1.770554
19000,1.755048,1.762055,1.762055
20000,1.748854,1.751265,1.751265
21000,1.744396,1.744496,1.744496
22000,1.744903,1.735821,1.735821
23000,1.738497,1.729609,1.729609
24000,1.725710,1.720661,1.720661
25000,1.705788,1.714546,1.714546
26000,1.707923,1.705864,1.705864
27000,1.705414,1.702391,1.702391
28000,1.698079,1.691541,1.691541
29000,1.702492,1.688287,1.688287
30000,1.696853,1.686110,1.686110
31000,1.680175,1.677979,1.677979
32000,1.679463,1.671864,1.671864
33000,1.675537,1.667837,1.667837
34000,1.677529,1.661872,1.661872
35000,1.660897,1.655606,1.655606
36000,1.654967,1.651995,1.651995
37000,1.666257,1.649030,1.649030
38000,1.642305,1.646403,1.646403
39000,1.650581,1.642769,1.642769
40000,1.648212,1.637946,1.637946
41000,1.642649,1.635822,1.635822
42000,1.623688,1.633469,1.633469
43000,1.625758,1.630669,1.630669
44000,1.624664,1.628138,1.628138
45000,1.636075,1.626686,1.626686
46000,1.633927,1.623837,1.623837
47000,1.631248,1.621152,1.621152
48000,1.614213,1.620574,1.620574
49000,1.632114,1.619523,1.619523
