step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497894,0.498326,0.497452,0.497489,0.497978,0.497833,0.498251,0.497826,0.500407,0.499638,0.498657,0.498659,0.500136,0.499980,0.498939,0.498323,0.500051,0.499477,0.499460,0.499402,0.500548,0.500440,0.499751,0.498963,0.500109,0.499335,0.499811,0.499760,0.500617,0.500593,0.500866,0.500075,0.499044,0.498964,0.499727,0.499732,0.500415,0.500394,0.501155,0.500621,0.499291,0.499345,0.499638,0.499639,0.500264,0.500245,0.500772,0.500396
400,0.492339,0.494624,0.488955,0.489381,0.488974,0.488616,0.495856,0.492472,0.503640,0.500756,0.493627,0.493271,0.497182,0.496203,0.498716,0.494315,0.502818,0.499764,0.495383,0.495203,0.501294,0.499990,0.503324,0.498030,0.502353,0.499346,0.498676,0.498446,0.504274,0.503955,0.507271,0.502648,0.498706,0.497847,0.498750,0.498822,0.503217,0.502793,0.510220,0.507355,0.497639,0.497405,0.499458,0.499575,0.501446,0.501276,0.510988,0.509800
600,0.483877,0.489649,0.474270,0.475814,0.473817,0.472989,0.487493,0.481263,0.510984,0.502643,0.483346,0.481763,0.491852,0.488352,0.495292,0.484887,0.504817,0.497430,0.485735,0.484771,0.501496,0.497294,0.507383,0.493399,0.505520,0.499107,0.491271,0.489975,0.509353,0.507408,0.515256,0.501833,0.498825,0.496079,0.495457,0.495699,0.513227,0.511172,0.522465,0.513163,0.496434,0.495304,0.497106,0.497476,0.506929,0.506312,0.525809,0.520996
800,0.472325,0.482130,0.454941,0.457889,0.456865,0.453524,0.481394,0.468971,0.520861,0.504260,0.470196,0.464844,0.487745,0.477434,0.497185,0.475441,0.512177,0.494746,0.472142,0.468431,0.501704,0.491365,0.517033,0.488346,0.512202,0.499170,0.477043,0.472786,0.507834,0.501387,0.526020,0.498650,0.498494,0.493210,0.487968,0.488374,0.529688,0.523795,0.538877,0.518325,0.497531,0.495707,0.492528,0.492873,0.518018,0.515957,0.543157,0.530456
1000,0.461215,0.473795,0.434949,0.438999,0.449145,0.435395,0.479031,0.455557,0.532688,0.504226,0.461479,0.447719,0.493770,0.468518,0.504703,0.465179,0.519092,0.489969,0.459105,0.449974,0.504863,0.483149,0.531798,0.483148,0.519380,0.497739,0.463772,0.453366,0.507490,0.493813,0.540104,0.492279,0.498748,0.489026,0.478867,0.479374,0.546184,0.534514,0.558161,0.521656,0.498697,0.494126,0.487215,0.487581,0.533009,0.527694,0.561525,0.536431
1200,0.452934,0.467108,0.417825,0.421609,0.458197,0.424032,0.482343,0.445128,0.542675,0.502849,0.460589,0.433855,0.508107,0.462160,0.517593,0.457525,0.527165,0.485202,0.450612,0.433843,0.507997,0.473390,0.546051,0.475739,0.526742,0.495448,0.456746,0.437735,0.510553,0.487610,0.552536,0.484030,0.499024,0.484385,0.470504,0.470607,0.562300,0.543462,0.572837,0.518699,0.496704,0.489653,0.483108,0.483417,0.547328,0.537457,0.574359,0.535182
1400,0.445132,0.460219,0.402921,0.405343,0.477553,0.419326,0.490208,0.435938,0.552311,0.500421,0.464544,0.423517,0.525655,0.456633,0.531912,0.451057,0.533810,0.478714,0.449094,0.418058,0.515834,0.465861,0.561286,0.469306,0.533584,0.490939,0.451069,0.422473,0.510791,0.477733,0.563832,0.473933,0.499331,0.479507,0.460466,0.460859,0.577147,0.550054,0.586301,0.512559,0.495084,0.485968,0.478417,0.478753,0.555584,0.540574,0.582056,0.528396
1600,0.436761,0.452087,0.391135,0.390974,0.499912,0.419192,0.499284,0.427714,0.560390,0.497077,0.469436,0.415118,0.547711,0.452949,0.547269,0.445474,0.540669,0.472762,0.450530,0.404326,0.524381,0.455890,0.578495,0.460968,0.540352,0.486295,0.449716,0.409119,0.513674,0.468149,0.576477,0.463440,0.498228,0.473277,0.452720,0.452650,0.591057,0.554538,0.595559,0.502655,0.494346,0.483110,0.472908,0.473189,0.562826,0.542871,0.587730,0.518723
1800,0.430372,0.445527,0.382669,0.378728,0.523708,0.420794,0.508679,0.419711,0.567195,0.493075,0.478874,0.408394,0.573143,0.455347,0.564267,0.440063,0.547451,0.467173,0.457015,0.392964,0.535073,0.446224,0.592226,0.452047,0.546875,0.481453,0.451766,0.397660,0.520636,0.458028,0.587846,0.452165,0.500166,0.468764,0.444425,0.443463,0.601258,0.555338,0.604205,0.492756,0.493960,0.480649,0.465682,0.465924,0.567082,0.541393,0.590836,0.507578
2000,0.424472,0.439341,0.377262,0.367544,0.549207,0.423252,0.518511,0.412450,0.573385,0.488963,0.488616,0.401906,0.597411,0.454950,0.580730,0.434474,0.554851,0.461922,0.467530,0.383840,0.552118,0.439872,0.605928,0.441814,0.552820,0.475740,0.456901,0.386806,0.526584,0.447750,0.598897,0.440857,0.501230,0.463782,0.436283,0.434561,0.610536,0.555137,0.611935,0.481537,0.495198,0.479705,0.459786,0.459872,0.572611,0.541434,0.592204,0.495105
2200,0.418965,0.433203,0.373802,0.357576,0.576256,0.427499,0.529833,0.404917,0.580463,0.485872,0.499620,0.397293,0.624362,0.455796,0.597401,0.429393,0.562863,0.458074,0.477742,0.375063,0.568681,0.434000,0.621719,0.433058,0.559239,0.470095,0.461760,0.377719,0.535502,0.438660,0.609150,0.428792,0.504192,0.458663,0.428003,0.425036,0.616461,0.551546,0.619513,0.469437,0.495066,0.476974,0.454301,0.454057,0.576408,0.540381,0.595000,0.483701
2400,0.414697,0.427862,0.373914,0.349270,0.603413,0.431194,0.539834,0.397208,0.586046,0.481141,0.513098,0.393612,0.651485,0.457312,0.612566,0.423749,0.568378,0.451371,0.490634,0.367684,0.586417,0.428281,0.636600,0.424137,0.563203,0.464226,0.469771,0.370217,0.548334,0.432255,0.617540,0.417260,0.507293,0.453651,0.420466,0.415904,0.621094,0.547014,0.625220,0.458828,0.492970,0.472264,0.447575,0.446824,0.577748,0.536110,0.597112,0.472492
2600,0.409970,0.422181,0.375446,0.340985,0.630517,0.434101,0.550636,0.391292,0.591427,0.477056,0.524694,0.389855,0.679421,0.458155,0.624678,0.418598,0.574567,0.445681,0.505476,0.361532,0.607066,0.424927,0.649228,0.415508,0.565935,0.458693,0.478157,0.363785,0.560381,0.425384,0.628557,0.407836,0.510337,0.449802,0.413233,0.407356,0.625262,0.540779,0.631475,0.447753,0.493130,0.469461,0.442046,0.440757,0.578688,0.532049,0.598146,0.459840
2800,0.406670,0.417629,0.378150,0.334284,0.657948,0.436385,0.558906,0.383335,0.596864,0.472490,0.537107,0.386651,0.708818,0.460517,0.638070,0.413309,0.580718,0.440411,0.519039,0.355827,0.628152,0.420456,0.660872,0.407500,0.568865,0.452044,0.486524,0.357547,0.573459,0.418892,0.638925,0.399135,0.513637,0.444935,0.406786,0.398899,0.627303,0.533614,0.637465,0.437171,0.492897,0.466918,0.436862,0.434986,0.580034,0.528356,0.600193,0.448429
3000,0.403057,0.412771,0.382080,0.328790,0.685533,0.438985,0.568467,0.376628,0.600122,0.467046,0.548339,0.383318,0.737807,0.461949,0.651639,0.408708,0.586201,0.435157,0.533513,0.351286,0.649151,0.416934,0.672112,0.399781,0.572236,0.446195,0.494645,0.351354,0.588334,0.413597,0.648491,0.390338,0.516707,0.440576,0.400942,0.390811,0.629830,0.526373,0.644246,0.427309,0.492662,0.464495,0.431750,0.429155,0.580279,0.523554,0.601887,0.437594
3200,0.400366,0.408875,0.386618,0.323401,0.711817,0.440061,0.577419,0.369289,0.604205,0.463262,0.560530,0.380344,0.766761,0.462669,0.662679,0.402432,0.593992,0.430643,0.547216,0.347108,0.671357,0.414511,0.682789,0.391298,0.575553,0.441155,0.505056,0.346181,0.603150,0.409423,0.657892,0.381296,0.521404,0.437399,0.396600,0.383952,0.633096,0.519414,0.652294,0.418055,0.493678,0.461537,0.426726,0.423133,0.580230,0.518443,0.605656,0.427835
3400,0.397120,0.404391,0.391580,0.318801,0.737853,0.439865,0.584365,0.362245,0.606475,0.458913,0.572922,0.378122,0.795039,0.464154,0.673083,0.396893,0.600043,0.425593,0.561361,0.342271,0.693656,0.411612,0.694966,0.383969,0.578907,0.436857,0.515485,0.341818,0.620018,0.405855,0.665858,0.372675,0.524131,0.432908,0.392477,0.377308,0.635974,0.512549,0.657194,0.409103,0.492866,0.457938,0.422545,0.417792,0.581106,0.513906,0.608225,0.418864
3600,0.394510,0.400820,0.396400,0.314765,0.763599,0.440386,0.592980,0.356949,0.610259,0.455503,0.582842,0.374625,0.823016,0.463567,0.682200,0.391070,0.605326,0.420340,0.574299,0.337743,0.715662,0.409438,0.705728,0.377360,0.581929,0.432436,0.524024,0.336329,0.636166,0.402442,0.676405,0.365120,0.528757,0.429885,0.389223,0.371419,0.637159,0.505263,0.661940,0.400060,0.493924,0.456056,0.418914,0.413151,0.579741,0.507144,0.609501,0.409259
3800,0.392685,0.397917,0.401039,0.311026,0.787542,0.438883,0.598870,0.350439,0.611109,0.450827,0.593276,0.372249,0.851344,0.465650,0.692058,0.386411,0.610642,0.416174,0.585863,0.332984,0.736504,0.407015,0.714352,0.370399,0.584186,0.428052,0.533586,0.332410,0.651715,0.399183,0.685340,0.358085,0.531778,0.426126,0.387600,0.366890,0.641019,0.499856,0.668142,0.392119,0.494095,0.453605,0.414839,0.408250,0.580282,0.502527,0.612695,0.401022
4000,0.390568,0.394522,0.405109,0.307348,0.810805,0.437584,0.605319,0.345161,0.613808,0.447392,0.603850,0.370358,0.877233,0.464570,0.698110,0.380076,0.616102,0.412128,0.596763,0.328772,0.756437,0.405325,0.721963,0.363449,0.586872,0.423550,0.543538,0.329424,0.667342,0.396919,0.693917,0.351612,0.536502,0.423316,0.386286,0.362454,0.644521,0.494541,0.674111,0.384539,0.493632,0.450756,0.411562,0.403995,0.579956,0.497389,0.615589,0.394039
4200,0.389339,0.392535,0.409046,0.304517,0.833765,0.435869,0.612193,0.340080,0.614482,0.442798,0.612865,0.367717,0.901746,0.464286,0.705914,0.375953,0.620795,0.408589,0.607714,0.325778,0.776773,0.403312,0.729974,0.358058,0.588497,0.419362,0.552171,0.326280,0.681740,0.394013,0.701617,0.344863,0.539456,0.419963,0.385694,0.358639,0.645475,0.487916,0.677942,0.377616,0.493592,0.448293,0.408918,0.400587,0.580710,0.493247,0.618415,0.387305
4400,0.386656,0.389028,0.412238,0.301068,0.854437,0.432988,0.616204,0.335197,0.616833,0.440227,0.621040,0.365373,0.926204,0.463846,0.713684,0.372009,0.624131,0.404770,0.618015,0.322396,0.796169,0.401298,0.736912,0.352698,0.588785,0.414819,0.560792,0.323679,0.696976,0.392158,0.710397,0.339317,0.542406,0.417070,0.385002,0.354721,0.648310,0.483057,0.682453,0.371524,0.493560,0.446150,0.406690,0.397164,0.581722,0.489495,0.621459,0.380938
4600,0.385405,0.386859,0.414492,0.298390,0.873795,0.431324,0.622098,0.330809,0.618378,0.437456,0.628810,0.362846,0.949129,0.462988,0.718743,0.367658,0.628688,0.401862,0.627407,0.319396,0.814895,0.400004,0.743074,0.347237,0.590960,0.411477,0.569413,0.321880,0.711671,0.391029,0.717997,0.334286,0.546168,0.414765,0.385835,0.352360,0.650858,0.478178,0.687794,0.365851,0.494571,0.444433,0.404997,0.394487,0.581006,0.484817,0.624969,0.374976
4800,0.383744,0.384520,0.417223,0.295842,0.891098,0.428938,0.627090,0.326841,0.619984,0.434866,0.635755,0.360139,0.970194,0.462744,0.723162,0.363560,0.631824,0.398856,0.636037,0.316848,0.832509,0.399642,0.748162,0.342447,0.592492,0.407899,0.575993,0.319231,0.725398,0.389259,0.725343,0.329922,0.548644,0.412203,0.386298,0.349926,0.653235,0.473871,0.691764,0.360708,0.496190,0.443937,0.403078,0.391792,0.580381,0.480721,0.628504,0.370210
5000,0.382380,0.382564,0.418866,0.293463,0.908292,0.427204,0.631388,0.323217,0.621049,0.432362,0.642601,0.357932,0.990249,0.461563,0.728392,0.360200,0.634206,0.395700,0.644085,0.313683,0.847025,0.397450,0.754085,0.338277,0.593671,0.404361,0.582653,0.317113,0.737821,0.387289,0.731683,0.325984,0.550767,0.409546,0.387020,0.347730,0.654518,0.468866,0.694144,0.355600,0.496853,0.442581,0.401326,0.389238,0.578996,0.476211,0.629934,0.364841
5200,0.380906,0.380543,0.420340,0.291270,0.921927,0.424433,0.633697,0.319300,0.622446,0.430377,0.648827,0.356566,1.009456,0.461065,0.731870,0.356621,0.636588,0.392934,0.651961,0.311673,0.862222,0.396970,0.758074,0.334420,0.595427,0.401931,0.588541,0.314963,0.749234,0.386126,0.737060,0.322412,0.553682,0.407560,0.388307,0.346115,0.657263,0.465578,0.698348,0.351849,0.496765,0.440561,0.400397,0.387466,0.579249,0.473129,0.632980,0.361385
