step,train_loss,val_bpb
200,9.496644,2.709066
400,7.980118,2.220979
600,6.924751,2.016557
800,6.411363,1.921191
1000,6.161867,1.864487
1200,5.992366,1.827318
1400,5.883435,1.798329
1600,5.788547,1.773566
1800,5.714827,1.754626
2000,5.635031,1.735173
2200,5.600636,1.720152
2400,5.559916,1.706076
2600,5.495032,1.691900
2800,5.464121,1.681542
3000,5.427625,1.669410
3200,5.386396,1.659352
3400,5.354991,1.651262
3600,5.330298,1.643259
3800,5.297355,1.634773
4000,5.274972,1.628080
4200,5.249117,1.620855
4400,5.233794,1.613934
4600,5.207999,1.608488
4800,5.213943,1.603329
5000,5.169215,1.596383
5200,5.156328,1.593223
5400,5.137080,1.588800
5600,5.112418,1.585049
5800,5.110609,1.580217
6000,5.095674,1.577423
6200,5.078432,1.573912
6400,5.077880,1.571221
6600,5.057956,1.567979
6800,5.055669,1.566328
7000,5.060939,1.564568
7200,5.046019,1.562304
7400,5.024066,1.560297
7600,5.015001,1.560189
7800,5.016175,1.557582
8000,5.024660,1.557029
