step,train_loss,val_loss
0,5.518629,5.520944
1000,2.369241,2.288688
2000,1.897909,1.883195
3000,1.704251,1.701882
4000,1.643737,1.644836
5000,1.620831,1.620124
6000,1.598287,1.603962
7000,1.602177,1.590118
8000,1.580074,1.579796
9000,1.581179,1.572617
10000,1.566893,1.562096
11000,1.560448,1.552490
12000,1.551225,1.543954
13000,1.534142,1.537373
14000,1.526987,1.528658
15000,1.519121,1.523116
16000,1.514820,1.516944
17000,1.517645,1.510202
18000,1.508281,1.505392
19000,1.505834,1.502364
20000,1.497391,1.499563
21000,1.493656,1.496299
22000,1.497774,1.493570
23000,1.484458,1.492397
24000,1.490247,1.491816
