step,train_loss,val_loss
0,5.794204,5.800942
1000,1.987258,1.932617
2000,1.764721,1.755506
3000,1.701843,1.691858
4000,1.665105,1.660845
5000,1.643708,1.638502
6000,1.626342,1.616874
7000,1.608265,1.604036
8000,1.592246,1.592262
9000,1.584094,1.581631
10000,1.572423,1.570636
11000,1.555896,1.555924
12000,1.544316,1.541530
13000,1.533963,1.534804
14000,1.524144,1.522971
15000,1.519450,1.514825
16000,1.509868,1.508012
17000,1.501770,1.503956
18000,1.497046,1.496905
19000,1.496712,1.492850
20000,1.486302,1.486860
21000,1.484172,1.483088
22000,1.478256,1.478460
23000,1.474424,1.475673
24000,1.471550,1.471041
25000,1.469362,1.468946
26000,1.464148,1.466367
27000,1.461589,1.463711
28000,1.459704,1.460663
29000,1.455103,1.457172
30000,1.456348,1.454571
31000,1.452485,1.453399
32000,1.446912,1.451360
33000,1.448570,1.449578
34000,1.446403,1.446316
35000,1.442307,1.443346
36000,1.443452,1.441860
37000,1.439531,1.440362
38000,1.438239,1.439218
39000,1.437148,1.438698
40000,1.434520,1.435557
41000,1.433964,1.435007
42000,1.431508,1.432330
43000,1.428255,1.432136
44000,1.428471,1.428709
45000,1.427029,1.427986
46000,1.426845,1.426312
47000,1.423305,1.425932
48000,1.421534,1.423972
49000,1.416480,1.421489
50000,1.418270,1.421115
51000,1.417101,1.419187
52000,1.417784,1.419063
53000,1.415617,1.416345
54000,1.418770,1.414666
55000,1.412322,1.412986
56000,1.409274,1.412865
57000,1.412427,1.412759
58000,1.405085,1.409763
59000,1.410389,1.408930
60000,1.407147,1.407986
61000,1.410384,1.406640
62000,1.405956,1.404472
63000,1.402709,1.403674
64000,1.401719,1.403266
65000,1.401693,1.402477
66000,1.399043,1.401597
67000,1.398163,1.400450
68000,1.397202,1.400669
69000,1.399870,1.398969
70000,1.394115,1.397970
71000,1.396191,1.397198
72000,1.392703,1.395565
73000,1.394767,1.394015
74000,1.392898,1.393213
75000,1.393159,1.392573
76000,1.392252,1.391842
77000,1.392118,1.391617
78000,1.386372,1.390326
79000,1.390566,1.389916
80000,1.387634,1.388614
81000,1.388180,1.388360
82000,1.386295,1.388155
83000,1.385323,1.386934
84000,1.381057,1.386393
85000,1.380308,1.385893
86000,1.379821,1.385131
87000,1.382718,1.384438
88000,1.382882,1.382936
89000,1.382104,1.384673
90000,1.381826,1.383074
91000,1.378454,1.383003
92000,1.377959,1.383019
93000,1.381287,1.382336
94000,1.381010,1.382143
95000,1.379888,1.381865
96000,1.377224,1.380673
97000,1.379441,1.381085
98000,1.375928,1.380922
99000,1.375980,1.380678
