step,train_loss,val_bpb
200,8.964359,2.446597
400,7.768615,2.306570
600,7.416194,2.237064
800,7.207832,2.179250
1000,7.037175,2.128045
1200,6.909676,2.092797
1400,6.803295,2.068778
1600,6.705722,2.045069
1800,6.651288,2.029957
2000,6.603894,2.018035
2200,6.543669,2.000807
2400,6.498019,1.985735
2600,6.467633,1.971911
2800,6.419639,1.962622
3000,6.382730,1.950670
3200,6.356244,1.940882
3400,6.309418,1.935718
3600,6.307378,1.929885
3800,6.279362,1.922705
4000,6.245982,1.914660
4200,6.241660,1.910469
4400,6.229531,1.903988
