step,train_loss,val_loss
0,5.579161,5.581252
1000,2.249454,2.152332
2000,1.749544,1.727438
3000,1.671397,1.654480
4000,1.615095,1.615532
5000,1.575539,1.590435
6000,1.577135,1.573682
7000,1.560268,1.562607
8000,1.553277,1.549781
9000,1.537383,1.541216
10000,1.544406,1.531010
11000,1.522374,1.520586
12000,1.511903,1.511589
13000,1.495818,1.501945
14000,1.501757,1.492456
15000,1.480634,1.479253
16000,1.469157,1.470131
17000,1.453758,1.462319
18000,1.443719,1.452235
19000,1.443778,1.446062
20000,1.450624,1.439407
21000,1.422851,1.432995
22000,1.424377,1.429789
23000,1.419290,1.427052
24000,1.411721,1.423964
