step,train_loss,val_bpb
200,8.711379,2.298430
400,7.120934,2.041523
600,6.489488,1.930620
800,6.176016,1.869940
1000,5.991911,1.819526
1200,5.836516,1.782945
1400,5.727138,1.751012
1600,5.630897,1.727418
1800,5.559800,1.710803
2000,5.481206,1.693515
2200,5.450959,1.677615
2400,5.411187,1.665730
2600,5.348959,1.652855
2800,5.319489,1.641162
