step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498382,0.498549,0.497125,0.497142,0.497696,0.497366,0.497208,0.496919,0.502370,0.500968,0.498403,0.498411,0.501877,0.501530,0.499631,0.497801,0.502284,0.500973,0.499334,0.499344,0.502243,0.502132,0.502077,0.500038,0.502262,0.501371,0.498815,0.498822,0.501137,0.500908,0.502863,0.502061,0.501425,0.500559,0.499198,0.499215,0.501124,0.501037,0.503012,0.502516,0.500343,0.499782,0.499804,0.499801,0.501258,0.501240,0.503219,0.503046
400,0.499271,0.500538,0.487337,0.487565,0.487610,0.487169,0.490521,0.488860,0.512965,0.510290,0.490404,0.490396,0.497766,0.495904,0.497770,0.491214,0.511114,0.506834,0.494654,0.494640,0.508100,0.507047,0.506068,0.497737,0.511996,0.509030,0.494356,0.494308,0.503860,0.502583,0.509077,0.502873,0.509213,0.506384,0.494783,0.494740,0.503002,0.502177,0.511635,0.507384,0.502851,0.501216,0.498366,0.498425,0.506110,0.505708,0.513080,0.511220
600,0.504329,0.507038,0.472097,0.473150,0.471922,0.471058,0.482898,0.478209,0.530549,0.524748,0.476588,0.476131,0.489037,0.484512,0.493440,0.480316,0.526696,0.515627,0.484784,0.484692,0.517130,0.513478,0.510253,0.491288,0.527811,0.520558,0.482699,0.482590,0.508940,0.504837,0.518223,0.501185,0.522278,0.515018,0.486717,0.486623,0.507035,0.504274,0.523788,0.511093,0.509024,0.504748,0.495156,0.495318,0.514345,0.512658,0.527091,0.519446
800,0.511221,0.515159,0.451811,0.453745,0.453204,0.450857,0.475511,0.465093,0.555709,0.543048,0.459191,0.457598,0.479781,0.468763,0.490811,0.466196,0.548652,0.524759,0.470985,0.470045,0.529267,0.520565,0.517270,0.482529,0.549755,0.534206,0.465417,0.464550,0.516505,0.506705,0.528899,0.496902,0.538138,0.524138,0.474597,0.474155,0.513584,0.507233,0.539113,0.513733,0.520451,0.511623,0.488578,0.488959,0.526312,0.522341,0.546580,0.528625
1000,0.520844,0.525671,0.431740,0.434279,0.441102,0.431269,0.469783,0.451029,0.584787,0.560547,0.445075,0.440164,0.481615,0.455197,0.493869,0.452538,0.572619,0.528890,0.455689,0.453315,0.543267,0.525164,0.528201,0.473794,0.575924,0.547722,0.447814,0.445488,0.524718,0.506489,0.543227,0.491908,0.557643,0.532997,0.462585,0.461755,0.521942,0.510213,0.558084,0.515618,0.532310,0.517703,0.480132,0.480643,0.538760,0.530829,0.566763,0.534013
1200,0.527295,0.532237,0.413530,0.416041,0.444229,0.416715,0.466616,0.438557,0.611895,0.568150,0.436326,0.426290,0.492339,0.445279,0.498969,0.441126,0.596454,0.528376,0.440117,0.435799,0.553455,0.523983,0.540965,0.467233,0.601367,0.555657,0.433936,0.428671,0.533867,0.505170,0.556526,0.487049,0.577404,0.540878,0.452479,0.450792,0.529959,0.511808,0.576059,0.515276,0.544978,0.524102,0.472850,0.473610,0.549040,0.536781,0.584544,0.535636
1400,0.532561,0.537387,0.398324,0.399855,0.460187,0.408188,0.464964,0.426122,0.637620,0.570904,0.431248,0.414351,0.510179,0.437890,0.510093,0.430676,0.619487,0.525227,0.426713,0.419387,0.562911,0.520077,0.554360,0.459839,0.627427,0.560321,0.421804,0.412822,0.541653,0.501192,0.570551,0.480938,0.596999,0.546311,0.440946,0.438235,0.539249,0.513166,0.595153,0.512896,0.558244,0.529438,0.466032,0.466676,0.558191,0.540629,0.603526,0.535786
1600,0.535028,0.539306,0.385085,0.384834,0.481078,0.404282,0.465282,0.413203,0.661795,0.570299,0.430528,0.404596,0.532220,0.434089,0.525205,0.421008,0.641124,0.519016,0.416985,0.405408,0.569249,0.513607,0.571608,0.453306,0.651590,0.559894,0.412402,0.398144,0.549402,0.495666,0.587176,0.474517,0.616613,0.547274,0.430186,0.425936,0.545818,0.511562,0.615290,0.508853,0.570262,0.531994,0.459662,0.460208,0.567843,0.544236,0.622426,0.532326
1800,0.537722,0.541257,0.374237,0.371395,0.505007,0.403384,0.468516,0.401624,0.682981,0.566092,0.432150,0.395746,0.554943,0.432696,0.542692,0.412385,0.663887,0.513668,0.409730,0.392741,0.576122,0.506686,0.588145,0.446288,0.676389,0.557221,0.406764,0.384254,0.560044,0.492063,0.603819,0.468421,0.636344,0.547300,0.421064,0.414945,0.551712,0.508601,0.633586,0.504309,0.585176,0.536983,0.452317,0.452423,0.574017,0.544436,0.638121,0.527391
