step,train_loss,val_bpb
200,8.566242,2.277941
400,7.024396,2.014672
600,6.415836,1.911063
800,6.129203,1.859038
1000,5.965554,1.814895
1200,5.831355,1.783487
1400,5.733518,1.754644
1600,5.648924,1.732350
1800,5.584770,1.717366
2000,5.511681,1.700519
2200,5.485926,1.690063
2400,5.447058,1.676073
2600,5.388821,1.661748
2800,5.361388,1.651325
3000,5.329750,1.640997
3200,5.289302,1.630587
3400,5.257525,1.622768
3600,5.235151,1.617229
3800,5.205397,1.606677
4000,5.185377,1.603122
4200,5.158450,1.595227
4400,5.145188,1.588440
4600,5.118700,1.582671
4800,5.124724,1.577387
5000,5.080232,1.570809
5200,5.066193,1.567365
5400,5.047011,1.564202
5600,5.020532,1.559211
5800,5.018122,1.553767
6000,5.003296,1.550021
6200,4.985363,1.547135
6400,4.984051,1.545128
6600,4.963922,1.541745
6800,4.961717,1.539133
7000,4.965082,1.537042
7200,4.952725,1.535723
7400,4.930184,1.533113
7600,4.922371,1.532192
7800,4.921814,1.529835
8000,4.927826,1.529914
