step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498374,0.498220,0.497668,0.497719,0.498688,0.498262,0.497303,0.497171,0.500031,0.498681,0.497709,0.497714,0.499435,0.499107,0.498264,0.497784,0.499670,0.498606,0.498669,0.498685,0.500258,0.500032,0.499721,0.498953,0.499224,0.498791,0.498940,0.498964,0.500417,0.500289,0.501071,0.500637,0.499654,0.499256,0.498809,0.498832,0.499793,0.499708,0.501787,0.501468,0.499173,0.499052,0.499046,0.499066,0.500201,0.500128,0.502484,0.502234
400,0.493252,0.493019,0.488827,0.489104,0.490587,0.489673,0.489604,0.489290,0.504278,0.499313,0.490931,0.491130,0.495972,0.494662,0.491164,0.490220,0.501212,0.495947,0.493612,0.493736,0.501983,0.500762,0.494950,0.493216,0.500160,0.495921,0.494278,0.494423,0.503337,0.502306,0.500068,0.498449,0.501055,0.498620,0.494059,0.493926,0.499085,0.498299,0.502621,0.501217,0.497577,0.496871,0.496631,0.496542,0.500821,0.500015,0.506371,0.505236
600,0.483227,0.483607,0.474205,0.475020,0.479065,0.477591,0.480215,0.479423,0.511024,0.500127,0.479448,0.479975,0.488361,0.485785,0.481082,0.479142,0.503296,0.490676,0.481741,0.482122,0.505416,0.502594,0.488185,0.484461,0.503341,0.490762,0.485345,0.485519,0.507161,0.504619,0.497791,0.493160,0.507029,0.498262,0.484146,0.483821,0.497643,0.495540,0.502105,0.497708,0.496127,0.493471,0.492068,0.491820,0.500916,0.499185,0.508319,0.504713
800,0.468349,0.469548,0.454880,0.456304,0.464567,0.461512,0.468955,0.466936,0.521301,0.500641,0.462203,0.462856,0.477029,0.472397,0.469952,0.465123,0.505947,0.481451,0.462880,0.463232,0.506603,0.500832,0.480755,0.472828,0.510717,0.484014,0.471256,0.471248,0.512743,0.507915,0.496195,0.485355,0.515998,0.496065,0.469476,0.468927,0.495101,0.490867,0.502543,0.492601,0.495085,0.489096,0.485141,0.484778,0.501044,0.497976,0.510923,0.502497
1000,0.452891,0.454504,0.434426,0.436048,0.455038,0.448203,0.459100,0.454103,0.533123,0.499415,0.443734,0.444157,0.465404,0.457232,0.461483,0.450457,0.513468,0.471519,0.443107,0.443075,0.506094,0.495717,0.477441,0.461146,0.524290,0.477294,0.455568,0.455063,0.518085,0.509712,0.498452,0.476307,0.530885,0.494611,0.453473,0.452161,0.491520,0.484557,0.506225,0.485726,0.496358,0.484165,0.477860,0.477322,0.501187,0.495893,0.513447,0.496903
1200,0.438242,0.439168,0.416879,0.418025,0.451608,0.437936,0.452303,0.442794,0.542729,0.497169,0.428176,0.427880,0.457513,0.442494,0.459716,0.438349,0.522074,0.462965,0.427475,0.426711,0.502398,0.486516,0.478392,0.451139,0.538785,0.470505,0.440158,0.438674,0.520340,0.507568,0.502997,0.467238,0.545574,0.492307,0.438288,0.436087,0.486149,0.476700,0.510617,0.478408,0.497602,0.479774,0.471529,0.470791,0.500717,0.492906,0.516227,0.491330
1400,0.426774,0.426357,0.401197,0.401245,0.456202,0.431572,0.447703,0.431794,0.552922,0.493968,0.414642,0.412559,0.457451,0.429551,0.463746,0.428138,0.534106,0.455636,0.413293,0.411080,0.499178,0.476269,0.484170,0.442190,0.554353,0.462998,0.426344,0.423167,0.519716,0.501698,0.509046,0.458208,0.559986,0.488292,0.424302,0.420399,0.479749,0.467299,0.516201,0.470490,0.499844,0.475372,0.465153,0.464402,0.499965,0.489321,0.519032,0.483845
1600,0.415587,0.413075,0.386941,0.385218,0.464733,0.426088,0.442194,0.419131,0.562498,0.490817,0.403027,0.398242,0.463560,0.418489,0.470937,0.419106,0.547212,0.448540,0.398905,0.395112,0.496810,0.466358,0.491829,0.434517,0.570318,0.457326,0.412356,0.407427,0.520011,0.495197,0.517967,0.451353,0.576826,0.484950,0.411632,0.405448,0.475500,0.458660,0.523460,0.462799,0.502191,0.470150,0.457947,0.456916,0.498683,0.485251,0.522688,0.475642
1800,0.407806,0.401785,0.376510,0.371971,0.479550,0.424601,0.440494,0.408168,0.573496,0.488742,0.397318,0.386509,0.477844,0.412210,0.480705,0.411471,0.562235,0.442475,0.388560,0.381655,0.497689,0.456891,0.503168,0.428241,0.590811,0.452744,0.402020,0.394472,0.519477,0.486680,0.529542,0.444881,0.594092,0.481245,0.402010,0.392458,0.470076,0.448303,0.530139,0.454589,0.504614,0.464646,0.451806,0.450553,0.494695,0.478516,0.526007,0.468096
