step,train_loss,val_loss
0,5.530910,5.520219
1000,2.343574,2.283053
2000,2.071939,2.038003
3000,1.832813,1.818103
4000,1.709927,1.706745
5000,1.653158,1.650649
6000,1.611173,1.615442
7000,1.598851,1.589287
8000,1.568275,1.570489
9000,1.557159,1.548588
10000,1.537075,1.529989
11000,1.527948,1.517299
12000,1.512143,1.508736
13000,1.495174,1.495431
14000,1.482999,1.485708
15000,1.473124,1.475673
16000,1.468328,1.467172
17000,1.467131,1.459181
18000,1.453143,1.453993
19000,1.453463,1.447973
20000,1.442236,1.443915
21000,1.437669,1.439596
22000,1.440792,1.436447
23000,1.425107,1.433732
24000,1.431691,1.432172
