step,train_loss,val_loss
0,5.549247,5.550026
1000,5.221305,5.207383
2000,5.038768,5.013591
3000,4.741306,4.705990
4000,4.366050,4.328229
5000,3.976290,3.938952
6000,3.618551,3.585317
7000,3.317802,3.288686
8000,3.056271,3.034579
9000,2.818968,2.799897
10000,2.597318,2.577985
11000,2.397631,2.377718
12000,2.234490,2.222101
13000,2.107472,2.093058
14000,2.003797,2.000607
15000,1.934277,1.927762
16000,1.873596,1.870974
17000,1.831383,1.822325
18000,1.785322,1.785491
19000,1.757961,1.757963
20000,1.741217,1.734883
21000,1.714033,1.714474
22000,1.697971,1.695715
23000,1.684073,1.680389
24000,1.665806,1.667981
25000,1.661124,1.656700
26000,1.640793,1.646117
27000,1.633300,1.635426
28000,1.627287,1.629700
29000,1.623618,1.621948
30000,1.617428,1.611644
31000,1.605380,1.606386
32000,1.605236,1.600925
33000,1.593162,1.593115
34000,1.590288,1.587725
35000,1.578662,1.583320
36000,1.577582,1.578894
37000,1.578107,1.573048
38000,1.570673,1.570405
39000,1.569950,1.564815
40000,1.561798,1.558830
41000,1.559699,1.555699
42000,1.559116,1.553833
43000,1.550910,1.550606
44000,1.546539,1.547853
45000,1.543674,1.543588
46000,1.542195,1.539116
47000,1.539251,1.536851
48000,1.531885,1.533614
49000,1.531615,1.530349
50000,1.528473,1.528479
51000,1.527389,1.525111
52000,1.524048,1.524201
53000,1.521645,1.520933
54000,1.522915,1.517831
55000,1.519001,1.515548
56000,1.512857,1.513189
57000,1.514798,1.509613
58000,1.510145,1.509784
59000,1.510219,1.506840
60000,1.507793,1.505950
61000,1.510119,1.502982
62000,1.503095,1.500259
63000,1.502859,1.498496
64000,1.501951,1.497395
65000,1.497693,1.495991
66000,1.501509,1.493680
67000,1.492042,1.492378
68000,1.493560,1.491630
69000,1.490532,1.489284
70000,1.491526,1.487910
71000,1.489348,1.486231
72000,1.486194,1.485129
73000,1.484277,1.483394
74000,1.478034,1.482357
75000,1.481369,1.480253
76000,1.479946,1.479280
77000,1.476937,1.478378
78000,1.476812,1.478159
79000,1.474815,1.477061
80000,1.476333,1.475735
81000,1.472089,1.475616
82000,1.474006,1.474444
83000,1.475786,1.473140
84000,1.474929,1.471692
85000,1.472617,1.471101
86000,1.473326,1.471387
87000,1.469010,1.469934
88000,1.470470,1.469584
89000,1.468914,1.467757
90000,1.464835,1.466480
91000,1.466065,1.467240
92000,1.466595,1.467036
93000,1.462425,1.466053
94000,1.464899,1.465896
95000,1.466444,1.465638
96000,1.465682,1.464715
97000,1.462854,1.464015
98000,1.460721,1.462852
99000,1.469043,1.463238
