step,train_loss,val_loss
0,5.531308,5.522316
1000,2.273957,2.233679
2000,1.899119,1.892564
3000,1.840287,1.835428
4000,1.793960,1.800227
5000,1.774049,1.776158
6000,1.748790,1.756204
7000,1.744443,1.737377
8000,1.722129,1.723386
9000,1.712782,1.702512
10000,1.689013,1.689203
11000,1.680476,1.673002
12000,1.662214,1.661627
13000,1.645929,1.649991
14000,1.631951,1.636836
15000,1.623939,1.626621
16000,1.612684,1.615661
17000,1.612882,1.608229
18000,1.598398,1.598974
19000,1.594835,1.594277
20000,1.584581,1.588467
21000,1.582562,1.583510
22000,1.582042,1.578181
23000,1.566352,1.576347
24000,1.569147,1.572696
