step,train_loss,val_loss
0,5.632756,5.630519
1000,2.649542,2.622343
2000,2.486709,2.539181
3000,2.379692,2.613221
4000,2.418706,2.388696
5000,2.338895,2.330130
6000,2.295408,2.301928
7000,2.264359,2.248648
8000,2.248008,2.233308
9000,2.155604,2.138843
10000,2.155209,2.120263
11000,2.024198,2.014384
12000,1.957392,1.958348
13000,1.961613,1.943189
14000,1.881474,1.879256
15000,1.864234,1.848636
16000,1.842043,1.828441
17000,1.808762,1.807764
18000,1.796191,1.790161
19000,1.934146,1.967442
20000,1.794159,1.792753
21000,1.854560,1.807201
22000,1.752406,1.762942
23000,1.724730,1.729730
24000,1.758379,1.726109
25000,1.718857,1.714446
26000,1.696830,1.695190
27000,1.699735,1.683479
28000,1.735377,1.702584
29000,1.680364,1.679071
30000,1.662057,1.662120
31000,1.657585,1.656154
32000,1.642652,1.651242
33000,1.651424,1.645728
34000,1.646067,1.639680
35000,1.624699,1.635782
36000,1.627945,1.631187
37000,1.629312,1.629577
38000,1.626532,1.625421
39000,1.624712,1.623321
