step,param_name,weight_norm,delta_norm,rel_delta
200,tok_emb_E.weight,2.047682e+02,1.636304e+00,7.991005e-03
200,unembedder.weight,1.053628e+02,1.550132e+01,1.471232e-01
200,layers.0.qk_lut.weights,3.405237e+00,3.239786e+00,9.514128e-01
200,layers.0.qk_lut.log_soft_score_temp,6.988592e-01,5.711973e-03,8.173282e-03
200,layers.0.qk_lut.log_select_temp,6.984646e-01,5.317390e-03,7.612970e-03
200,layers.0.v_lut.weights,7.816123e+00,7.541511e+00,9.648660e-01
200,layers.0.v_lut.log_soft_score_temp,6.968021e-01,3.654897e-03,5.245244e-03
200,layers.0.v_lut.log_select_temp,6.967655e-01,3.618300e-03,5.192995e-03
200,layers.0.out_proj.weights,1.296532e+01,1.263839e+01,9.747846e-01
200,layers.0.out_proj.log_soft_score_temp,6.967794e-01,3.632247e-03,5.212909e-03
200,layers.0.out_proj.log_select_temp,6.969333e-01,3.786147e-03,5.432581e-03
200,layers.0.q_norm.weight,8.011676e+00,1.391627e-02,1.736998e-03
200,layers.0.q_norm.bias,9.855488e-03,9.855488e-03,1.000000e+00
200,layers.0.k_norm.weight,8.011341e+00,1.373859e-02,1.714892e-03
200,layers.0.k_norm.bias,1.003692e-02,1.003692e-02,1.000000e+00
200,layers.1.qk_lut.weights,3.514472e+00,3.362581e+00,9.567812e-01
200,layers.1.qk_lut.log_soft_score_temp,6.966182e-01,3.471017e-03,4.982668e-03
200,layers.1.qk_lut.log_select_temp,6.965847e-01,3.437519e-03,4.934819e-03
200,layers.1.v_lut.weights,7.259031e+00,6.964007e+00,9.593576e-01
200,layers.1.v_lut.log_soft_score_temp,6.946737e-01,1.526475e-03,2.197399e-03
200,layers.1.v_lut.log_select_temp,6.946203e-01,1.473069e-03,2.120683e-03
200,layers.1.out_proj.weights,1.233451e+01,1.199411e+01,9.724024e-01
200,layers.1.out_proj.log_soft_score_temp,6.938330e-01,6.858110e-04,9.884382e-04
200,layers.1.out_proj.log_select_temp,6.938847e-01,7.375479e-04,1.062926e-03
200,layers.1.q_norm.weight,8.008930e+00,1.133100e-02,1.414795e-03
200,layers.1.q_norm.bias,8.681569e-03,8.681569e-03,1.000000e+00
200,layers.1.k_norm.weight,8.008612e+00,1.080008e-02,1.348558e-03
200,layers.1.k_norm.bias,1.098327e-02,1.098327e-02,1.000000e+00
200,layers.2.qk_lut.weights,3.559885e+00,3.410819e+00,9.581262e-01
200,layers.2.qk_lut.log_soft_score_temp,6.927875e-01,3.596544e-04,5.191410e-04
200,layers.2.qk_lut.log_select_temp,6.927963e-01,3.508925e-04,5.064873e-04
200,layers.2.v_lut.weights,7.274380e+00,6.979378e+00,9.594465e-01
200,layers.2.v_lut.log_soft_score_temp,6.948150e-01,1.667857e-03,2.400433e-03
200,layers.2.v_lut.log_select_temp,6.945755e-01,1.428366e-03,2.056458e-03
200,layers.2.out_proj.weights,1.296035e+01,1.263719e+01,9.750657e-01
200,layers.2.out_proj.log_soft_score_temp,6.915308e-01,1.616418e-03,2.337450e-03
200,layers.2.out_proj.log_select_temp,6.916860e-01,1.461208e-03,2.112531e-03
200,layers.2.q_norm.weight,8.006104e+00,1.358522e-02,1.696858e-03
200,layers.2.q_norm.bias,1.250407e-02,1.250407e-02,1.000000e+00
200,layers.2.k_norm.weight,8.006230e+00,1.349467e-02,1.685521e-03
200,layers.2.k_norm.bias,1.732508e-02,1.732508e-02,1.000000e+00
200,layers.3.qk_lut.weights,3.531631e+00,3.380518e+00,9.572118e-01
200,layers.3.qk_lut.log_soft_score_temp,6.939176e-01,7.703900e-04,1.110204e-03
