step,train_loss,val_bpb
200,7.394512,2.055039
400,6.644251,1.980446
600,6.402101,1.939507
800,6.248722,1.904148
1000,6.143976,1.871489
1200,6.034764,1.845375
1400,5.953345,1.820745
1600,5.876506,1.801539
1800,5.816256,1.782760
2000,5.743754,1.769376
2200,5.713431,1.755332
2400,5.676039,1.739790
2600,5.613077,1.727854
2800,5.581455,1.716292
3000,5.541513,1.704114
3200,5.494310,1.692523
3400,5.461433,1.683989
3600,5.433357,1.674259
3800,5.396159,1.663313
4000,5.366741,1.655069
4200,5.336844,1.648328
4400,5.316213,1.640547
4600,5.284760,1.632381
4800,5.289220,1.625917
5000,5.239556,1.619300
5200,5.218724,1.614107
5400,5.197434,1.608731
5600,5.170202,1.604126
5800,5.160781,1.597981
6000,5.144094,1.593103
6200,5.123852,1.589301
