step,train_loss,val_loss,val_loss_hard
0,5.559776,5.560320,5.560320
1000,2.626720,2.591014,2.591014
2000,2.401416,2.378873,2.378873
3000,2.270308,2.255991,2.255991
4000,2.175521,2.151725,2.151725
5000,2.094573,2.080230,2.080230
6000,2.025059,2.015941,2.015941
7000,1.963343,1.958183,1.958183
8000,1.931855,1.928937,1.928937
9000,1.898121,1.891742,1.891742
10000,1.864725,1.876455,1.876455
11000,1.847680,1.849874,1.849874
12000,1.835021,1.834569,1.834569
13000,1.814676,1.809370,1.809370
14000,1.793209,1.793355,1.793355
15000,1.784315,1.779618,1.779618
16000,1.780831,1.765717,1.765717
17000,1.754090,1.757230,1.757230
18000,1.751590,1.745389,1.745389
19000,1.731618,1.731728,1.731728
20000,1.728381,1.726066,1.726066
21000,1.718716,1.721561,1.721561
22000,1.717364,1.709071,1.709071
23000,1.700374,1.696834,1.696834
24000,1.699808,1.690746,1.690746
25000,1.673547,1.682150,1.682150
26000,1.681694,1.679154,1.679154
27000,1.686151,1.670117,1.670117
28000,1.666418,1.662050,1.662050
29000,1.661639,1.657629,1.657629
30000,1.656025,1.649612,1.649612
31000,1.645311,1.646570,1.646570
32000,1.635656,1.638873,1.638873
33000,1.639323,1.636268,1.636268
34000,1.638389,1.630936,1.630936
35000,1.624410,1.623469,1.623469
36000,1.627198,1.620714,1.620714
37000,1.603149,1.616351,1.616351
38000,1.623778,1.611501,1.611501
39000,1.600666,1.608284,1.608284
40000,1.614856,1.602953,1.602953
41000,1.587678,1.601067,1.601067
42000,1.590496,1.598804,1.598804
43000,1.602532,1.596386,1.596386
44000,1.596655,1.595696,1.595696
45000,1.587979,1.591614,1.591614
46000,1.598045,1.590530,1.590530
47000,1.588696,1.587562,1.587562
48000,1.565620,1.585437,1.585437
49000,1.583314,1.584508,1.584508
