step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498058,0.498187,0.498073,0.498086,0.498922,0.498797,0.497530,0.497060,0.499690,0.497860,0.497777,0.497805,0.499676,0.499594,0.499714,0.498045,0.499818,0.498399,0.498748,0.498778,0.500466,0.500413,0.500910,0.499285,0.499148,0.497978,0.499120,0.499157,0.500244,0.500216,0.501583,0.500563,0.499120,0.498307,0.499191,0.499196,0.500352,0.500338,0.501885,0.501146,0.499143,0.498428,0.498926,0.498937,0.500451,0.500445,0.502120,0.501531
400,0.492156,0.493516,0.488662,0.488697,0.489196,0.488775,0.492306,0.488882,0.509890,0.504450,0.489469,0.489085,0.491632,0.491102,0.501093,0.492089,0.508915,0.502753,0.491908,0.491878,0.495783,0.495081,0.506782,0.497355,0.505489,0.499497,0.495121,0.495188,0.499030,0.498325,0.509454,0.502886,0.502103,0.498376,0.499283,0.499300,0.504784,0.504681,0.511463,0.507771,0.502066,0.499634,0.497008,0.497026,0.500832,0.500560,0.511960,0.509419
600,0.482594,0.488732,0.473971,0.474294,0.473298,0.472614,0.489845,0.479421,0.526588,0.515236,0.477478,0.475509,0.478849,0.477508,0.503942,0.483862,0.524021,0.509396,0.478401,0.477719,0.485022,0.483279,0.512811,0.490818,0.517960,0.503878,0.485423,0.485025,0.493343,0.491240,0.520361,0.500986,0.510088,0.500539,0.496989,0.497049,0.512273,0.511581,0.526289,0.513390,0.507443,0.501763,0.492097,0.492211,0.500050,0.498791,0.527473,0.518284
800,0.469992,0.481034,0.453981,0.454912,0.451747,0.450589,0.489665,0.468451,0.549972,0.528122,0.463219,0.456975,0.462951,0.459935,0.511699,0.473127,0.543259,0.513958,0.462711,0.459494,0.470866,0.467460,0.521588,0.481652,0.536277,0.508614,0.472312,0.470328,0.485538,0.481512,0.535180,0.496601,0.524118,0.504170,0.490420,0.490731,0.520242,0.517534,0.545430,0.516046,0.515770,0.504800,0.485410,0.485603,0.500781,0.497671,0.547435,0.524394
1000,0.456304,0.470349,0.432892,0.434600,0.429779,0.427543,0.492999,0.456705,0.576844,0.539341,0.455605,0.439558,0.449204,0.441942,0.526469,0.462679,0.566522,0.516398,0.450430,0.440975,0.455793,0.449620,0.537090,0.472511,0.558255,0.511270,0.457757,0.452684,0.475399,0.468698,0.553864,0.489935,0.540178,0.506865,0.480944,0.481075,0.524526,0.518613,0.568293,0.513862,0.527075,0.508826,0.477116,0.476995,0.499918,0.494648,0.569905,0.526727
1200,0.443957,0.459255,0.415016,0.417207,0.412821,0.407387,0.499215,0.446379,0.600985,0.542865,0.459094,0.426660,0.440158,0.425707,0.542699,0.454093,0.588006,0.514132,0.446274,0.424613,0.443099,0.432958,0.552801,0.463064,0.579601,0.510905,0.448210,0.437692,0.465938,0.455749,0.574432,0.482822,0.556486,0.508115,0.470698,0.469766,0.525776,0.516383,0.588753,0.509033,0.538815,0.511319,0.468048,0.467303,0.497390,0.489606,0.590404,0.524956
1400,0.434407,0.449429,0.399322,0.401281,0.401932,0.390048,0.505821,0.434700,0.622517,0.542251,0.469943,0.416271,0.438453,0.412644,0.561635,0.446739,0.608871,0.509170,0.451320,0.412197,0.433126,0.417375,0.570396,0.454894,0.600245,0.506298,0.442242,0.423101,0.456003,0.441956,0.595998,0.475091,0.570958,0.506172,0.460194,0.457557,0.522322,0.508848,0.610139,0.500723,0.551311,0.513224,0.459799,0.458583,0.495497,0.485065,0.609091,0.519582
1600,0.425671,0.439451,0.385406,0.386658,0.400632,0.375320,0.516459,0.423577,0.643777,0.540371,0.485744,0.411092,0.443715,0.402657,0.584001,0.439584,0.628909,0.502244,0.458283,0.401263,0.425257,0.402853,0.590072,0.445594,0.619320,0.500633,0.442232,0.411128,0.448314,0.429551,0.618560,0.466258,0.585222,0.504091,0.450274,0.445001,0.518862,0.501217,0.632079,0.491806,0.562445,0.513722,0.451431,0.449499,0.492619,0.480047,0.628421,0.512185
1800,0.417965,0.429444,0.373571,0.373104,0.408840,0.364479,0.527822,0.414290,0.661803,0.534112,0.503295,0.407633,0.454358,0.396031,0.606443,0.433915,0.648893,0.495621,0.470922,0.393831,0.422022,0.391183,0.611938,0.436952,0.639175,0.495782,0.446800,0.401076,0.442333,0.418814,0.640522,0.457326,0.597808,0.501056,0.439450,0.431109,0.512409,0.491107,0.653287,0.482816,0.573125,0.511966,0.441999,0.438626,0.486687,0.471905,0.646733,0.502713
