seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl
0,1,262144,-1.7427041586782777,22.563526153564453,16.309895592719208,,,
0,10,2621440,14.06302258688333,380.6532897949219,45.04521550404853,,,
0,20,5242880,235.3638526956386,648.90087890625,195.13973628774283,,,
0,30,7864320,320.1725841088046,916.0877685546875,197.0054402290623,,,
0,40,10485760,317.66584315216016,1044.318603515625,174.10889395667047,,,
0,50,13107200,310.813465065373,1083.546142578125,156.75252913683963,,,
0,60,15728640,312.36900215839285,704.4985961914062,148.14123637168632,,,
0,70,18350080,355.4226200772646,841.64794921875,147.20578907916737,,,
0,80,20971520,435.7715174998412,766.7069702148438,164.43879819602364,,,
0,90,23592960,474.26654560129134,930.3666381835938,174.42924401398977,,,
0,100,26214400,534.1858251574168,940.422119140625,185.50388050959145,,,
0,110,28835840,655.8453430940201,1275.945556640625,213.26503792556005,,,
0,120,31457280,833.1052723059096,1989.4788818359375,259.9531865585168,,,
0,130,34078720,1062.5811294337275,2638.091796875,325.0970752955818,,,
0,140,36700160,1376.259015594542,3602.74169921875,412.8533138401559,,,
0,150,39321600,2033.154428251121,3953.77734375,589.9184417040359,,,
0,160,41943040,2524.8734812466982,3919.635009765625,711.9426835710512,,,
0,170,44564480,2543.9063715953307,4052.05322265625,696.3484922178989,,,
0,180,47185920,2469.506476341528,4135.37744140625,656.4797779540047,,,
0,190,49807360,2645.313002854918,4201.12646484375,680.8084609395277,,,
0,200,52428800,2917.584854833882,4278.0361328125,727.8524393894044,,,
0,210,55050240,3065.7143707229993,4373.818359375,745.4168402261232,,,
0,220,57671680,3301.135166093929,4466.2734375,783.6400343642612,,,
0,230,60293120,3231.0520504731862,4591.80419921875,751.5068349106205,,,
0,240,62914560,3188.5188679245284,4678.552734375,729.2022012578616,,,
0,250,65536000,3480.3998639918395,4716.5615234375,783.6674600476028,,,
0,260,68157440,3766.0235152246005,4777.3447265625,839.2544467892674,,,
0,270,70778880,3792.855058365759,4828.5263671875,838.3437094682231,,,
0,280,73400320,3695.387465267058,4917.48046875,809.0774930534116,,,
0,290,76021760,3880.6148691767708,4934.2021484375,838.9010848755584,,,
0,300,78643200,3975.5320808224033,4962.765625,848.741935483871,,,
0,310,81264640,4195.542606938363,5010.11181640625,884.3610643314247,,,
0,320,83886080,4191.7598130841125,5101.564453125,872.5523364485981,,,
0,330,86507520,4130.59201623816,5125.09814453125,850.5916779431665,,,
0,340,89128960,4331.601423487545,5182.10693359375,881.3505338078292,,,
0,350,91750400,4534.918652144316,5230.0263671875,911.6763104152485,,,
0,360,94371840,4563.876992376992,5273.9775390625,908.4296604296604,,,
0,370,96993280,4761.933308355189,5316.8291015625,935.9426751592357,,,
0,380,99614720,4840.178390137781,5377.17724609375,944.5757795503988,,,
1,1,262144,-1.7122371556586184,23.709375381469727,16.427519343712127,,,
1,10,2621440,13.698087038855379,397.0874328613281,45.424603731238605,,,
1,20,5242880,236.7744299674267,660.915283203125,197.66981806625884,,,
1,30,7864320,326.9856485539001,891.9907836914062,201.59275489336838,,,
1,40,10485760,326.85329889491925,1046.4180908203125,178.0441378408422,,,
1,50,13107200,316.65523894330664,922.5735473632812,158.75998812704066,,,
1,60,15728640,321.87304523289055,921.93408203125,149.93038506810157,,,
1,70,18350080,360.37581319702605,1032.173828125,148.79385455390334,,,
1,80,20971520,432.7361404181853,976.2764282226562,164.88599015282307,,,
1,90,23592960,483.3674167293619,777.6317138671875,177.0361124410095,,,
1,100,26214400,542.4192429497813,1050.440673828125,187.90657517719802,,,
1,110,28835840,691.1348189144577,1562.2216796875,223.40091270997183,,,
1,120,31457280,949.7478323699422,2309.197265625,294.3414739884393,,,
1,130,34078720,1285.0137971698114,3246.92431640625,389.00094339622643,,,
1,140,36700160,1883.1515948701085,3971.98046875,561.0170996382769,,,
1,150,39321600,2577.551773729626,3940.914306640625,743.0170182166827,,,
1,160,41943040,2521.866169154229,4077.437255859375,700.3136815920398,,,
1,170,44564480,2473.4974926253685,4145.45458984375,657.4967551622419,,,
1,180,47185920,2715.9526011560692,4177.49755859375,697.1914450867052,,,
1,190,49807360,2681.8486529318543,4379.4443359375,666.9503433703117,,,
1,200,52428800,2646.8580036678018,4387.70751953125,637.3654702646057,,,
1,210,55050240,2944.2354399008673,4507.14599609375,689.4270136307312,,,
1,220,57671680,3013.6319483436273,4665.00537109375,689.1732172936553,,,
1,230,60293120,3248.084106554924,4716.61083984375,726.1475606105956,,,
1,240,62914560,3485.0586920067076,4867.54296875,763.9860257126886,,,
1,250,65536000,3538.9285045270058,4899.47900390625,765.2044957852014,,,
1,260,68157440,3764.123504688005,4979.9423828125,802.8166828322018,,,
1,270,70778880,3824.10911136108,5028.57666015625,806.4125421822272,,,
1,280,73400320,3873.5806662312216,5060.09033203125,807.9399085564991,,,
1,290,76021760,3957.5199288256226,5098.71435546875,817.2010676156584,,,
1,300,78643200,4335.870282270853,5164.96826171875,884.0688233428481,,,
1,310,81264640,4344.953772943576,5194.69580078125,878.1512576478586,,,
1,320,83886080,4354.584002794271,5225.7138671875,873.275934334614,,,
1,330,86507520,4601.818400274631,5271.3076171875,911.4957088911775,,,
1,340,89128960,4699.54538852578,5329.2041015625,923.0976761074801,,,
1,350,91750400,4680.1768125855,5349.0546875,910.4586183310533,,,
1,360,94371840,4719.396059782609,5399.69580078125,910.0557065217391,,,
1,370,96993280,4765.117142857142,5464.70703125,912.685,,,
1,380,99614720,4919.516010305484,5495.7109375,934.0831799779169,,,
2,1,262144,-1.781888156906039,24.510812759399414,16.354480717654674,,,
2,10,2621440,14.120331802947206,365.7026672363281,45.1371392166639,,,
2,20,5242880,235.98169152276296,639.857177734375,195.6441130298273,,,
2,30,7864320,321.8618213157139,824.1778564453125,197.98355357655845,,,
2,40,10485760,328.0087935513956,888.3921508789062,180.1330357737659,,,
2,50,13107200,314.3258904837852,858.4082641601562,160.0984110106917,,,
2,60,15728640,299.7430525751073,795.7594604492188,144.5315450643777,,,
2,70,18350080,313.7002320436026,924.4984741210938,138.45912255140036,,,
2,80,20971520,396.2735335068709,737.8541259765625,154.30365034203038,,,
2,90,23592960,485.32310622090563,938.90771484375,175.63718437015095,,,
2,100,26214400,618.440003460507,1496.03515625,208.85984946794704,,,
2,110,28835840,763.0057008718981,2128.939453125,251.5572322825844,,,
2,120,31457280,1039.226735218509,3211.0615234375,327.61113967437876,,,
2,130,34078720,1418.6533315844702,3550.540771484375,436.02465897166843,,,
2,140,36700160,2381.61220043573,3765.391357421875,713.9978213507625,,,
2,150,39321600,3085.849402854646,3913.45263671875,884.2429362073988,,,
2,160,41943040,3066.8046661702656,4134.64697265625,834.7862993298585,,,
2,170,44564480,3116.8232125367285,4312.787109375,801.4853085210577,,,
2,180,47185920,3651.6693076128145,4443.66943359375,896.0299689975888,,,
2,190,49807360,3787.7611514522823,4589.70703125,901.8716286307053,,,
2,200,52428800,3642.725138711054,4595.0556640625,843.842509603073,,,
2,210,55050240,4095.8864097363085,4693.65234375,919.9411764705883,,,
2,220,57671680,4235.62462297779,4777.78466796875,932.7817384151357,,,
2,230,60293120,4107.277630079757,4848.74072265625,891.2905431067223,,,
2,240,62914560,4131.500410509031,4877.9111328125,881.9010673234811,,,
2,250,65536000,4434.106469393676,4947.99755859375,931.3240498984625,,,
2,260,68157440,4374.72708260718,5023.25146484375,905.5263157894736,,,
2,270,70778880,4323.681323283082,5101.36328125,885.1147403685092,,,
2,280,73400320,4665.293546365915,5117.68408203125,942.5895989974937,,,
2,290,76021760,4601.161834120027,5160.05224609375,922.4868509777478,,,
2,300,78643200,4469.367716535433,5200.51318359375,889.0102362204724,,,
2,310,81264640,4644.301904761905,5285.0,910.4082539682539,,,
2,320,83886080,4787.381390593047,5380.93212890625,925.9406952965235,,,
2,330,86507520,4653.476117692014,5438.4091796875,891.1769201375621,,,
2,340,89128960,4845.770355599867,5438.0380859375,920.1003655699568,,,
2,350,91750400,4881.059972583962,5508.63037109375,919.4684715558602,,,
2,360,94371840,4897.58027437894,5538.31884765625,913.9948090470893,,,
2,370,96993280,4968.693500494886,5611.80908203125,917.919168591224,,,
2,380,99614720,4965.13409169252,5644.31591796875,909.0668734918994,,,
