step,train_loss,val_loss
0,5.543430,5.542048
1000,2.399118,2.324829
2000,2.042588,2.014023
3000,1.841274,1.823839
4000,1.716243,1.707538
5000,1.641781,1.648829
6000,1.613254,1.612898
7000,1.579365,1.582040
8000,1.565101,1.576079
9000,1.552070,1.558704
10000,1.540821,1.533751
11000,1.521099,1.519855
12000,1.509794,1.504175
13000,1.491413,1.488458
14000,1.482234,1.481208
15000,1.477138,1.475762
16000,1.463303,1.466953
17000,1.455500,1.461881
18000,1.455642,1.455974
19000,1.444412,1.446827
20000,1.448398,1.447612
21000,1.435829,1.438861
22000,1.431756,1.434220
23000,1.428118,1.429274
24000,1.428446,1.428013
25000,1.413439,1.425026
26000,1.423301,1.424872
27000,1.422011,1.414474
28000,1.419069,1.419085
29000,1.409450,1.413897
30000,1.405885,1.410640
31000,1.412915,1.411444
32000,1.407199,1.403644
33000,1.402373,1.408993
34000,1.400282,1.406287
35000,1.406250,1.401375
36000,1.394039,1.399780
37000,1.393093,1.397910
38000,1.394812,1.394902
39000,1.388082,1.391696
40000,1.391600,1.393989
41000,1.392846,1.391996
42000,1.391828,1.390812
43000,1.396177,1.393106
44000,1.388131,1.391282
45000,1.385590,1.389640
46000,1.389827,1.386413
47000,1.380154,1.379984
48000,1.385178,1.385889
49000,1.386233,1.386589
50000,1.381945,1.380917
51000,1.385885,1.381990
52000,1.384462,1.381236
53000,1.381367,1.383652
54000,1.375698,1.386017
55000,1.380787,1.381999
56000,1.372892,1.380317
57000,1.379161,1.379662
58000,1.379649,1.380346
59000,1.377398,1.376179
60000,1.379138,1.377245
61000,1.375508,1.372577
62000,1.370950,1.375815
63000,1.372931,1.381475
64000,1.374241,1.371375
65000,1.373387,1.369789
66000,1.367341,1.368173
67000,1.368701,1.374155
68000,1.372153,1.375074
69000,1.370343,1.371068
70000,1.370864,1.370264
71000,1.367529,1.371416
72000,1.369998,1.371639
73000,1.367203,1.365533
74000,1.374781,1.369033
75000,1.366866,1.370055
