step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497558,0.497573,0.497346,0.497356,0.496968,0.496968,0.497062,0.497048,0.499013,0.497835,0.498130,0.498132,0.498253,0.498249,0.501229,0.500454,0.500642,0.500021,0.499099,0.499055,0.499631,0.499609,0.503081,0.503018,0.499921,0.499750,0.499770,0.499742,0.500327,0.500316,0.503163,0.503085,0.500142,0.500181,0.500007,0.500057,0.500124,0.500103,0.503189,0.503098,0.499976,0.500040,0.500092,0.500098,0.500896,0.500897,0.503258,0.503249
400,0.488111,0.488122,0.490665,0.490812,0.486597,0.486636,0.488265,0.487973,0.501578,0.492067,0.490030,0.489647,0.488324,0.488369,0.494878,0.492722,0.507216,0.500497,0.493447,0.493112,0.491489,0.491451,0.507046,0.503139,0.497971,0.496308,0.494440,0.494499,0.495252,0.495320,0.512977,0.512532,0.495427,0.494150,0.495409,0.493919,0.492102,0.491845,0.513664,0.513243,0.502933,0.500050,0.502428,0.499830,0.492866,0.492720,0.513575,0.513080
600,0.471477,0.471458,0.475149,0.475394,0.468980,0.468914,0.476581,0.475580,0.511993,0.485966,0.477709,0.476685,0.470807,0.470746,0.484412,0.479775,0.518114,0.501782,0.483934,0.482767,0.476724,0.476765,0.508778,0.498986,0.500185,0.495785,0.490587,0.489561,0.485589,0.486114,0.526243,0.526427,0.493355,0.489026,0.495333,0.487723,0.480600,0.479860,0.531427,0.531053,0.509549,0.499372,0.510119,0.502131,0.481362,0.481012,0.531486,0.529596
800,0.449074,0.448993,0.452765,0.453013,0.445967,0.445514,0.462027,0.459773,0.530319,0.479344,0.461076,0.458513,0.447436,0.447025,0.472195,0.463165,0.533371,0.502646,0.470068,0.467004,0.458287,0.457640,0.510507,0.493366,0.502514,0.494315,0.486283,0.483975,0.470562,0.471320,0.537197,0.537280,0.500473,0.493140,0.504254,0.492478,0.472024,0.466911,0.556191,0.555565,0.522386,0.505614,0.522020,0.510010,0.468871,0.466903,0.556424,0.552394
1000,0.425100,0.424918,0.428149,0.428359,0.421559,0.420518,0.446778,0.442474,0.553226,0.475602,0.447175,0.440304,0.423394,0.422016,0.461401,0.445270,0.553297,0.503817,0.457634,0.450782,0.440352,0.438186,0.512093,0.486228,0.506672,0.493404,0.480771,0.477464,0.453662,0.451212,0.545177,0.541701,0.510993,0.501917,0.517852,0.504081,0.473688,0.456242,0.586612,0.583238,0.535977,0.514193,0.535418,0.520324,0.459632,0.450649,0.586758,0.579507
1200,0.402669,0.402377,0.405000,0.405149,0.399537,0.397322,0.434678,0.427858,0.575771,0.471926,0.440723,0.425540,0.403537,0.399353,0.453268,0.429582,0.571438,0.503563,0.448198,0.435480,0.426265,0.421366,0.513113,0.478387,0.511292,0.491421,0.475534,0.471063,0.441334,0.433195,0.552655,0.543702,0.521363,0.510252,0.533079,0.516683,0.477945,0.448708,0.618419,0.609271,0.548171,0.521089,0.548680,0.531284,0.460085,0.443521,0.618516,0.607752
1400,0.382184,0.381777,0.383817,0.383897,0.381961,0.376031,0.424045,0.413746,0.600559,0.467741,0.443455,0.414078,0.391101,0.379163,0.449381,0.414943,0.591951,0.502748,0.444376,0.422406,0.414324,0.404691,0.513811,0.470398,0.516337,0.490238,0.471281,0.465720,0.434615,0.418880,0.557037,0.542883,0.528394,0.515582,0.542538,0.524958,0.482051,0.444905,0.651053,0.639763,0.558955,0.522012,0.562124,0.538828,0.455321,0.434584,0.647949,0.634397
1600,0.363228,0.362698,0.363412,0.363462,0.378963,0.357078,0.414479,0.399242,0.625591,0.463008,0.452051,0.405153,0.391584,0.361606,0.449983,0.401380,0.611326,0.499650,0.445318,0.410078,0.405697,0.388934,0.514799,0.460471,0.521097,0.488474,0.466586,0.459950,0.431399,0.407582,0.561360,0.540283,0.533703,0.519086,0.550814,0.531998,0.484984,0.441788,0.686024,0.669886,0.568777,0.526628,0.573779,0.547571,0.456358,0.433882,0.681238,0.665091
1800,0.345077,0.344444,0.344511,0.344528,0.391997,0.341591,0.406891,0.385529,0.648691,0.458651,0.463114,0.398605,0.402098,0.346502,0.453377,0.388309,0.629239,0.496799,0.450948,0.400659,0.402809,0.376219,0.515772,0.450324,0.526425,0.486518,0.462238,0.454573,0.430651,0.398049,0.564366,0.536735,0.538864,0.523728,0.557191,0.537531,0.489653,0.440105,0.720549,0.700752,0.579148,0.532644,0.584507,0.556858,0.459170,0.434472,0.717451,0.697200
2000,0.328930,0.328146,0.327160,0.327133,0.409933,0.330474,0.401510,0.373443,0.671972,0.454063,0.477133,0.394132,0.418239,0.334788,0.461287,0.377489,0.646551,0.493471,0.458395,0.393603,0.403309,0.365463,0.517319,0.441104,0.531076,0.483517,0.458403,0.449691,0.431178,0.390175,0.566383,0.532689,0.541937,0.525417,0.559484,0.538920,0.492263,0.437627,0.750725,0.727409,0.590433,0.536508,0.596603,0.563613,0.461405,0.434414,0.754802,0.726461
2200,0.313618,0.312688,0.310716,0.310659,0.429792,0.323821,0.398236,0.362471,0.693764,0.448096,0.490642,0.390817,0.435553,0.327080,0.471685,0.368821,0.663683,0.489554,0.469670,0.389204,0.408822,0.356358,0.519853,0.432603,0.536376,0.481909,0.455865,0.445666,0.433969,0.383503,0.568706,0.528855,0.542256,0.524848,0.561282,0.540007,0.494033,0.434631,0.775282,0.751840,0.596981,0.540152,0.606386,0.568741,0.463300,0.435005,0.792550,0.752784
2400,0.299817,0.298708,0.295696,0.295608,0.450445,0.320604,0.397044,0.351243,0.715027,0.442940,0.505143,0.388051,0.455352,0.320343,0.484909,0.360299,0.680004,0.484519,0.481023,0.385291,0.417975,0.347116,0.522649,0.423022,0.541734,0.479670,0.453273,0.441680,0.438304,0.377742,0.570436,0.524178,0.543237,0.524344,0.563028,0.541065,0.496364,0.432334,0.795400,0.770865,0.603979,0.544860,0.614778,0.574664,0.465175,0.435302,0.830831,0.775495
