step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498429,0.498400,0.497568,0.497559,0.497378,0.497308,0.497152,0.497188,0.499027,0.498640,0.498576,0.498688,0.499214,0.499183,0.500238,0.500173,0.501047,0.501218,0.501127,0.501250,0.501662,0.501662,0.502715,0.502731,0.501221,0.501507,0.501226,0.501567,0.502191,0.502195,0.502744,0.502802,0.501279,0.501487,0.501367,0.501457,0.502019,0.502018,0.502801,0.502842,0.500419,0.500532,0.500761,0.500778,0.501278,0.501283,0.502588,0.502604
400,0.493111,0.492895,0.492723,0.492704,0.491859,0.491305,0.487745,0.487886,0.500013,0.495488,0.493067,0.493139,0.495819,0.495479,0.494884,0.494387,0.499644,0.499387,0.498295,0.498678,0.502145,0.501970,0.506977,0.506110,0.502032,0.502530,0.501642,0.502236,0.505152,0.505147,0.509064,0.508425,0.501971,0.502555,0.503803,0.504148,0.507479,0.507599,0.509502,0.508694,0.502466,0.502737,0.502673,0.502945,0.507054,0.507098,0.509161,0.508640
600,0.485247,0.484620,0.488927,0.488931,0.486419,0.485308,0.475273,0.475530,0.504798,0.492524,0.483150,0.483295,0.488529,0.487578,0.487077,0.485021,0.502284,0.498624,0.493682,0.494285,0.500286,0.499631,0.510065,0.507389,0.500646,0.500758,0.498739,0.499666,0.504539,0.504462,0.512982,0.511430,0.505940,0.507347,0.509543,0.511294,0.516031,0.515985,0.514733,0.512250,0.506754,0.507459,0.507191,0.508093,0.514915,0.515055,0.514243,0.512613
800,0.473650,0.472375,0.484971,0.484975,0.480584,0.478961,0.460633,0.460729,0.512462,0.488787,0.467885,0.467244,0.474025,0.472176,0.479562,0.474147,0.511209,0.497961,0.484478,0.484748,0.495827,0.494029,0.512914,0.507344,0.499913,0.498788,0.496058,0.496820,0.505610,0.505253,0.518945,0.516838,0.509453,0.512285,0.514626,0.518714,0.523672,0.523098,0.520599,0.515291,0.509420,0.514482,0.515138,0.519510,0.527743,0.527759,0.518725,0.516024
1000,0.462698,0.460687,0.480819,0.480794,0.474652,0.472573,0.446911,0.446222,0.521339,0.483439,0.448932,0.447241,0.456806,0.453377,0.474077,0.462688,0.523044,0.496485,0.473572,0.472702,0.488827,0.485044,0.517192,0.506965,0.500616,0.497409,0.492364,0.492887,0.506723,0.505820,0.523945,0.521512,0.512845,0.517561,0.519817,0.525933,0.528465,0.527132,0.525725,0.517317,0.517600,0.525457,0.524783,0.530508,0.535849,0.535504,0.524224,0.519527
1200,0.451014,0.448283,0.476141,0.476035,0.468515,0.465965,0.437076,0.435250,0.529925,0.477785,0.430360,0.427081,0.440863,0.435120,0.470823,0.452552,0.534350,0.493335,0.463535,0.460970,0.481516,0.474946,0.521031,0.506183,0.503334,0.496726,0.487364,0.487596,0.507137,0.505472,0.527783,0.524957,0.514337,0.519211,0.520827,0.527516,0.529923,0.527968,0.528093,0.518276,0.526649,0.535903,0.533426,0.539694,0.538976,0.538185,0.527785,0.521537
1400,0.440473,0.437057,0.471742,0.471503,0.462703,0.459697,0.428083,0.424805,0.540036,0.471818,0.414802,0.408370,0.425181,0.415818,0.470256,0.443149,0.548592,0.490718,0.455866,0.450981,0.473137,0.462942,0.524892,0.505078,0.505020,0.494552,0.482574,0.482500,0.506994,0.504194,0.531277,0.527373,0.512354,0.517548,0.518449,0.525238,0.530069,0.527630,0.531798,0.519793,0.536261,0.546352,0.542298,0.549348,0.544409,0.542503,0.530815,0.523344
1600,0.428779,0.424637,0.468025,0.467647,0.457809,0.454212,0.420066,0.414918,0.550519,0.467669,0.402936,0.391554,0.413217,0.397954,0.472189,0.434175,0.562765,0.486491,0.449269,0.441169,0.463873,0.449546,0.528704,0.503040,0.505559,0.491474,0.477823,0.477354,0.506593,0.502152,0.534555,0.529252,0.510915,0.515703,0.515944,0.522482,0.529856,0.527119,0.534564,0.521155,0.547404,0.558554,0.554232,0.562171,0.552152,0.548567,0.533370,0.525199
1800,0.418024,0.413325,0.464110,0.463537,0.452205,0.447787,0.411893,0.404616,0.559385,0.461055,0.395412,0.376219,0.407094,0.381953,0.476074,0.425679,0.577378,0.482127,0.443741,0.432224,0.455073,0.436004,0.532625,0.500610,0.506491,0.488001,0.472945,0.471933,0.507330,0.500989,0.538957,0.532062,0.508447,0.513228,0.513147,0.519476,0.528572,0.525811,0.535870,0.522009,0.555395,0.567481,0.561843,0.570095,0.555453,0.551246,0.536325,0.527031
2000,0.406639,0.401287,0.460372,0.459645,0.446920,0.441559,0.404496,0.394722,0.569332,0.457747,0.395549,0.363497,0.407411,0.367203,0.482990,0.417895,0.593194,0.477476,0.438564,0.422897,0.446997,0.422338,0.536505,0.497137,0.508452,0.485205,0.467519,0.465937,0.508083,0.499142,0.542521,0.533822,0.505731,0.509781,0.508605,0.514411,0.526540,0.523567,0.537344,0.523011,0.564239,0.577661,0.570271,0.579185,0.560190,0.555710,0.538386,0.528700
2200,0.395991,0.390093,0.456818,0.455921,0.442604,0.435916,0.396803,0.384008,0.578972,0.454153,0.400739,0.353499,0.416207,0.355060,0.493052,0.411167,0.609303,0.474042,0.435588,0.414527,0.442198,0.410415,0.540752,0.493748,0.510032,0.482301,0.462852,0.460508,0.508287,0.497309,0.545797,0.534958,0.504951,0.508148,0.505280,0.510905,0.525399,0.522258,0.539696,0.524852,0.571442,0.585561,0.575718,0.584960,0.563004,0.558424,0.540846,0.530832
2400,0.386098,0.379767,0.452994,0.451943,0.437804,0.429351,0.389413,0.373705,0.587816,0.450087,0.407262,0.345489,0.428650,0.344912,0.504030,0.405460,0.624619,0.469176,0.433590,0.406564,0.437641,0.398440,0.544553,0.489882,0.512397,0.479892,0.457876,0.454538,0.508718,0.495190,0.549677,0.536521,0.505336,0.507819,0.504146,0.509803,0.527223,0.523260,0.542570,0.527281,0.577590,0.592353,0.581288,0.590711,0.567038,0.562194,0.541668,0.532010
2600,0.376978,0.370198,0.449403,0.448219,0.434445,0.423405,0.383444,0.364569,0.596143,0.445726,0.414869,0.339328,0.442622,0.336417,0.515441,0.400847,0.641086,0.465693,0.433343,0.399440,0.436121,0.387768,0.548322,0.485927,0.514325,0.476856,0.453672,0.449313,0.510250,0.493381,0.553630,0.538039,0.505454,0.507382,0.502639,0.507837,0.526948,0.522662,0.544308,0.528782,0.580862,0.595809,0.583479,0.592793,0.568152,0.563521,0.544302,0.533930
2800,0.369235,0.362130,0.446501,0.445195,0.431624,0.418358,0.376529,0.354152,0.604944,0.441881,0.424079,0.335323,0.460062,0.329289,0.528434,0.396263,0.656438,0.461280,0.434945,0.393633,0.435496,0.377822,0.553277,0.481857,0.515698,0.473512,0.449178,0.443894,0.511073,0.490838,0.557130,0.539098,0.504618,0.505709,0.501162,0.506267,0.527626,0.522736,0.545978,0.530282,0.584990,0.600388,0.586867,0.596300,0.570317,0.565618,0.546528,0.536253
3000,0.361267,0.353870,0.443588,0.442178,0.429268,0.413203,0.370092,0.344103,0.611635,0.436699,0.432378,0.331230,0.476768,0.324240,0.542384,0.392579,0.671647,0.456748,0.437075,0.387989,0.437060,0.368024,0.557506,0.478303,0.517972,0.470471,0.444298,0.438075,0.512255,0.487787,0.559738,0.539414,0.503233,0.503407,0.499380,0.504321,0.527208,0.522016,0.547288,0.531455,0.588548,0.604351,0.589718,0.599314,0.572692,0.568039,0.547633,0.537969
3200,0.354227,0.346551,0.440546,0.439025,0.427741,0.407914,0.365333,0.335919,0.619155,0.432514,0.441041,0.328188,0.493406,0.320188,0.555005,0.389728,0.687279,0.453631,0.441775,0.383966,0.441105,0.359928,0.560894,0.474395,0.521069,0.467579,0.440683,0.433520,0.513531,0.484929,0.561826,0.539362,0.503525,0.502791,0.498176,0.502947,0.527004,0.520997,0.548336,0.532538,0.591520,0.607613,0.591897,0.601572,0.574190,0.569672,0.548905,0.540084
3400,0.346921,0.338999,0.437813,0.436195,0.426663,0.402981,0.361573,0.328217,0.626238,0.427993,0.448597,0.325589,0.510329,0.316470,0.568676,0.387282,0.703148,0.449997,0.447108,0.380160,0.446521,0.351690,0.563527,0.469988,0.524067,0.465209,0.436715,0.428642,0.514482,0.480980,0.563874,0.539091,0.502879,0.501020,0.496123,0.500635,0.526411,0.520019,0.549080,0.533356,0.593594,0.609870,0.593722,0.603446,0.575773,0.571265,0.550339,0.541743
3600,0.339845,0.331704,0.434703,0.432970,0.425849,0.396938,0.358891,0.320955,0.632770,0.423750,0.457737,0.322858,0.527723,0.313209,0.583442,0.384990,0.717400,0.446129,0.453651,0.377047,0.452974,0.346088,0.567072,0.465482,0.527882,0.463268,0.433177,0.423797,0.516081,0.477411,0.566088,0.538599,0.501391,0.498540,0.494006,0.498134,0.525943,0.519234,0.550185,0.534427,0.595388,0.611930,0.594952,0.604784,0.576811,0.572393,0.552139,0.543482
3800,0.333450,0.325172,0.432523,0.430711,0.426064,0.392742,0.355240,0.313150,0.639057,0.419463,0.465542,0.319984,0.543837,0.309858,0.597835,0.382819,0.730855,0.442814,0.459112,0.373921,0.460899,0.340373,0.571268,0.461645,0.530405,0.459722,0.429876,0.419374,0.517738,0.473340,0.568044,0.537946,0.499672,0.496097,0.491620,0.495686,0.525271,0.518172,0.551324,0.535487,0.597453,0.614060,0.596676,0.606498,0.578198,0.573833,0.552807,0.544568
4000,0.327137,0.318698,0.430277,0.428395,0.427248,0.388411,0.352947,0.306320,0.643851,0.415170,0.472397,0.317185,0.561222,0.306246,0.611829,0.380354,0.745003,0.438990,0.466341,0.371677,0.470063,0.335972,0.575560,0.458127,0.532930,0.457182,0.427116,0.415426,0.519535,0.469227,0.570038,0.537238,0.498510,0.494249,0.490478,0.494136,0.526143,0.518203,0.552451,0.536629,0.597904,0.614658,0.597031,0.606918,0.578496,0.574133,0.554095,0.546429
4200,0.321152,0.312535,0.427829,0.425891,0.428870,0.383952,0.351628,0.299871,0.649707,0.411400,0.481019,0.314664,0.577411,0.303443,0.625607,0.378886,0.759089,0.435909,0.473644,0.369580,0.478584,0.330923,0.579083,0.453860,0.536210,0.454835,0.424666,0.411792,0.520451,0.464764,0.571234,0.535501,0.498166,0.493218,0.489319,0.492584,0.525988,0.517347,0.553436,0.537584,0.598823,0.615725,0.597613,0.607582,0.579015,0.574660,0.555138,0.548069
4400,0.316111,0.307313,0.425558,0.423564,0.430774,0.379685,0.350702,0.294597,0.653107,0.407255,0.488249,0.312736,0.592841,0.301066,0.637597,0.377695,0.770904,0.431744,0.480380,0.367545,0.487723,0.326950,0.581977,0.450237,0.539159,0.452959,0.422038,0.408034,0.521948,0.460791,0.572346,0.534052,0.497831,0.492242,0.486829,0.489984,0.525606,0.516459,0.553978,0.538046,0.599452,0.616576,0.598104,0.608228,0.579580,0.575264,0.555904,0.549053
4600,0.311387,0.302447,0.423652,0.421622,0.432795,0.375956,0.349657,0.289381,0.658000,0.404080,0.495320,0.310408,0.607541,0.298202,0.649697,0.376801,0.782907,0.428662,0.488010,0.366172,0.496459,0.323316,0.585331,0.447143,0.541762,0.450876,0.420850,0.405553,0.523182,0.455951,0.573222,0.532241,0.497482,0.490841,0.485771,0.488449,0.525430,0.515650,0.554737,0.538780,0.600291,0.617613,0.598712,0.608951,0.580144,0.575841,0.556793,0.550299
4800,0.306837,0.297790,0.421807,0.419723,0.434899,0.372231,0.349348,0.284465,0.660466,0.400354,0.501529,0.308625,0.621809,0.295588,0.662002,0.376015,0.793840,0.425841,0.494960,0.364620,0.504839,0.320207,0.588289,0.443838,0.544665,0.449066,0.418526,0.402136,0.524370,0.451454,0.573836,0.530225,0.496357,0.489244,0.484372,0.486886,0.525496,0.514844,0.555174,0.539201,0.601196,0.618595,0.599379,0.609671,0.580778,0.576556,0.557096,0.550946
5000,0.303040,0.293879,0.420354,0.418221,0.437037,0.368561,0.349154,0.279935,0.662696,0.396903,0.506710,0.306533,0.634567,0.293074,0.672741,0.374831,0.803397,0.422587,0.501670,0.363247,0.512219,0.317297,0.591456,0.441161,0.546424,0.446351,0.416346,0.398685,0.525905,0.447122,0.574349,0.528131,0.495502,0.487645,0.483148,0.485357,0.525038,0.513645,0.555168,0.539147,0.601122,0.618555,0.599067,0.609448,0.580591,0.576401,0.558085,0.551996
5200,0.299615,0.290353,0.418739,0.416570,0.439174,0.365266,0.349095,0.275903,0.664986,0.393682,0.512602,0.304869,0.647222,0.291119,0.683394,0.374001,0.812303,0.419587,0.508341,0.362219,0.520322,0.314322,0.594834,0.438815,0.549676,0.444951,0.414551,0.395536,0.528301,0.443256,0.574582,0.525941,0.494957,0.486641,0.482276,0.484175,0.524848,0.512887,0.555493,0.539416,0.601035,0.618520,0.598686,0.609161,0.580305,0.576192,0.558869,0.552895
5400,0.296469,0.287136,0.417363,0.415185,0.441189,0.362213,0.348694,0.272038,0.667171,0.390690,0.517129,0.303306,0.658493,0.288893,0.692732,0.373431,0.820921,0.417187,0.514807,0.361544,0.527269,0.311946,0.597337,0.436434,0.551787,0.443265,0.413534,0.393402,0.530017,0.439666,0.574917,0.524035,0.494217,0.485191,0.480807,0.482335,0.524018,0.511582,0.555249,0.539074,0.601413,0.619047,0.598922,0.609513,0.580659,0.576591,0.559279,0.553612
5600,0.293641,0.284276,0.416139,0.413948,0.442500,0.359295,0.348778,0.268911,0.668068,0.387943,0.521440,0.301681,0.669062,0.286626,0.701515,0.372774,0.828068,0.414925,0.520405,0.360911,0.533607,0.309663,0.599635,0.434059,0.553767,0.441457,0.412855,0.391617,0.531274,0.436556,0.574970,0.522023,0.493764,0.483930,0.479860,0.481128,0.523644,0.510595,0.555179,0.538870,0.600773,0.618745,0.598525,0.609410,0.580749,0.576696,0.559666,0.554137
5800,0.291091,0.281666,0.414979,0.412762,0.444520,0.356646,0.348751,0.265603,0.669799,0.385750,0.525774,0.300205,0.678820,0.285019,0.710170,0.372341,0.835756,0.413266,0.525869,0.360321,0.539575,0.307530,0.602267,0.432186,0.556108,0.440186,0.412209,0.389842,0.532137,0.433533,0.574849,0.519858,0.492876,0.482694,0.478937,0.480004,0.523120,0.509517,0.555159,0.538718,0.600260,0.618346,0.597800,0.608883,0.580456,0.576460,0.560387,0.554945
6000,0.288881,0.279407,0.413963,0.411726,0.445905,0.354075,0.348571,0.262569,0.670413,0.383392,0.529638,0.298851,0.687660,0.283204,0.718482,0.371748,0.841950,0.411285,0.530992,0.359827,0.545197,0.305786,0.605102,0.430293,0.557309,0.438583,0.411598,0.388028,0.533485,0.431015,0.575200,0.518285,0.492939,0.482086,0.478614,0.479383,0.523031,0.508878,0.555513,0.538910,0.599383,0.617634,0.596954,0.608266,0.580105,0.576122,0.560806,0.555528
6200,0.287122,0.277597,0.413073,0.410821,0.446931,0.351699,0.348162,0.259819,0.670806,0.381256,0.532557,0.297530,0.695621,0.281683,0.725663,0.371444,0.847582,0.409906,0.535822,0.359447,0.550409,0.304352,0.607414,0.428581,0.558616,0.437240,0.411612,0.387040,0.534678,0.428692,0.575514,0.516612,0.492323,0.481003,0.477115,0.477874,0.522378,0.507828,0.555134,0.538421,0.598618,0.617083,0.596255,0.607872,0.580186,0.576342,0.560843,0.555787
6400,0.285458,0.275901,0.412149,0.409884,0.447562,0.349192,0.348121,0.257651,0.671971,0.379616,0.535385,0.296411,0.702605,0.280351,0.732385,0.371268,0.852344,0.408534,0.539842,0.359008,0.555189,0.302899,0.609593,0.427143,0.560496,0.436434,0.411310,0.385836,0.535506,0.426473,0.575511,0.514976,0.492532,0.480626,0.476451,0.477087,0.521883,0.506806,0.555039,0.538218,0.598455,0.616947,0.596036,0.607725,0.580168,0.576398,0.560953,0.556040
6600,0.284004,0.274450,0.411614,0.409342,0.447921,0.347151,0.347936,0.255606,0.672938,0.378176,0.537776,0.295223,0.709067,0.279053,0.738886,0.371147,0.856809,0.407152,0.543755,0.358887,0.559396,0.301483,0.611569,0.425456,0.561837,0.435699,0.411508,0.385132,0.536488,0.424490,0.575238,0.513132,0.492178,0.479911,0.475336,0.475818,0.521454,0.505805,0.554407,0.537484,0.597927,0.616441,0.595441,0.607196,0.579832,0.576126,0.561275,0.556432
6800,0.282570,0.272984,0.410944,0.408657,0.447866,0.345016,0.348057,0.253796,0.673430,0.376532,0.540118,0.294302,0.714815,0.278079,0.744566,0.371094,0.861021,0.406112,0.547037,0.358487,0.563068,0.300229,0.613329,0.424010,0.562629,0.434568,0.411042,0.383883,0.536887,0.422753,0.575155,0.511521,0.492196,0.479491,0.474681,0.475058,0.521166,0.505056,0.554180,0.537082,0.597182,0.615827,0.594817,0.606763,0.579759,0.576226,0.561150,0.556445
7000,0.281445,0.271841,0.410290,0.407997,0.448055,0.343230,0.348112,0.252126,0.673599,0.375117,0.541840,0.293497,0.719702,0.276952,0.749669,0.370840,0.864690,0.404969,0.550054,0.358328,0.566353,0.299230,0.615042,0.422821,0.563248,0.433584,0.411071,0.383177,0.537584,0.421160,0.575055,0.510066,0.491601,0.478491,0.473939,0.474199,0.520794,0.504358,0.553884,0.536673,0.596237,0.614935,0.594031,0.606048,0.579424,0.576016,0.561276,0.556650
7200,0.280412,0.270794,0.409821,0.407514,0.448311,0.341739,0.347810,0.250556,0.674036,0.374005,0.543248,0.292700,0.724217,0.276010,0.754284,0.370782,0.867433,0.403892,0.552853,0.358233,0.569339,0.298430,0.616560,0.421713,0.564122,0.432871,0.411074,0.382501,0.538167,0.419803,0.575068,0.508846,0.491880,0.478444,0.473706,0.473931,0.520700,0.503928,0.553799,0.536488,0.595523,0.614214,0.593243,0.605283,0.578965,0.575687,0.561423,0.556840
