step,train_loss,val_bpb
200,9.811785,2.420998
400,7.674907,2.179147
600,6.980069,2.070431
800,6.707677,2.027247
1000,6.564988,1.987130
1200,6.436233,1.941876
1400,6.318494,1.914057
1600,6.207645,1.893149
1800,6.153676,1.873137
2000,6.090409,1.853013
2200,6.021197,1.841102
2400,5.989092,1.828998
2600,5.954326,1.812560
2800,5.906405,1.805523
3000,5.866802,1.791732
3200,5.840237,1.787905
3400,5.794950,1.777408
3600,5.792347,1.772760
3800,5.758022,1.765918
4000,5.714324,1.756654
4200,5.714695,1.754430
4400,5.705568,1.744062
4600,5.681322,1.738755
4800,5.673859,1.732679
5000,5.645021,1.731240
5200,5.612093,1.722662
5400,5.582785,1.716460
5600,5.603460,1.711476
5800,5.576369,1.709785
6000,5.565138,1.704254
6200,5.549327,1.703784
6400,5.533889,1.699419
6600,5.531328,1.693650
6800,5.516052,1.693235
7000,5.516541,1.689900
7200,5.511269,1.688121
7400,5.507184,1.686098
7600,5.485812,1.684019
7800,5.491426,1.682884
8000,5.477056,1.680710
