step,train_loss,val_bpb
200,8.586993,2.349203
400,7.552064,2.214976
600,6.976258,2.071124
800,6.710502,2.022154
1000,6.567967,1.987255
1200,6.478204,1.963698
1400,6.403215,1.945300
1600,6.320611,1.926928
1800,6.283002,1.918464
2000,6.235384,1.900817
2200,6.177608,1.887110
2400,6.144600,1.874581
2600,6.109044,1.858254
2800,6.058361,1.847815
3000,6.014419,1.836277
3200,5.982184,1.823453
3400,5.931065,1.816936
3600,5.925631,1.812456
3800,5.886912,1.802807
4000,5.842991,1.793738
4200,5.838609,1.789053
4400,5.824324,1.781023
