step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499882,0.499953,0.497110,0.497106,0.497187,0.497196,0.496845,0.496799,0.499356,0.497725,0.497750,0.497736,0.498538,0.498553,0.500049,0.499382,0.498626,0.498370,0.497902,0.497913,0.497963,0.497967,0.502797,0.502561,0.498788,0.498533,0.498363,0.498067,0.497995,0.497979,0.503013,0.502799,0.498147,0.498117,0.498357,0.498309,0.498059,0.498046,0.503106,0.502915,0.499081,0.498797,0.498932,0.498761,0.498346,0.498337,0.503080,0.502882
400,0.501487,0.501692,0.490486,0.490660,0.486723,0.486819,0.487316,0.486972,0.504770,0.493624,0.489288,0.488984,0.489160,0.489260,0.494161,0.491971,0.501020,0.496658,0.493627,0.493570,0.495383,0.495597,0.509590,0.507580,0.494755,0.493762,0.494334,0.493647,0.493056,0.493067,0.512825,0.510833,0.492869,0.491947,0.493153,0.492062,0.492066,0.492024,0.513422,0.511931,0.494150,0.492027,0.493443,0.492002,0.491689,0.491666,0.513229,0.512385
600,0.502608,0.503049,0.482093,0.482897,0.468963,0.468962,0.474650,0.473445,0.518208,0.489329,0.475467,0.474110,0.471640,0.471725,0.486507,0.481567,0.510285,0.495040,0.485171,0.484569,0.484034,0.484594,0.514575,0.506897,0.493270,0.490889,0.492638,0.490955,0.484737,0.485030,0.526541,0.521261,0.487694,0.481759,0.489074,0.481133,0.480996,0.481096,0.530446,0.522953,0.493638,0.480392,0.492874,0.480242,0.479386,0.479274,0.530024,0.524198
800,0.496435,0.496932,0.466091,0.467469,0.446270,0.445999,0.459632,0.456982,0.538800,0.486982,0.458773,0.454794,0.449029,0.448437,0.476976,0.468264,0.526179,0.493029,0.474840,0.472919,0.462988,0.463098,0.517293,0.502650,0.492604,0.488100,0.489826,0.487445,0.469629,0.470270,0.546140,0.538859,0.490340,0.468830,0.496905,0.468053,0.467105,0.466765,0.554609,0.534745,0.502054,0.465022,0.501427,0.464302,0.463790,0.462933,0.554666,0.537599
1000,0.483421,0.483644,0.446548,0.448187,0.422164,0.421436,0.444722,0.439841,0.563635,0.485386,0.447170,0.435688,0.426693,0.424524,0.466526,0.453483,0.545463,0.491585,0.462868,0.459098,0.440559,0.439408,0.517894,0.495268,0.492097,0.485324,0.486590,0.483712,0.457849,0.453828,0.556955,0.551863,0.501278,0.467376,0.510991,0.465150,0.458480,0.451918,0.581359,0.546880,0.512065,0.453143,0.511106,0.451619,0.454428,0.448599,0.582043,0.559149
1200,0.467918,0.467763,0.427210,0.428895,0.400190,0.398577,0.432277,0.424744,0.589283,0.484528,0.446337,0.420613,0.409891,0.403461,0.458705,0.440650,0.564572,0.488646,0.453184,0.446677,0.419424,0.416675,0.518253,0.488813,0.492059,0.482997,0.484013,0.481013,0.449456,0.441615,0.561068,0.553790,0.511456,0.470849,0.525260,0.471082,0.459032,0.443976,0.607014,0.562611,0.520200,0.443625,0.517503,0.442573,0.451349,0.436975,0.608795,0.582723
1400,0.452272,0.451675,0.407061,0.408711,0.381248,0.377573,0.420839,0.409946,0.615029,0.483826,0.455278,0.409529,0.401191,0.385460,0.452541,0.428418,0.584408,0.485153,0.445355,0.434864,0.402175,0.395952,0.518860,0.482112,0.493929,0.482100,0.481970,0.478984,0.444757,0.431350,0.564981,0.554641,0.521965,0.476076,0.540406,0.480764,0.460731,0.437444,0.634595,0.583146,0.526760,0.436898,0.524958,0.433735,0.452398,0.430004,0.635042,0.600552
1600,0.435627,0.434681,0.387980,0.389563,0.367857,0.358125,0.411428,0.395849,0.640341,0.481777,0.469819,0.402297,0.402629,0.369634,0.450259,0.417514,0.606841,0.483873,0.441060,0.423909,0.390715,0.378076,0.520260,0.474346,0.494510,0.479275,0.478899,0.475757,0.441405,0.421824,0.565837,0.550849,0.529827,0.477982,0.556146,0.490382,0.463156,0.434018,0.659306,0.596329,0.534225,0.429963,0.533983,0.424672,0.455953,0.422339,0.656969,0.610606
1800,0.421158,0.419809,0.369343,0.370858,0.370509,0.341695,0.403201,0.382013,0.665067,0.478406,0.487108,0.397692,0.413416,0.356745,0.449573,0.407081,0.626801,0.480083,0.440540,0.416316,0.386008,0.363555,0.521928,0.466951,0.497068,0.478280,0.476268,0.473265,0.439741,0.413951,0.566784,0.547048,0.539914,0.482673,0.571037,0.499469,0.466520,0.432071,0.674095,0.602026,0.540682,0.422127,0.544517,0.415535,0.459268,0.416038,0.669481,0.615222
