step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.406087,0.271250,0.728663,0.196104,2.903025,0.235549,0.891887,0.244757,0.978121,0.261747,1.471823,0.187004,2.961782,0.330912,1.311077,0.164277,1.378479,0.213292,1.333736,0.174873,2.914722,0.248435,1.418271,0.157951,1.063902,0.226696,1.299556,0.165243,2.502229,0.224997,1.453795,0.148576,1.057145,0.237758,0.864479,0.227095,1.977949,0.224021,1.502758,0.148972,0.758944,0.308136,0.694024,0.264620,1.504498,0.230250,1.395055,0.164627
200,0.406033,0.271208,0.728526,0.196038,2.903455,0.235424,0.891641,0.244613,0.978004,0.261650,1.471959,0.186939,2.962523,0.330754,1.311018,0.164201,1.378864,0.213280,1.333959,0.174810,2.916285,0.248402,1.418446,0.157887,1.064110,0.226665,1.299961,0.165204,2.503125,0.224921,1.453843,0.148509,1.057265,0.237702,0.864576,0.227033,1.978629,0.223966,1.503231,0.148937,0.758981,0.308067,0.694256,0.264618,1.505036,0.230219,1.395652,0.164623
400,0.405819,0.271047,0.727961,0.195809,2.904925,0.235083,0.891290,0.244221,0.977695,0.261376,1.472605,0.186805,2.965404,0.330366,1.311470,0.164030,1.379713,0.213199,1.334974,0.174663,2.920683,0.248271,1.419116,0.157715,1.064706,0.226562,1.301377,0.165139,2.505896,0.224727,1.455004,0.148378,1.058077,0.237633,0.865125,0.226868,1.980654,0.223799,1.504597,0.148836,0.759430,0.307992,0.694865,0.264564,1.506672,0.230104,1.397247,0.164574
600,0.405380,0.270733,0.726892,0.195400,2.909715,0.234521,0.890916,0.243583,0.977377,0.260984,1.472925,0.186486,2.970114,0.329724,1.312206,0.163751,1.381016,0.213063,1.336605,0.174415,2.928263,0.248104,1.420913,0.157501,1.065558,0.226350,1.303220,0.164955,2.510669,0.224449,1.457148,0.148196,1.059609,0.237575,0.866234,0.226642,1.984103,0.223564,1.506884,0.148652,0.760266,0.307877,0.695862,0.264473,1.508896,0.229862,1.399957,0.164437
800,0.404607,0.270172,0.725598,0.194888,2.915035,0.233716,0.890753,0.242735,0.978134,0.260685,1.474927,0.186198,2.978053,0.329052,1.313890,0.163440,1.382348,0.212823,1.339328,0.174097,2.938323,0.247725,1.423420,0.157163,1.066792,0.226098,1.305976,0.164718,2.518289,0.224088,1.460580,0.147963,1.061093,0.237362,0.867842,0.226351,1.988238,0.223041,1.509993,0.148392,0.760989,0.307520,0.697312,0.264402,1.511994,0.229489,1.403107,0.164200
1000,0.403812,0.269597,0.724272,0.194335,2.922502,0.232831,0.891016,0.241852,0.978842,0.260304,1.476890,0.185848,2.987907,0.328389,1.316047,0.163125,1.383905,0.212547,1.342302,0.173786,2.949327,0.247366,1.427021,0.156867,1.067940,0.225723,1.308308,0.164367,2.526091,0.223684,1.463996,0.147711,1.062757,0.237074,0.869386,0.225958,1.992847,0.222613,1.513242,0.148052,0.762224,0.307348,0.698653,0.264182,1.515529,0.229014,1.406300,0.163918
1200,0.402950,0.268990,0.723001,0.193784,2.930438,0.232018,0.890789,0.240883,0.979322,0.259887,1.478576,0.185449,2.996327,0.327554,1.317647,0.162740,1.385941,0.212307,1.345696,0.173443,2.961452,0.247047,1.430672,0.156579,1.069465,0.225442,1.311182,0.164146,2.534079,0.223275,1.467197,0.147401,1.063897,0.236755,0.871701,0.225824,1.998638,0.222266,1.517258,0.147776,0.763417,0.307158,0.700131,0.263968,1.518762,0.228556,1.410182,0.163691
1400,0.401910,0.268249,0.721481,0.193162,2.936932,0.231162,0.890537,0.239884,0.980244,0.259612,1.480053,0.185079,3.005988,0.326868,1.319283,0.162320,1.387482,0.212013,1.348414,0.173075,2.972531,0.246661,1.433690,0.156304,1.070569,0.225099,1.313995,0.163846,2.542766,0.222930,1.470824,0.147140,1.065410,0.236457,0.873082,0.225387,2.003721,0.221808,1.521549,0.147494,0.764713,0.306941,0.701170,0.263674,1.521852,0.228150,1.413664,0.163418
1600,0.401165,0.267714,0.720401,0.192645,2.944017,0.230360,0.890600,0.239000,0.981226,0.259350,1.483223,0.184833,3.016591,0.326316,1.321452,0.161957,1.388466,0.211674,1.351022,0.172732,2.983403,0.246257,1.436452,0.155924,1.072188,0.224869,1.316839,0.163563,2.550595,0.222469,1.473968,0.146793,1.066862,0.236130,0.875076,0.225168,2.010014,0.221564,1.525264,0.147218,0.765723,0.306629,0.702249,0.263361,1.525533,0.227794,1.417141,0.163154
1800,0.400250,0.267032,0.719141,0.192097,2.950627,0.229521,0.890794,0.238124,0.982163,0.259069,1.485273,0.184525,3.026074,0.325545,1.323399,0.161586,1.389988,0.211405,1.354165,0.172434,2.995149,0.245950,1.439340,0.155620,1.072920,0.224534,1.318946,0.163213,2.557954,0.222052,1.477104,0.146458,1.068062,0.235752,0.876731,0.224817,2.015334,0.221159,1.528671,0.146911,0.766545,0.306294,0.703417,0.263075,1.530356,0.227586,1.420983,0.162931
2000,0.399533,0.266507,0.717971,0.191576,2.957066,0.228738,0.890793,0.237216,0.982617,0.258625,1.486641,0.184133,3.034050,0.324675,1.324530,0.161147,1.392118,0.211193,1.357499,0.172125,3.007258,0.245719,1.441949,0.155290,1.073532,0.224108,1.321419,0.162926,2.565211,0.221619,1.480263,0.146131,1.069467,0.235419,0.878510,0.224570,2.021185,0.220829,1.531953,0.146611,0.767448,0.305975,0.704813,0.262884,1.534472,0.227286,1.424256,0.162647
2200,0.398691,0.265869,0.716701,0.191036,2.964393,0.227990,0.891272,0.236354,0.983368,0.258320,1.489391,0.183918,3.043390,0.324046,1.326256,0.160810,1.393687,0.210950,1.360338,0.171792,3.018203,0.245403,1.444563,0.154936,1.074643,0.223808,1.324347,0.162720,2.573732,0.221303,1.484044,0.145810,1.070865,0.235123,0.880059,0.224258,2.025586,0.220363,1.534825,0.146287,0.767664,0.305495,0.706191,0.262702,1.537673,0.226841,1.427206,0.162361
2400,0.397705,0.265160,0.715816,0.190586,2.969609,0.227200,0.891479,0.235478,0.984030,0.257970,1.491835,0.183642,3.051584,0.323375,1.327585,0.160416,1.395238,0.210689,1.362947,0.171469,3.029722,0.245094,1.446328,0.154530,1.075353,0.223466,1.326801,0.162447,2.581262,0.220947,1.486787,0.145459,1.072156,0.234741,0.881632,0.223979,2.031325,0.220074,1.537849,0.145996,0.768354,0.305057,0.707322,0.262493,1.541379,0.226521,1.430510,0.162052
2600,0.396899,0.264571,0.714735,0.190102,2.974650,0.226428,0.891322,0.234597,0.984901,0.257700,1.493522,0.183330,3.060976,0.322826,1.329023,0.160071,1.396570,0.210416,1.365635,0.171153,3.039691,0.244789,1.448727,0.154216,1.076401,0.223172,1.328731,0.162133,2.588255,0.220541,1.489404,0.145167,1.073315,0.234386,0.883402,0.223777,2.036066,0.219750,1.540761,0.145692,0.769040,0.304763,0.708591,0.262310,1.545118,0.226254,1.433395,0.161797
2800,0.396200,0.264033,0.713851,0.189671,2.980505,0.225734,0.891303,0.233780,0.985483,0.257421,1.495405,0.183056,3.069036,0.322254,1.330622,0.159746,1.397937,0.210190,1.368143,0.170851,3.048432,0.244498,1.450490,0.153854,1.077223,0.222820,1.331376,0.161893,2.595282,0.220211,1.491453,0.144803,1.074452,0.234055,0.884985,0.223580,2.041006,0.219450,1.543433,0.145402,0.769563,0.304416,0.709870,0.262176,1.548871,0.225982,1.435815,0.161518
3000,0.395443,0.263475,0.713213,0.189314,2.986275,0.225051,0.891845,0.233093,0.986507,0.257217,1.496974,0.182756,3.077075,0.321569,1.331277,0.159357,1.399413,0.209979,1.371012,0.170576,3.057477,0.244269,1.453081,0.153597,1.077930,0.222494,1.332929,0.161570,2.600462,0.219702,1.494328,0.144533,1.075231,0.233698,0.886074,0.223234,2.044823,0.219034,1.546099,0.145124,0.770127,0.304076,0.710616,0.261780,1.551630,0.225627,1.437706,0.161195
3200,0.394645,0.262890,0.712460,0.188919,2.990617,0.224387,0.892125,0.232435,0.987193,0.256962,1.498800,0.182507,3.084466,0.321005,1.332394,0.159027,1.400633,0.209772,1.373463,0.170312,3.067409,0.244135,1.455115,0.153283,1.079056,0.222250,1.334274,0.161224,2.606291,0.219244,1.497049,0.144283,1.076452,0.233427,0.887208,0.222938,2.049169,0.218637,1.547634,0.144776,0.770718,0.303753,0.711753,0.261590,1.553874,0.225234,1.439429,0.160892
3400,0.393977,0.262389,0.711571,0.188488,2.995899,0.223743,0.892356,0.231741,0.987712,0.256680,1.500289,0.182211,3.091020,0.320428,1.332679,0.158629,1.401822,0.209529,1.375310,0.170013,3.075566,0.243771,1.456705,0.152931,1.079304,0.221922,1.336258,0.160989,2.612988,0.218974,1.498939,0.143962,1.077132,0.233070,0.888420,0.222664,2.052712,0.218241,1.549315,0.144461,0.771389,0.303516,0.713018,0.261462,1.556936,0.224950,1.441814,0.160614
3600,0.393369,0.261926,0.710675,0.188087,3.000683,0.223077,0.892519,0.231086,0.988178,0.256378,1.500997,0.181863,3.096966,0.319703,1.332987,0.158271,1.402859,0.209308,1.377562,0.169798,3.084237,0.243559,1.458251,0.152630,1.080111,0.221713,1.337832,0.160720,2.618335,0.218571,1.500627,0.143682,1.078117,0.232796,0.889280,0.222347,2.056964,0.217967,1.550608,0.144148,0.771652,0.303110,0.713818,0.261197,1.559494,0.224604,1.443984,0.160370
3800,0.392747,0.261468,0.710100,0.187762,3.003859,0.222423,0.892285,0.230431,0.988797,0.256121,1.501703,0.181549,3.103057,0.319098,1.332707,0.157880,1.404029,0.209132,1.379523,0.169551,3.092373,0.243324,1.460139,0.152331,1.080799,0.221444,1.339500,0.160497,2.623476,0.218282,1.502285,0.143409,1.078329,0.232435,0.890484,0.222131,2.060542,0.217648,1.552620,0.143924,0.771908,0.302727,0.714667,0.260938,1.561611,0.224251,1.445758,0.160110
4000,0.392142,0.261028,0.709176,0.187370,3.007940,0.221859,0.892181,0.229823,0.989820,0.256035,1.503086,0.181335,3.108913,0.318551,1.332709,0.157533,1.405413,0.209004,1.381627,0.169318,3.100178,0.243089,1.461322,0.152045,1.081459,0.221222,1.341430,0.160322,2.628540,0.217993,1.503695,0.143147,1.079473,0.232249,0.891394,0.221854,2.063738,0.217390,1.554021,0.143647,0.772415,0.302499,0.715421,0.260708,1.563705,0.223926,1.446991,0.159807
4200,0.391576,0.260598,0.708416,0.187036,3.011851,0.221293,0.892194,0.229268,0.990108,0.255811,1.503860,0.181053,3.113446,0.318001,1.332128,0.157180,1.406266,0.208837,1.383299,0.169094,3.107135,0.242819,1.462040,0.151746,1.082044,0.220987,1.343007,0.160110,2.632070,0.217618,1.504769,0.142891,1.079939,0.231962,0.892232,0.221583,2.065853,0.217008,1.555049,0.143389,0.772825,0.302215,0.716024,0.260432,1.565778,0.223609,1.448051,0.159545
4400,0.391024,0.260197,0.707897,0.186760,3.015533,0.220776,0.892274,0.228772,0.990618,0.255635,1.504663,0.180813,3.117649,0.317448,1.331764,0.156863,1.407224,0.208680,1.385010,0.168897,3.113453,0.242598,1.462558,0.151466,1.083036,0.220894,1.344276,0.159902,2.635781,0.217292,1.505561,0.142633,1.081016,0.231799,0.892838,0.221322,2.067754,0.216650,1.555973,0.143132,0.773343,0.302034,0.716576,0.260197,1.567330,0.223318,1.448935,0.159290
4600,0.390478,0.259794,0.707525,0.186538,3.017919,0.220294,0.892338,0.228300,0.990872,0.255394,1.505504,0.180617,3.121355,0.316899,1.330981,0.156540,1.408174,0.208532,1.386475,0.168691,3.119661,0.242412,1.463074,0.151188,1.083752,0.220740,1.345854,0.159743,2.639323,0.217019,1.506974,0.142438,1.081966,0.231651,0.893594,0.221107,2.070184,0.216387,1.556642,0.142894,0.774067,0.301968,0.717135,0.259987,1.568758,0.223018,1.449706,0.159035
4800,0.389930,0.259389,0.706929,0.186285,3.019462,0.219830,0.892387,0.227871,0.991445,0.255259,1.505999,0.180381,3.125094,0.316402,1.330106,0.156230,1.409055,0.208389,1.387842,0.168504,3.125544,0.242286,1.463920,0.150948,1.084272,0.220564,1.346140,0.159504,2.641264,0.216684,1.507335,0.142204,1.082356,0.231429,0.893869,0.220817,2.072160,0.216111,1.556884,0.142645,0.774121,0.301676,0.717697,0.259806,1.569756,0.222686,1.450365,0.158785
5000,0.389532,0.259086,0.706426,0.186048,3.021206,0.219399,0.892251,0.227429,0.991961,0.255146,1.506733,0.180190,3.128694,0.315998,1.329455,0.155949,1.409430,0.208211,1.388872,0.168329,3.130772,0.242092,1.463915,0.150705,1.084659,0.220389,1.346969,0.159317,2.643559,0.216376,1.507888,0.142006,1.082983,0.231267,0.894437,0.220615,2.074154,0.215830,1.557638,0.142453,0.774482,0.301523,0.717983,0.259542,1.570788,0.222385,1.451308,0.158594
5200,0.389096,0.258765,0.705878,0.185818,3.022908,0.218998,0.891998,0.227017,0.992005,0.254948,1.507495,0.180027,3.131058,0.315567,1.328812,0.155696,1.410157,0.208109,1.389799,0.168151,3.135870,0.241965,1.464411,0.150519,1.085085,0.220259,1.347300,0.159145,2.645923,0.216146,1.508515,0.141832,1.083428,0.231103,0.894787,0.220396,2.075455,0.215585,1.558197,0.142258,0.774587,0.301297,0.718250,0.259323,1.571627,0.222101,1.451818,0.158392
5400,0.388753,0.258506,0.705330,0.185596,3.023434,0.218618,0.891926,0.226661,0.992667,0.254921,1.507587,0.179809,3.133652,0.315162,1.327949,0.155450,1.410599,0.207969,1.390600,0.167980,3.140418,0.241866,1.464710,0.150339,1.085365,0.220116,1.347365,0.158939,2.647266,0.215874,1.509149,0.141664,1.083580,0.230908,0.894788,0.220140,2.076216,0.215317,1.558439,0.142061,0.774694,0.301089,0.718399,0.259076,1.571999,0.221824,1.452204,0.158212
5600,0.388403,0.258247,0.704985,0.185432,3.023919,0.218266,0.891687,0.226329,0.992689,0.254755,1.507904,0.179656,3.136569,0.314862,1.327499,0.155246,1.410656,0.207804,1.391368,0.167827,3.143942,0.241687,1.465053,0.150163,1.085835,0.220024,1.347966,0.158806,2.648489,0.215633,1.508910,0.141467,1.083934,0.230736,0.895224,0.219983,2.077327,0.215100,1.558508,0.141880,0.774982,0.300960,0.718735,0.258951,1.572808,0.221617,1.452408,0.158037
5800,0.388018,0.257969,0.704594,0.185261,3.024960,0.217974,0.891489,0.226043,0.992700,0.254592,1.508014,0.179486,3.138184,0.314498,1.326899,0.155051,1.411044,0.207702,1.391634,0.167658,3.147308,0.241565,1.465081,0.150002,1.085935,0.219870,1.348135,0.158647,2.648823,0.215359,1.509052,0.141301,1.084132,0.230595,0.895584,0.219826,2.078086,0.214902,1.558610,0.141713,0.775156,0.300815,0.719071,0.258843,1.573217,0.221401,1.452422,0.157869
6000,0.387761,0.257782,0.704364,0.185139,3.025269,0.217699,0.891380,0.225778,0.993019,0.254523,1.508075,0.179340,3.139387,0.314182,1.326293,0.154871,1.411451,0.207617,1.391980,0.167514,3.150231,0.241463,1.465481,0.149882,1.086191,0.219776,1.348283,0.158509,2.649415,0.215138,1.509360,0.141175,1.084507,0.230495,0.895791,0.219666,2.078959,0.214725,1.558711,0.141576,0.775264,0.300681,0.719145,0.258679,1.573511,0.221174,1.452550,0.157726
6200,0.387472,0.257575,0.704011,0.185002,3.025261,0.217447,0.890983,0.225520,0.993092,0.254404,1.507920,0.179200,3.140564,0.313924,1.325524,0.154701,1.411673,0.207525,1.392424,0.167399,3.152711,0.241338,1.465490,0.149755,1.086249,0.219656,1.348402,0.158384,2.650309,0.214965,1.509433,0.141050,1.084568,0.230368,0.895928,0.219523,2.079658,0.214573,1.558874,0.141459,0.775327,0.300557,0.719411,0.258575,1.573741,0.220986,1.452822,0.157604
6400,0.387235,0.257403,0.703682,0.184875,3.025303,0.217228,0.890883,0.225314,0.993286,0.254324,1.507781,0.179069,3.141643,0.313676,1.324964,0.154558,1.411873,0.207446,1.392627,0.167284,3.155152,0.241249,1.465545,0.149644,1.086349,0.219564,1.348573,0.158278,2.651178,0.214801,1.509461,0.140941,1.084555,0.230240,0.895976,0.219384,2.080179,0.214409,1.558732,0.141334,0.775518,0.300497,0.719636,0.258465,1.573800,0.220818,1.452672,0.157474
6600,0.387025,0.257253,0.703391,0.184763,3.025085,0.217024,0.890715,0.225124,0.993258,0.254216,1.507678,0.178950,3.142766,0.313471,1.324527,0.154435,1.411842,0.207355,1.392980,0.167191,3.157364,0.241147,1.465228,0.149529,1.086477,0.219491,1.348752,0.158179,2.651896,0.214646,1.509451,0.140843,1.084569,0.230136,0.895995,0.219258,2.080243,0.214254,1.558604,0.141225,0.775532,0.300376,0.719793,0.258380,1.573707,0.220659,1.452388,0.157353
