step,train_loss,val_bpb
200,3.963377,1.229217
400,3.945277,1.228657
600,3.938934,1.229669
800,3.934124,1.229019
1000,3.941804,1.228999
1200,3.936998,1.229405
1400,3.935719,1.230208
1600,3.951667,1.229750
1800,3.935494,1.229496
2000,3.923711,1.229007
2200,3.922089,1.228770
2400,3.925688,1.228709
2600,3.911670,1.228746
2800,3.917439,1.228809
3000,3.917370,1.228646
3200,3.926224,1.228224
3400,3.912262,1.228604
3600,3.907342,1.228530
3800,3.918395,1.228176
4000,3.913583,1.227695
4200,3.902899,1.227290
4400,3.903676,1.228397
4600,3.908798,1.227396
4800,3.904562,1.227612
5000,3.904414,1.227807
5200,3.896126,1.227264
5400,3.888688,1.227039
5600,3.891532,1.227251
5800,3.895893,1.227000
6000,3.893603,1.227380
6200,3.894211,1.227351
6400,3.894008,1.226734
6600,3.884612,1.226531
6800,3.883779,1.227175
7000,3.881459,1.226650
7200,3.872533,1.226895
7400,3.876869,1.227295
7600,3.871727,1.226711
7800,3.868335,1.226943
8000,3.868093,1.227265
