step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497998,0.497989,0.497601,0.497598,0.497628,0.497616,0.497842,0.497851,0.500699,0.500719,0.500766,0.500773,0.500814,0.500787,0.500680,0.500613,0.501449,0.501475,0.501412,0.501361,0.501439,0.501431,0.501162,0.501214,0.501462,0.501479,0.501619,0.501615,0.501580,0.501580,0.501057,0.501114,0.501419,0.501452,0.501327,0.501325,0.501436,0.501435,0.501072,0.501076,0.501034,0.501053,0.501061,0.501060,0.501059,0.501060,0.500735,0.500857
400,0.492087,0.492060,0.490800,0.490953,0.490644,0.490853,0.488606,0.488713,0.502094,0.501333,0.498049,0.498354,0.500564,0.499282,0.503571,0.499686,0.511194,0.511299,0.511241,0.511223,0.511359,0.511335,0.510915,0.510973,0.511409,0.511478,0.511780,0.511831,0.511747,0.511750,0.510946,0.511062,0.511648,0.511731,0.511621,0.511637,0.511774,0.511775,0.511084,0.511170,0.510875,0.510942,0.510989,0.511015,0.511021,0.511023,0.510392,0.510552
600,0.480942,0.480949,0.481495,0.482459,0.479458,0.480750,0.476298,0.476510,0.510764,0.506999,0.485356,0.485740,0.492975,0.489294,0.495821,0.489269,0.525741,0.526101,0.525831,0.526040,0.526352,0.526332,0.525635,0.525757,0.526186,0.526408,0.526760,0.526941,0.526888,0.526904,0.525799,0.526098,0.526686,0.526943,0.526706,0.526882,0.527125,0.527147,0.525909,0.526188,0.525964,0.526254,0.526393,0.526599,0.526683,0.526714,0.525951,0.526328
800,0.460938,0.461066,0.468138,0.470527,0.464436,0.467408,0.466136,0.466494,0.528028,0.520192,0.465491,0.464987,0.472515,0.467752,0.490259,0.480432,0.538601,0.537575,0.530388,0.530603,0.534065,0.533458,0.541213,0.540769,0.532449,0.532908,0.534448,0.534855,0.533526,0.533618,0.543235,0.542441,0.532294,0.532165,0.532105,0.532315,0.531761,0.531777,0.540215,0.539770,0.528930,0.528926,0.531399,0.531357,0.530079,0.530102,0.542567,0.541759
1000,0.436097,0.436312,0.447622,0.451226,0.444398,0.449785,0.459892,0.460135,0.547572,0.535090,0.449331,0.446591,0.457330,0.447781,0.496233,0.476798,0.552033,0.548481,0.518209,0.518797,0.527633,0.525085,0.546769,0.545758,0.523933,0.524677,0.529827,0.533206,0.526440,0.523778,0.565455,0.564525,0.524216,0.523102,0.529040,0.528647,0.522689,0.522817,0.558878,0.557664,0.519990,0.518341,0.526296,0.525005,0.519327,0.519347,0.561561,0.561141
1200,0.413510,0.413793,0.425659,0.429747,0.423660,0.431236,0.456003,0.455729,0.563853,0.547507,0.441039,0.434208,0.455245,0.433457,0.506310,0.474623,0.571949,0.565109,0.502260,0.503085,0.521213,0.515285,0.551167,0.549103,0.521353,0.522024,0.530280,0.534523,0.524403,0.516664,0.591438,0.591404,0.515424,0.513058,0.523492,0.522304,0.513255,0.513567,0.580612,0.579262,0.510505,0.508660,0.519199,0.517106,0.509225,0.509633,0.583574,0.583902
1400,0.392677,0.393032,0.404523,0.408786,0.402966,0.411245,0.453270,0.451972,0.578941,0.558029,0.441092,0.428012,0.462255,0.424785,0.519836,0.473633,0.595113,0.583812,0.486952,0.487476,0.513702,0.504400,0.553438,0.550239,0.520266,0.521526,0.532579,0.538278,0.525461,0.512261,0.615125,0.615461,0.507087,0.503074,0.518856,0.516824,0.503779,0.504789,0.602496,0.602683,0.500756,0.498145,0.512985,0.509778,0.498778,0.499478,0.602542,0.600820
1600,0.373836,0.374294,0.385806,0.390144,0.384293,0.392462,0.451204,0.449153,0.592404,0.566792,0.442708,0.422955,0.473114,0.418841,0.534849,0.471781,0.617791,0.600065,0.473125,0.472702,0.506050,0.494595,0.555303,0.550976,0.519066,0.520955,0.534893,0.542641,0.526648,0.507932,0.637356,0.635969,0.500878,0.495768,0.514558,0.511144,0.496120,0.497619,0.622911,0.623444,0.493155,0.489752,0.506258,0.502671,0.490004,0.490954,0.618365,0.614609
1800,0.357405,0.357925,0.368810,0.373175,0.366814,0.374380,0.449879,0.446603,0.602010,0.572738,0.447736,0.421356,0.487034,0.416954,0.551028,0.471601,0.642447,0.616758,0.461360,0.459406,0.498976,0.484737,0.556392,0.550500,0.518559,0.520621,0.536700,0.545403,0.527260,0.503711,0.659965,0.655999,0.495407,0.489644,0.511035,0.506320,0.488571,0.489932,0.639060,0.640913,0.486952,0.483768,0.501075,0.497450,0.484256,0.485185,0.630303,0.624629
