step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497794,0.496253,0.499384,0.496250,0.500247,0.496258,0.496651,0.496244,0.498284,0.496248,0.499508,0.496249,0.499900,0.496252,0.496983,0.496251,0.497810,0.496244,0.498391,0.496246,0.498899,0.496246,0.497780,0.496262,0.497974,0.496245,0.498316,0.496246,0.498828,0.496248,0.499568,0.496264,0.497881,0.496246,0.497827,0.496245,0.498850,0.496244,0.501578,0.496258,0.497894,0.496246,0.498559,0.496246,0.500136,0.496246,0.502588,0.496252
400,0.491905,0.485366,0.498815,0.485257,0.503021,0.485505,0.486085,0.485159,0.497138,0.485237,0.498477,0.485228,0.502857,0.485308,0.487597,0.485226,0.499789,0.485219,0.494553,0.485202,0.499321,0.485323,0.493477,0.485278,0.500285,0.485209,0.492037,0.485191,0.495591,0.485224,0.501489,0.485277,0.498691,0.485202,0.492757,0.485200,0.496589,0.485238,0.506849,0.485274,0.496729,0.485200,0.495934,0.485202,0.499329,0.485207,0.510124,0.485276
600,0.482058,0.468552,0.494647,0.467935,0.505727,0.469603,0.470191,0.467575,0.502361,0.467586,0.495725,0.467554,0.510061,0.467956,0.479866,0.467643,0.507915,0.467448,0.487412,0.467399,0.501660,0.467835,0.499163,0.467603,0.505977,0.467408,0.481894,0.467388,0.490947,0.467526,0.506601,0.467496,0.498808,0.467371,0.485919,0.467382,0.494474,0.467496,0.511530,0.467538,0.495076,0.467360,0.491848,0.467363,0.498065,0.467396,0.515818,0.467577
800,0.465184,0.445651,0.477651,0.444405,0.492802,0.446256,0.453740,0.444087,0.513944,0.443822,0.493361,0.443803,0.520269,0.444410,0.480011,0.443953,0.520334,0.443671,0.476755,0.443563,0.503564,0.444134,0.506593,0.443810,0.516211,0.443593,0.465750,0.443547,0.479932,0.443736,0.500606,0.443674,0.500755,0.443522,0.474576,0.443542,0.489390,0.443727,0.510442,0.443758,0.494430,0.443508,0.484587,0.443510,0.496320,0.443571,0.517436,0.443804
1000,0.445533,0.420440,0.457252,0.419029,0.472682,0.420788,0.452279,0.418525,0.527608,0.418117,0.491068,0.418085,0.534273,0.418783,0.489924,0.418317,0.533707,0.417958,0.464933,0.417849,0.504705,0.418458,0.516495,0.418148,0.531557,0.417868,0.444929,0.417824,0.464260,0.418086,0.490727,0.418008,0.506281,0.417796,0.461918,0.417832,0.478143,0.418028,0.506649,0.418089,0.497068,0.417779,0.475172,0.417778,0.492539,0.417852,0.517221,0.418136
1200,0.431036,0.396794,0.439715,0.395226,0.459275,0.396876,0.459271,0.394478,0.542049,0.393957,0.488263,0.393926,0.547977,0.394720,0.503151,0.394225,0.548522,0.393814,0.451749,0.393692,0.504014,0.394319,0.528886,0.394058,0.545792,0.393738,0.424382,0.393663,0.446739,0.393970,0.484977,0.393902,0.515476,0.393673,0.450829,0.393715,0.467046,0.393934,0.506490,0.394018,0.502411,0.393625,0.465595,0.393620,0.488774,0.393705,0.520713,0.394072
1400,0.420381,0.374475,0.424534,0.372898,0.451316,0.374469,0.470491,0.371928,0.556901,0.371350,0.484265,0.371301,0.562198,0.372125,0.516447,0.371660,0.563118,0.371227,0.438690,0.371087,0.502371,0.371764,0.539189,0.371542,0.560454,0.371133,0.406007,0.371055,0.429087,0.371385,0.486814,0.371347,0.526727,0.371079,0.441389,0.371152,0.456707,0.371353,0.512340,0.371485,0.509366,0.371016,0.457713,0.371016,0.485044,0.371121,0.529087,0.371551
1600,0.412516,0.353604,0.411975,0.352060,0.448363,0.353536,0.486251,0.350866,0.572128,0.350240,0.479709,0.350191,0.573113,0.351083,0.528735,0.350601,0.578393,0.350136,0.428702,0.349995,0.499645,0.350698,0.550735,0.350516,0.576067,0.350071,0.390485,0.349961,0.412468,0.350319,0.492836,0.350312,0.540097,0.349996,0.432368,0.350095,0.446520,0.350290,0.523415,0.350457,0.519133,0.349923,0.448981,0.349919,0.479745,0.350027,0.542888,0.350523
1800,0.409368,0.334196,0.403294,0.332666,0.449810,0.334100,0.505597,0.331252,0.587616,0.330604,0.475346,0.330552,0.582390,0.331472,0.541904,0.331028,0.591972,0.330508,0.419142,0.330362,0.498667,0.331091,0.562554,0.330934,0.590587,0.330463,0.377558,0.330328,0.396533,0.330705,0.503511,0.330746,0.556481,0.330382,0.423145,0.330485,0.435776,0.330677,0.535756,0.330911,0.532596,0.330291,0.441066,0.330290,0.473695,0.330401,0.554729,0.330985
