step,train_loss,val_bpb
200,9.760953,2.284648
400,8.311702,2.076502
600,7.789894,1.987018
800,7.450040,1.925011
1000,7.187382,1.862308
1200,6.958806,1.823738
1400,6.782879,1.789928
1600,6.622674,1.759321
1800,6.484604,1.738060
2000,6.341736,1.713085
2200,6.252527,1.694813
2400,6.155021,1.676040
2600,6.044147,1.658269
2800,5.967851,1.643337
3000,5.892807,1.628865
3200,5.813831,1.616808
3400,5.745211,1.606549
3600,5.690120,1.595802
3800,5.629542,1.585068
4000,5.582443,1.577262
4200,5.529876,1.567634
4400,5.495684,1.559550
4600,5.449376,1.551141
4800,5.439916,1.544158
5000,5.374838,1.536304
5200,5.346658,1.531291
5400,5.314288,1.525651
5600,5.274030,1.522337
5800,5.258415,1.515757
6000,5.235118,1.509735
6200,5.209505,1.506354
6400,5.198851,1.502867
6600,5.170746,1.498253
6800,5.162954,1.496015
