step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499100,0.498869,0.498319,0.498260,0.500101,0.499875,0.498043,0.497848,0.499541,0.499274,0.499893,0.499863,0.501639,0.501597,0.499380,0.499083,0.499651,0.499140,0.498173,0.498069,0.499860,0.499737,0.499613,0.499293,0.499529,0.499042,0.499047,0.499018,0.500353,0.500311,0.500083,0.499751,0.499556,0.499035,0.499157,0.499106,0.500124,0.500110,0.500247,0.499955,0.499258,0.499064,0.499085,0.499077,0.499947,0.499946,0.500603,0.500363
400,0.503451,0.500048,0.493054,0.490736,0.493936,0.492803,0.494863,0.493716,0.498444,0.497455,0.497769,0.497720,0.509347,0.508818,0.501291,0.499350,0.503146,0.499658,0.492914,0.491990,0.497799,0.496855,0.501757,0.499613,0.500733,0.498394,0.495647,0.495140,0.503245,0.502448,0.504024,0.501848,0.502113,0.499609,0.496563,0.496184,0.499936,0.499624,0.504992,0.503039,0.499119,0.498412,0.498523,0.498501,0.501171,0.501066,0.507355,0.505999
600,0.515523,0.506138,0.496841,0.484253,0.484177,0.481161,0.491972,0.488844,0.497106,0.493648,0.490738,0.490091,0.522680,0.520352,0.504633,0.499586,0.509170,0.500822,0.484220,0.480885,0.493531,0.490970,0.506180,0.500002,0.503628,0.497292,0.489515,0.487601,0.511031,0.508407,0.511248,0.505155,0.507335,0.500663,0.491167,0.489303,0.498924,0.497559,0.513146,0.507555,0.498431,0.497075,0.495704,0.495658,0.505963,0.505271,0.517659,0.513345
800,0.532990,0.514909,0.513201,0.483010,0.474524,0.466378,0.492385,0.484976,0.497339,0.488957,0.478520,0.476526,0.542833,0.536816,0.512371,0.501408,0.518905,0.502660,0.474202,0.465656,0.489487,0.483528,0.512496,0.500027,0.508842,0.495862,0.479143,0.475485,0.524302,0.517937,0.522764,0.510351,0.516308,0.502484,0.481962,0.477357,0.494907,0.491017,0.524555,0.512671,0.497261,0.494001,0.488218,0.487813,0.512911,0.510514,0.531300,0.521692
1000,0.551918,0.523739,0.537434,0.488277,0.474836,0.454251,0.498910,0.484562,0.499063,0.483753,0.466033,0.460911,0.563336,0.550797,0.523535,0.504327,0.531661,0.505209,0.467832,0.448731,0.489049,0.476763,0.524122,0.502541,0.515263,0.493855,0.468997,0.463023,0.541178,0.528818,0.537860,0.516982,0.526309,0.503680,0.473757,0.463880,0.490527,0.482360,0.539735,0.519315,0.496368,0.490665,0.479785,0.478974,0.522555,0.517601,0.547326,0.530111
1200,0.570419,0.532269,0.564511,0.499733,0.487094,0.448867,0.508804,0.487085,0.502517,0.480048,0.457842,0.448087,0.583497,0.561479,0.537627,0.509223,0.545735,0.507799,0.469307,0.436739,0.495263,0.473373,0.538591,0.507189,0.522015,0.491410,0.461080,0.451256,0.559819,0.540403,0.555303,0.525268,0.537613,0.505387,0.467652,0.451647,0.488548,0.475070,0.557122,0.526837,0.495912,0.485991,0.472895,0.471758,0.532791,0.524206,0.565160,0.539305
1400,0.586067,0.538241,0.594531,0.515017,0.507456,0.449990,0.522583,0.492746,0.508859,0.478185,0.453375,0.435155,0.603226,0.569771,0.553923,0.515945,0.557928,0.508914,0.477713,0.426668,0.506163,0.471725,0.555085,0.513503,0.532350,0.490613,0.453370,0.438949,0.578032,0.550364,0.573969,0.534352,0.547756,0.506141,0.463809,0.439998,0.486187,0.466281,0.575323,0.535165,0.495526,0.481580,0.466429,0.464532,0.542702,0.529589,0.582258,0.547159
1600,0.601542,0.543856,0.623825,0.528462,0.530834,0.456114,0.539386,0.500117,0.514301,0.475540,0.453215,0.425506,0.622120,0.575328,0.573390,0.524906,0.571477,0.511133,0.490765,0.420449,0.518538,0.470881,0.574536,0.522248,0.543322,0.488778,0.446962,0.427096,0.593863,0.556094,0.593727,0.544026,0.558889,0.506140,0.466052,0.430555,0.485553,0.457350,0.593999,0.543255,0.496956,0.477320,0.460340,0.457555,0.552054,0.534229,0.601365,0.556045
1800,0.616027,0.548763,0.653145,0.540061,0.555832,0.463764,0.556096,0.508486,0.520477,0.473328,0.456592,0.416810,0.639703,0.578465,0.590272,0.532264,0.583938,0.512472,0.504988,0.416491,0.531881,0.469821,0.592084,0.529373,0.555366,0.489118,0.443166,0.416264,0.606503,0.558777,0.612262,0.552428,0.569317,0.507178,0.469147,0.422288,0.487632,0.451801,0.612355,0.550601,0.498698,0.474091,0.453930,0.450162,0.559923,0.536644,0.616987,0.561676
