step,train_loss,val_bpb
200,9.159308,2.546820
400,7.472609,2.116664
600,6.670954,1.972177
800,6.288969,1.893279
1000,6.054764,1.836031
1200,5.890497,1.799287
1400,5.757174,1.753139
1600,5.644938,1.725935
