step,train_loss,val_loss,val_loss_hard
0,5.558021,5.556805,
1000,2.648050,2.615343,
2000,2.383074,2.377904,
3000,2.281067,2.281433,
4000,2.233064,2.216128,
5000,2.183078,2.177177,
6000,2.115717,2.104178,
7000,2.065921,2.069674,
8000,2.022674,2.013093,
9000,1.975806,1.978136,
10000,1.952963,1.950127,
11000,1.937453,1.918358,
12000,1.903785,1.899495,
13000,1.885724,1.884276,
14000,1.866495,1.878326,
15000,1.859902,1.857662,
16000,1.821508,1.821562,
17000,1.814800,1.813882,
18000,1.792645,1.797505,
19000,1.784480,1.785760,
20000,1.771953,1.765391,
21000,1.763460,1.760621,
22000,1.749087,1.750668,
23000,1.741079,1.737000,
24000,1.736633,1.730405,
25000,1.731615,1.723970,
26000,1.718569,1.717926,
27000,1.718736,1.711334,
28000,1.703988,1.703795,
29000,1.704614,1.696260,
30000,1.703085,1.696258,
31000,1.690325,1.689526,
32000,1.678221,1.683702,
33000,1.679239,1.681543,
34000,1.677136,1.678524,
35000,1.677115,1.672606,
36000,1.670463,1.666333,
37000,1.668880,1.665520,
38000,1.662716,1.662531,
39000,1.663713,1.660432,
40000,1.661802,1.660592,
41000,1.638222,1.634991,
42000,1.635547,1.632542,
43000,1.636525,1.628233,
44000,1.627837,1.624781,
45000,1.627143,1.623613,
46000,1.621668,1.620559,
47000,1.619768,1.618157,
48000,1.613106,1.615502,
49000,1.614478,1.610549,
50000,1.612970,1.610475,
51000,1.601535,1.606145,
52000,1.608260,1.605028,
53000,1.606756,1.602758,
54000,1.600072,1.601697,
55000,1.598551,1.596837,
56000,1.597873,1.593771,
57000,1.596566,1.592449,
58000,1.587865,1.589107,
59000,1.588725,1.589425,
60000,1.586205,1.586453,
61000,1.583949,1.582277,
62000,1.581587,1.581823,
63000,1.581671,1.583014,
64000,1.580309,1.579662,
65000,1.576658,1.576767,
66000,1.576973,1.575613,
67000,1.573198,1.575004,
68000,1.571735,1.571691,
69000,1.569734,1.569776,
70000,1.568553,1.567631,
71000,1.571491,1.566595,
72000,1.565498,1.564250,
73000,1.564462,1.563031,
74000,1.567865,1.560278,
75000,1.561606,1.561760,
76000,1.555170,1.559837,
77000,1.562085,1.558968,
78000,1.553335,1.561470,
79000,1.555302,1.556340,
80000,1.558797,1.553636,
81000,1.554839,1.554715,
82000,1.551644,1.551995,
83000,1.551454,1.552213,
84000,1.551129,1.550276,
85000,1.552411,1.548829,
86000,1.548953,1.549114,
87000,1.543200,1.546298,
88000,1.545836,1.548512,
89000,1.549376,1.546340,
90000,1.546098,1.546239,
91000,1.546378,1.543298,
92000,1.540599,1.545428,
93000,1.547328,1.543621,
94000,1.543682,1.543033,
95000,1.546090,1.542772,
96000,1.543662,1.542128,
97000,1.542580,1.542130,
98000,1.541190,1.541502,
99000,1.543606,1.542109,
