step,train_loss,val_bpb
200,8.399375,2.174880
400,6.626523,1.865947
600,5.973165,1.769113
800,5.651337,1.689141
1000,5.429961,1.633807
1200,5.273394,1.591966
1400,5.155369,1.563239
1600,5.074394,1.540097
1800,5.000114,1.525766
2000,4.943171,1.506391
2200,4.896866,1.493743
2400,4.860489,1.482114
2600,4.823890,1.473870
2800,4.796516,1.465018
3000,4.765512,1.457808
3200,4.744110,1.449706
3400,4.721350,1.443924
3600,4.705066,1.437883
3800,4.679150,1.431576
4000,4.666813,1.426032
4200,4.648852,1.421727
4400,4.628419,1.417124
4600,4.615901,1.413652
4800,4.603690,1.409727
5000,4.589495,1.405588
5200,4.577374,1.402372
5400,4.567785,1.399045
5600,4.558058,1.396656
5800,4.552890,1.393903
6000,4.540438,1.391305
6200,4.527026,1.388937
6400,4.519937,1.386872
6600,4.519697,1.385285
6800,4.509700,1.383327
7000,4.507141,1.381997
7200,4.502077,1.380632
7400,4.502604,1.379501
7600,4.497457,1.378556
7800,4.493626,1.377686
8000,4.484094,1.376854
