step,train_loss,val_bpb
200,9.581265,2.709489
400,7.972772,2.276183
600,7.206889,2.127086
800,6.846204,2.055270
1000,6.666606,2.015501
1200,6.567021,1.990514
1400,6.493795,1.974058
1600,6.421251,1.960308
1800,6.388660,1.948650
2000,6.354768,1.939375
2200,6.315765,1.931004
2400,6.294049,1.923507
2600,6.276084,1.913109
2800,6.241799,1.905712
3000,6.213635,1.897169
3200,6.193284,1.889151
3400,6.154583,1.883042
3600,6.153990,1.878938
3800,6.128665,1.874488
4000,6.093853,1.867609
4200,6.091369,1.862324
4400,6.081037,1.857656
4600,6.060850,1.851816
4800,6.062095,1.846701
5000,6.032167,1.840963
5200,6.000015,1.835474
5400,5.975445,1.832488
5600,5.987166,1.829181
5800,5.966640,1.825777
6000,5.955777,1.821869
6200,5.938533,1.818475
6400,5.925577,1.815540
6600,5.925421,1.812359
6800,5.910364,1.809075
7000,5.906569,1.807553
7200,5.903037,1.806069
7400,5.901228,1.803618
7600,5.879667,1.801863
7800,5.881301,1.799866
8000,5.869651,1.799057
