step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498005,0.498020,0.497378,0.497375,0.497176,0.497178,0.497597,0.497515,0.497933,0.497415,0.497478,0.497489,0.498207,0.498208,0.500916,0.500367,0.497777,0.497724,0.497674,0.497614,0.497603,0.497588,0.502729,0.502480,0.498726,0.498722,0.498514,0.498507,0.498332,0.498336,0.502980,0.502830,0.498885,0.498814,0.499037,0.498946,0.498485,0.498492,0.502923,0.502745,0.499205,0.499057,0.499154,0.499075,0.498622,0.498624,0.502834,0.502659
400,0.489191,0.489227,0.488396,0.488409,0.487291,0.487331,0.488786,0.488427,0.500610,0.490691,0.487299,0.487224,0.489398,0.489448,0.495024,0.492958,0.494942,0.494004,0.494332,0.494450,0.495493,0.495467,0.509416,0.507929,0.493127,0.493025,0.493023,0.492954,0.492815,0.492886,0.513185,0.512428,0.494856,0.493466,0.494692,0.493128,0.492750,0.492832,0.513079,0.512033,0.497799,0.495062,0.497170,0.495043,0.494470,0.494507,0.513014,0.512462
600,0.473338,0.473324,0.472842,0.472903,0.469440,0.469537,0.476454,0.475327,0.511305,0.483618,0.472050,0.471562,0.472354,0.472494,0.486375,0.481252,0.498310,0.489965,0.487471,0.487761,0.489589,0.489809,0.515174,0.508820,0.484061,0.484095,0.485304,0.485034,0.484567,0.484737,0.530891,0.526395,0.484490,0.481113,0.483256,0.480364,0.479925,0.480162,0.530575,0.523106,0.490618,0.483410,0.487314,0.483211,0.482881,0.482918,0.530596,0.528350
800,0.451326,0.451217,0.450207,0.450278,0.445501,0.445550,0.462763,0.460303,0.529243,0.475802,0.450725,0.449474,0.448178,0.448292,0.476817,0.467334,0.506753,0.484388,0.475116,0.475505,0.475317,0.476038,0.519255,0.506818,0.476295,0.475717,0.477821,0.477511,0.476803,0.477450,0.553788,0.540169,0.470986,0.466636,0.469146,0.465795,0.465830,0.466153,0.553685,0.533788,0.482683,0.471617,0.477246,0.471332,0.471080,0.471208,0.553519,0.545771
1000,0.427667,0.427437,0.425489,0.425536,0.419698,0.419646,0.448191,0.443661,0.552994,0.467097,0.428624,0.426001,0.422292,0.422233,0.467770,0.451928,0.521700,0.479103,0.459788,0.459548,0.452975,0.454144,0.522170,0.503570,0.472917,0.468072,0.469131,0.467934,0.464987,0.467089,0.572323,0.553209,0.460718,0.452120,0.457878,0.448601,0.448010,0.448452,0.579833,0.547225,0.475601,0.458513,0.466764,0.457857,0.458854,0.459235,0.579442,0.571210
1200,0.406230,0.405802,0.402622,0.402658,0.395591,0.395458,0.435755,0.428600,0.575768,0.458510,0.410427,0.405165,0.398677,0.398332,0.460126,0.436614,0.536445,0.475186,0.443894,0.442376,0.428615,0.429629,0.524185,0.498648,0.471366,0.462412,0.462720,0.460979,0.454364,0.457698,0.582290,0.562566,0.455846,0.440369,0.455953,0.435604,0.432504,0.432851,0.604953,0.561588,0.470823,0.444206,0.456876,0.444110,0.445895,0.446477,0.606683,0.591984
1400,0.386683,0.386091,0.381964,0.381965,0.372997,0.372784,0.425119,0.414735,0.600715,0.451803,0.398599,0.387125,0.376923,0.376105,0.454995,0.422643,0.552701,0.471066,0.430518,0.426952,0.405615,0.406336,0.525601,0.493996,0.470011,0.457547,0.456495,0.454234,0.438903,0.442062,0.587363,0.567597,0.456157,0.434201,0.458636,0.426659,0.418769,0.418832,0.631088,0.579492,0.468825,0.432423,0.448754,0.431068,0.433516,0.434089,0.630379,0.604274
1600,0.368205,0.367465,0.362426,0.362390,0.352140,0.351778,0.415808,0.401547,0.625098,0.446871,0.395720,0.371436,0.357186,0.355567,0.453501,0.409874,0.570109,0.467143,0.417917,0.411318,0.383901,0.384064,0.527361,0.488965,0.468951,0.453417,0.451602,0.448610,0.424240,0.426138,0.590655,0.567989,0.458722,0.432829,0.461623,0.423921,0.406961,0.405072,0.656793,0.597487,0.465381,0.421873,0.439883,0.417850,0.421845,0.421254,0.655424,0.614644
1800,0.352002,0.351064,0.344521,0.344448,0.332852,0.332309,0.407779,0.388657,0.650387,0.442386,0.403832,0.361173,0.340271,0.337013,0.454523,0.398267,0.589034,0.463033,0.407755,0.396617,0.364284,0.363549,0.528706,0.483035,0.468775,0.449547,0.447115,0.443617,0.410742,0.410986,0.592890,0.566548,0.458743,0.430480,0.462563,0.422089,0.400959,0.394491,0.675075,0.608904,0.464408,0.413697,0.436117,0.410039,0.414822,0.413881,0.675161,0.622944
2000,0.337661,0.336487,0.328395,0.328301,0.315492,0.314461,0.401708,0.377342,0.673318,0.438337,0.416628,0.354908,0.327101,0.320265,0.458086,0.387608,0.608468,0.460245,0.401072,0.384049,0.346427,0.344670,0.529889,0.476885,0.468398,0.446025,0.443277,0.439475,0.397239,0.395567,0.594821,0.565236,0.462222,0.431982,0.466996,0.424480,0.400535,0.389486,0.689015,0.616902,0.465840,0.407730,0.437041,0.402108,0.405598,0.401602,0.691221,0.628918
2200,0.324139,0.322767,0.313255,0.313145,0.300231,0.298154,0.397581,0.366215,0.698062,0.436340,0.434044,0.353860,0.319945,0.305693,0.465698,0.378396,0.627696,0.457083,0.398858,0.374075,0.331085,0.327740,0.531554,0.470661,0.469152,0.443019,0.439343,0.435384,0.383167,0.379528,0.596262,0.562702,0.465229,0.432545,0.473148,0.427757,0.399816,0.382856,0.698477,0.621619,0.466950,0.402404,0.437749,0.394222,0.398678,0.390655,0.701459,0.632000
