step,train_loss,val_bpb
200,8.643885,2.290444
400,7.102548,2.044144
600,6.527919,1.951733
800,6.262833,1.904421
1000,6.112002,1.855547
1200,5.981217,1.825407
1400,5.889960,1.804659
1600,5.804224,1.777509
1800,5.738677,1.766306
2000,5.665382,1.748589
2200,5.640381,1.734204
2400,5.605198,1.718797
2600,5.548405,1.710252
2800,5.518883,1.699364
3000,5.487831,1.688203
3200,5.444344,1.680322
3400,5.416667,1.680446
3600,5.391923,1.664208
3800,5.363280,1.654194
4000,5.341731,1.648056
4200,5.314839,1.641801
4400,5.304386,1.637568
4600,5.273467,1.628574
4800,5.281333,1.624844
5000,5.234830,1.616659
5200,5.220213,1.614529
5400,5.200708,1.608946
5600,5.176560,1.604636
5800,5.174885,1.601020
6000,5.155355,1.595493
6200,5.136788,1.592518
6400,5.135320,1.590384
6600,5.113505,1.586690
6800,5.110690,1.584409
7000,5.112981,1.582745
7200,5.099345,1.580215
7400,5.077134,1.578871
7600,5.067289,1.577712
7800,5.066778,1.575548
8000,5.072276,1.574177
