step,train_loss,val_bpb
200,8.630634,2.364142
400,7.660042,2.286852
600,7.372888,2.233020
800,7.180791,2.164467
1000,6.868152,2.059126
1200,6.674833,2.017077
1400,6.557704,1.992070
1600,6.460005,1.969091
1800,6.416585,1.957612
2000,6.372331,1.946610
2200,6.318771,1.933441
2400,6.290719,1.921374
2600,6.262076,1.909801
2800,6.218165,1.897149
3000,6.178879,1.886631
3200,6.148296,1.874600
3400,6.099754,1.868300
3600,6.089463,1.864445
3800,6.052488,1.851158
4000,6.008484,1.841188
4200,6.001113,1.835388
4400,5.987211,1.828655
4600,5.960952,1.821333
4800,5.956007,1.815083
5000,5.924071,1.810624
5200,5.889541,1.805692
5400,5.864903,1.800809
5600,5.878588,1.796137
5800,5.851505,1.794192
6000,5.842014,1.788090
6200,5.827080,1.785396
6400,5.813196,1.781782
6600,5.811629,1.778052
6800,5.797283,1.776764
7000,5.795051,1.775080
7200,5.791466,1.774159
7400,5.790918,1.772695
7600,5.768506,1.769579
7800,5.771658,1.767923
8000,5.760530,1.767104
