step,train_loss,val_bpb
200,8.456514,2.251360
400,6.788915,1.949915
600,6.099021,1.823664
800,5.747007,1.743070
1000,5.507631,1.687143
1200,5.335194,1.643206
1400,5.202804,1.608099
1600,5.101697,1.576662
1800,4.988133,1.547732
2000,4.882418,1.517608
2200,4.790812,1.489724
2400,4.717803,1.469398
2600,4.647937,1.453129
2800,4.599944,1.439950
3000,4.565572,1.428975
3200,4.545458,1.420262
3400,4.513523,1.413894
3600,4.486414,1.408264
3800,4.488034,1.404083
4000,4.471878,1.400680
4096,4.461980,1.399029
