step,train_loss,val_loss,val_loss_hard
0,5.548944,5.549045,5.549049
1000,2.947034,2.854768,2.868245
2000,2.535581,2.513426,2.535325
3000,2.380218,2.369909,2.391511
4000,2.246527,2.236962,2.264728
5000,2.118004,2.107609,2.143697
6000,2.019557,2.007332,2.052490
7000,1.940513,1.934119,1.985466
8000,1.878400,1.879257,1.931336
9000,1.835994,1.826973,1.877362
10000,1.805537,1.792270,1.845847
11000,1.761071,1.758003,1.807526
12000,1.736352,1.730049,1.775621
13000,1.712215,1.706005,1.755833
14000,1.691963,1.688873,1.738840
15000,1.679210,1.674899,1.722040
16000,1.670086,1.662661,1.707426
17000,1.652699,1.653058,1.697654
18000,1.648473,1.642651,1.688250
19000,1.634965,1.636169,1.684901
20000,1.630158,1.629134,1.673495
21000,1.624197,1.621866,1.667880
22000,1.617277,1.616899,1.664949
23000,1.613415,1.610445,1.656169
24000,1.609267,1.603291,1.648073
25000,1.598726,1.598656,1.646197
26000,1.601586,1.593856,1.636779
27000,1.589067,1.593102,1.639545
28000,1.593275,1.585518,1.630366
29000,1.579947,1.581959,1.628926
30000,1.578432,1.579389,1.624045
31000,1.578216,1.576027,1.621489
32000,1.573277,1.571256,1.617497
33000,1.571311,1.569951,1.612765
34000,1.565921,1.564692,1.610206
