step,train_loss,val_loss,val_loss_hard
0,5.548933,5.548944,5.548944
1000,3.302518,3.257962,3.257962
2000,2.805263,2.761460,2.761460
3000,2.572640,2.565255,2.565255
4000,2.455058,2.444228,2.444228
5000,2.366594,2.363692,2.363692
6000,2.305730,2.301902,2.301902
7000,2.258122,2.250625,2.250625
8000,2.215144,2.209796,2.209796
9000,2.176875,2.167052,2.167052
10000,2.131075,2.126699,2.126699
11000,2.092524,2.092210,2.092210
12000,2.067863,2.063853,2.063853
13000,2.043390,2.042016,2.042016
14000,2.019150,2.018122,2.018122
15000,1.997976,2.000240,2.000240
16000,1.986650,1.984634,1.984634
17000,1.975169,1.970854,1.970854
18000,1.962128,1.957398,1.957398
19000,1.948564,1.945640,1.945640
20000,1.944657,1.937659,1.937659
21000,1.930158,1.929099,1.929099
22000,1.922689,1.918877,1.918877
23000,1.912804,1.907682,1.907682
24000,1.904928,1.905159,1.905159
25000,1.897702,1.894820,1.894820
26000,1.892488,1.893344,1.893344
27000,1.884801,1.886015,1.886015
28000,1.887264,1.885181,1.885181
29000,1.880899,1.876500,1.876500
30000,1.878143,1.874356,1.874356
31000,1.875080,1.868777,1.868777
32000,1.865515,1.866616,1.866616
33000,1.857265,1.858227,1.858227
34000,1.857093,1.855263,1.855263
35000,1.850103,1.851530,1.851530
36000,1.856471,1.849999,1.849999
37000,1.851223,1.847984,1.847984
38000,1.844207,1.846135,1.846135
39000,1.845146,1.845201,1.845201
40000,1.841955,1.840740,1.840740
41000,1.843174,1.838761,1.838761
42000,1.830231,1.838212,1.838212
43000,1.843246,1.835949,1.835949
44000,1.834683,1.833232,1.833232
45000,1.831319,1.834784,1.834784
46000,1.830730,1.831309,1.831309
47000,1.831570,1.831541,1.831541
48000,1.832042,1.828016,1.828016
49000,1.834429,1.827062,1.827062
