step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2400,0.418215,0.429034,0.427698,0.434680,0.464915,0.413820,0.724720,0.614105,0.566112,0.461090,0.513460,0.418986,0.750407,0.595142,0.576416,0.448611,0.462840,0.390539,0.742321,0.572914,0.517727,0.411687,0.513659,0.450125,0.735748,0.582981,0.499943,0.452423,0.566632,0.512071,0.697973,0.590524,0.554851,0.499168,0.489359,0.481445
2600,0.420902,0.428992,0.424291,0.430957,0.474864,0.412596,0.741875,0.619230,0.587192,0.467050,0.534443,0.424623,0.772749,0.597419,0.602278,0.456051,0.479469,0.393097,0.768643,0.575699,0.537686,0.411465,0.522243,0.445321,0.762474,0.587512,0.508926,0.449470,0.572634,0.508952,0.723849,0.599205,0.570378,0.502529,0.489142,0.478587
2800,0.422008,0.427467,0.420913,0.427247,0.485084,0.412183,0.758207,0.621880,0.609159,0.473479,0.555952,0.431126,0.795729,0.599769,0.628179,0.464081,0.497077,0.396040,0.794548,0.577235,0.558622,0.413699,0.533074,0.441609,0.789271,0.592347,0.521329,0.447988,0.579203,0.505281,0.749661,0.607300,0.587392,0.506370,0.488811,0.475414
3000,0.424149,0.426832,0.417987,0.423763,0.494771,0.409994,0.772580,0.623961,0.630935,0.479339,0.577167,0.436662,0.816757,0.601119,0.653003,0.470689,0.514807,0.398467,0.820349,0.578879,0.579987,0.415890,0.543862,0.438518,0.815826,0.596607,0.533378,0.447165,0.585961,0.502230,0.773165,0.614105,0.605469,0.510794,0.489775,0.472860
3200,0.426953,0.426553,0.414732,0.420052,0.504126,0.407754,0.785811,0.624797,0.653166,0.485187,0.597405,0.441931,0.835475,0.598968,0.677207,0.476602,0.531951,0.401668,0.846301,0.579652,0.601793,0.418848,0.554552,0.435634,0.842325,0.599765,0.547455,0.447814,0.594399,0.499401,0.797850,0.619944,0.625544,0.516232,0.491306,0.469823
3400,0.428757,0.425841,0.412701,0.417402,0.512711,0.405779,0.798173,0.626311,0.674378,0.490648,0.617264,0.445918,0.854056,0.598912,0.702368,0.483563,0.548633,0.404732,0.872873,0.580929,0.624856,0.423623,0.567156,0.433957,0.866511,0.601694,0.559799,0.447943,0.601088,0.495431,0.821722,0.625747,0.644874,0.521050,0.492582,0.466911
3600,0.430317,0.425333,0.410387,0.414493,0.522691,0.404114,0.812093,0.627646,0.694456,0.494803,0.636924,0.449603,0.870353,0.597827,0.725457,0.487981,0.565803,0.408589,0.895985,0.580238,0.646140,0.426044,0.577141,0.430456,0.890041,0.603205,0.574147,0.449192,0.609015,0.492193,0.844430,0.629854,0.664226,0.525923,0.494553,0.464442
3800,0.432000,0.424851,0.408886,0.412366,0.531044,0.402334,0.820911,0.625693,0.712981,0.498406,0.655908,0.452570,0.884385,0.595391,0.749426,0.493577,0.582087,0.412154,0.919898,0.578666,0.666622,0.428072,0.587980,0.427320,0.911713,0.602905,0.587788,0.450419,0.614747,0.488265,0.866930,0.633844,0.683336,0.530457,0.496808,0.462184
4000,0.433860,0.424553,0.407076,0.410044,0.538331,0.400443,0.830351,0.625263,0.732392,0.501364,0.673369,0.454288,0.900871,0.594781,0.771710,0.497964,0.597943,0.415190,0.944417,0.578363,0.686293,0.430926,0.599428,0.425991,0.933387,0.603206,0.601638,0.451446,0.620790,0.484589,0.886158,0.636589,0.703233,0.535524,0.499621,0.460189
4200,0.434573,0.423663,0.405594,0.408018,0.546359,0.399341,0.838234,0.624213,0.749380,0.503480,0.690429,0.456375,0.911936,0.591830,0.792775,0.501613,0.612546,0.417530,0.965082,0.576292,0.706299,0.434110,0.609084,0.423845,0.954046,0.602520,0.614877,0.452687,0.624926,0.480367,0.903435,0.636952,0.721883,0.540184,0.502524,0.458027
4400,0.435934,0.423322,0.404162,0.406075,0.553239,0.397422,0.847034,0.624027,0.765476,0.505489,0.704913,0.457281,0.924382,0.589922,0.812790,0.504778,0.626966,0.420742,0.985231,0.573759,0.725011,0.436155,0.617490,0.420526,0.974231,0.602184,0.628389,0.454716,0.630949,0.476535,0.920938,0.637999,0.740000,0.544288,0.505916,0.456165
4600,0.437442,0.422968,0.402417,0.403977,0.558211,0.394855,0.854308,0.622991,0.780849,0.506975,0.719970,0.458515,0.936192,0.588207,0.831847,0.507754,0.640034,0.422545,1.004905,0.572041,0.742696,0.438843,0.626735,0.418853,0.991684,0.600511,0.641793,0.456810,0.636364,0.472989,0.937984,0.638896,0.757455,0.548331,0.509631,0.454535
4800,0.438249,0.422259,0.400743,0.402111,0.564472,0.392735,0.858941,0.620687,0.795472,0.508743,0.733263,0.459230,0.944973,0.585978,0.849790,0.510772,0.652729,0.425123,1.022835,0.570066,0.759548,0.441017,0.635168,0.416474,1.008216,0.599392,0.654485,0.459034,0.641459,0.469583,0.953270,0.639678,0.774188,0.552114,0.513160,0.453075
5000,0.438677,0.421458,0.398597,0.399886,0.567925,0.389917,0.864149,0.619395,0.808966,0.510067,0.745763,0.460184,0.953387,0.583379,0.866328,0.512619,0.665030,0.427473,1.039253,0.567895,0.775331,0.442752,0.642103,0.413850,1.024638,0.597706,0.666264,0.460796,0.645620,0.466060,0.965935,0.638661,0.789830,0.555436,0.516726,0.451823
5200,0.439029,0.420841,0.397079,0.398222,0.570758,0.387591,0.869566,0.618370,0.820214,0.509936,0.755921,0.459611,0.960819,0.581052,0.882063,0.514973,0.676023,0.429072,1.053940,0.565813,0.790516,0.444898,0.649137,0.412108,1.038419,0.596624,0.676639,0.462454,0.650428,0.464099,0.977386,0.637316,0.804282,0.558293,0.519780,0.450727
5400,0.439654,0.420607,0.395812,0.396877,0.574651,0.386000,0.873379,0.616609,0.829987,0.510216,0.765378,0.459084,0.968023,0.579202,0.894858,0.515616,0.686078,0.430523,1.067310,0.564177,0.804314,0.446550,0.654674,0.409801,1.050369,0.594989,0.687119,0.464806,0.655046,0.462094,0.989511,0.636743,0.818090,0.560947,0.522578,0.449596
5600,0.440179,0.420225,0.394329,0.395440,0.577034,0.384112,0.875067,0.614244,0.839632,0.510614,0.774588,0.459082,0.973329,0.577191,0.907962,0.517052,0.695947,0.431893,1.080214,0.561565,0.817465,0.448158,0.660101,0.407836,1.061174,0.593471,0.696187,0.465981,0.657910,0.459176,0.999229,0.636234,0.830590,0.563108,0.525158,0.448487
5800,0.439981,0.419677,0.392907,0.394170,0.578454,0.381993,0.878762,0.613330,0.848095,0.510837,0.782443,0.459006,0.978994,0.575692,0.918636,0.516890,0.703998,0.432523,1.092484,0.559558,0.829543,0.450320,0.665297,0.405843,1.071730,0.592125,0.704789,0.467394,0.660628,0.456585,1.007807,0.635641,0.842709,0.565296,0.528102,0.447655
6000,0.440188,0.419428,0.391162,0.392620,0.579535,0.380371,0.880333,0.611765,0.855370,0.510493,0.788666,0.458045,0.983163,0.573567,0.929161,0.517802,0.711428,0.433367,1.102346,0.557598,0.839920,0.451619,0.669317,0.404382,1.080356,0.590345,0.712636,0.469031,0.663480,0.454594,1.015178,0.633934,0.853831,0.567573,0.530946,0.446933
6200,0.440110,0.419001,0.389920,0.391482,0.579620,0.378366,0.881511,0.610166,0.862189,0.510248,0.794855,0.457232,0.986691,0.571602,0.937949,0.518365,0.717591,0.434016,1.110741,0.555769,0.849483,0.452954,0.673222,0.403077,1.088790,0.589002,0.720361,0.470848,0.666334,0.452981,1.021100,0.632740,0.863651,0.569266,0.533858,0.446378
6400,0.439788,0.418514,0.388734,0.390458,0.580073,0.376808,0.882598,0.608797,0.867879,0.510041,0.800267,0.456609,0.990142,0.570427,0.946289,0.519059,0.723183,0.434722,1.119546,0.554357,0.858178,0.454183,0.676752,0.401823,1.095576,0.587341,0.726926,0.472254,0.668298,0.451342,1.026814,0.631889,0.872225,0.570723,0.536204,0.445820
6600,0.439604,0.418061,0.387430,0.389399,0.580031,0.375395,0.883258,0.607573,0.873228,0.509787,0.804831,0.455826,0.993338,0.569467,0.953324,0.519661,0.728448,0.435498,1.126251,0.552528,0.865416,0.454905,0.679477,0.400388,1.101455,0.585801,0.732691,0.473472,0.670054,0.449910,1.032068,0.631036,0.879889,0.571949,0.538410,0.445362
6800,0.439453,0.417836,0.386317,0.388544,0.580082,0.374175,0.883322,0.606006,0.877517,0.509293,0.808428,0.454909,0.995558,0.567894,0.959199,0.519834,0.732744,0.435931,1.133149,0.551457,0.871973,0.455529,0.681881,0.399180,1.107204,0.584885,0.737744,0.474537,0.671529,0.448600,1.036003,0.629741,0.886813,0.573026,0.540268,0.444944
7000,0.439313,0.417516,0.385122,0.387608,0.579525,0.372834,0.883927,0.605047,0.881494,0.509274,0.812204,0.454531,0.996724,0.566285,0.964769,0.520364,0.736900,0.436511,1.138532,0.550072,0.878022,0.456283,0.684081,0.398135,1.111845,0.583622,0.742478,0.475598,0.673049,0.447405,1.040285,0.629201,0.893082,0.574055,0.542182,0.444533
7200,0.438758,0.416980,0.384120,0.386848,0.579038,0.371686,0.884634,0.604149,0.885190,0.509425,0.815740,0.454402,0.998722,0.565359,0.969528,0.520417,0.740624,0.436868,1.143610,0.549025,0.883207,0.456832,0.685863,0.397194,1.116188,0.582633,0.746591,0.476434,0.674195,0.446281,1.043630,0.628372,0.898446,0.574714,0.543812,0.444161
7400,0.438644,0.416854,0.383242,0.386156,0.578749,0.370798,0.885181,0.603481,0.887900,0.509005,0.818360,0.453677,1.000384,0.564558,0.973768,0.520546,0.743632,0.437033,1.148192,0.548033,0.887919,0.457339,0.687384,0.396276,1.120130,0.581811,0.750134,0.477224,0.675168,0.445417,1.046656,0.627640,0.903165,0.575310,0.545302,0.443972
7600,0.438243,0.416403,0.382378,0.385485,0.578511,0.370008,0.885429,0.602673,0.890770,0.508817,0.821071,0.453242,1.001084,0.563349,0.977995,0.520980,0.746866,0.437630,1.152449,0.546910,0.892155,0.457727,0.688330,0.395278,1.123348,0.580927,0.753575,0.477959,0.675959,0.444434,1.049468,0.627131,0.907781,0.576017,0.546731,0.443784
7800,0.438269,0.416386,0.381695,0.384957,0.577635,0.368947,0.884917,0.601442,0.893602,0.508728,0.823741,0.452997,1.002099,0.562379,0.981490,0.520976,0.749453,0.437787,1.155754,0.545921,0.896155,0.458309,0.690018,0.394755,1.126629,0.580182,0.756695,0.478657,0.677067,0.443641,1.051982,0.626496,0.912051,0.576604,0.547949,0.443540
8000,0.437981,0.416078,0.380880,0.384302,0.577014,0.368068,0.885648,0.601017,0.895925,0.508424,0.825779,0.452252,1.004033,0.562033,0.984908,0.521011,0.752115,0.438050,1.159640,0.545007,0.900042,0.458774,0.691437,0.394208,1.129830,0.579454,0.759862,0.479365,0.678032,0.442808,1.054392,0.626010,0.916089,0.577002,0.549271,0.443316
