step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498548,0.498587,0.498681,0.498686,0.499744,0.499570,0.498510,0.498380,0.499230,0.498905,0.499108,0.499108,0.500864,0.500836,0.500275,0.499220,0.499682,0.499217,0.498828,0.498815,0.500513,0.500491,0.501318,0.500826,0.499683,0.499177,0.498824,0.498835,0.500408,0.500388,0.501536,0.501290,0.499864,0.499371,0.499265,0.499257,0.500248,0.500227,0.501632,0.501484,0.499728,0.499599,0.499491,0.499487,0.500224,0.500222,0.501707,0.501586
400,0.495212,0.495585,0.493813,0.493863,0.495075,0.494612,0.497225,0.494964,0.500555,0.497883,0.495786,0.495621,0.503734,0.503254,0.505311,0.502735,0.502257,0.499133,0.495752,0.495512,0.502218,0.501625,0.506822,0.506013,0.501632,0.498883,0.496051,0.495899,0.501500,0.500771,0.507020,0.506505,0.502031,0.499502,0.497428,0.497238,0.500799,0.500473,0.507077,0.506660,0.500270,0.499411,0.498956,0.498840,0.501239,0.501201,0.507118,0.506761
600,0.490254,0.491335,0.485772,0.485962,0.487126,0.486511,0.499885,0.494655,0.504044,0.497041,0.489776,0.489151,0.502090,0.500294,0.510323,0.505773,0.503951,0.497888,0.491161,0.490458,0.502840,0.501128,0.512813,0.510615,0.502038,0.496919,0.491630,0.491398,0.503405,0.501629,0.513665,0.511817,0.502515,0.498201,0.495474,0.494924,0.502024,0.501197,0.513503,0.511841,0.499609,0.498316,0.497734,0.497546,0.503507,0.503129,0.513777,0.512294
800,0.484194,0.486363,0.475097,0.475439,0.477452,0.476487,0.502948,0.494889,0.508689,0.495388,0.482284,0.480775,0.494866,0.492075,0.512447,0.505101,0.505448,0.494369,0.482751,0.481230,0.498256,0.494710,0.516315,0.511225,0.501131,0.493416,0.484202,0.483665,0.501814,0.498677,0.518248,0.513230,0.500719,0.494693,0.490502,0.489353,0.502871,0.500945,0.518655,0.514280,0.496990,0.495505,0.494556,0.493728,0.506001,0.505026,0.520429,0.516503
1000,0.476726,0.480350,0.461969,0.462343,0.465694,0.463971,0.507751,0.496326,0.516882,0.494321,0.473832,0.470733,0.485926,0.481742,0.514445,0.503568,0.511916,0.491545,0.471618,0.468387,0.490386,0.484368,0.519266,0.510083,0.503904,0.490308,0.473990,0.472416,0.497646,0.492244,0.522644,0.512567,0.499514,0.490660,0.482131,0.479997,0.502332,0.498233,0.523821,0.514359,0.495197,0.492785,0.486996,0.485787,0.508405,0.506440,0.528276,0.519084
1200,0.468323,0.473784,0.446322,0.446658,0.452430,0.448808,0.514901,0.499118,0.528388,0.493661,0.464723,0.458749,0.477086,0.470072,0.516995,0.501780,0.523863,0.489633,0.460423,0.453670,0.481852,0.471542,0.522357,0.508115,0.510677,0.488083,0.462893,0.459558,0.494048,0.485210,0.526605,0.510582,0.499980,0.486458,0.471400,0.468419,0.501597,0.494150,0.528977,0.512864,0.493120,0.489110,0.476199,0.474664,0.511906,0.507783,0.536102,0.519317
1400,0.459876,0.467086,0.429956,0.429902,0.446862,0.434003,0.522882,0.501987,0.543165,0.494162,0.457516,0.446105,0.472602,0.459676,0.519776,0.499914,0.540015,0.488769,0.449984,0.437550,0.476477,0.457405,0.525039,0.505515,0.522733,0.487677,0.450560,0.443943,0.492716,0.477738,0.530196,0.508114,0.503170,0.482813,0.459760,0.455105,0.501389,0.488755,0.533757,0.510253,0.490936,0.484932,0.463662,0.461581,0.516189,0.509085,0.543242,0.518251
1600,0.452250,0.460864,0.415039,0.413684,0.463535,0.428145,0.534563,0.507208,0.558365,0.493913,0.455802,0.433466,0.478385,0.451567,0.524100,0.498250,0.559216,0.489230,0.442584,0.421437,0.479074,0.443751,0.529041,0.502789,0.537447,0.487056,0.438967,0.426766,0.496528,0.470877,0.534580,0.505112,0.507044,0.479362,0.447767,0.439786,0.503543,0.481798,0.539504,0.506627,0.490637,0.481345,0.450146,0.447356,0.522236,0.510613,0.550862,0.515146
1800,0.445130,0.454607,0.408656,0.401820,0.489196,0.438582,0.549293,0.514493,0.576671,0.494754,0.464810,0.425250,0.496121,0.449720,0.530674,0.497304,0.579951,0.489222,0.442141,0.409212,0.492859,0.433546,0.534452,0.499845,0.554145,0.486323,0.430782,0.411486,0.506376,0.466633,0.539710,0.501321,0.512393,0.476419,0.439095,0.424690,0.511354,0.475429,0.546412,0.501963,0.489781,0.477076,0.438086,0.434312,0.529532,0.511643,0.559609,0.511222
2000,0.440418,0.450256,0.409677,0.395177,0.516936,0.453769,0.566583,0.523423,0.593230,0.493547,0.481830,0.421165,0.520540,0.455311,0.539069,0.496732,0.602292,0.489754,0.447723,0.400487,0.514094,0.427151,0.541206,0.496622,0.572742,0.485575,0.426535,0.397757,0.520014,0.461261,0.545402,0.496679,0.520194,0.474506,0.433368,0.411289,0.521219,0.468515,0.553884,0.496088,0.490078,0.473451,0.427848,0.421945,0.538504,0.512663,0.567634,0.505395
