step,L0.qk_joint.T_soft,L0.qk_joint.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_joint.T_soft,L1.qk_joint.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_joint.T_soft,L2.qk_joint.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_joint.T_soft,L3.qk_joint.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_joint.T_soft,L4.qk_joint.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_joint.T_soft,L5.qk_joint.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
5800,0.290581,0.258584,0.772164,0.776447,0.629794,0.303271,0.345204,0.231957,0.819837,0.358616,0.379548,0.379231,0.552099,0.409756,0.382368,0.349242,0.506373,0.503127,0.504794,0.506213,0.528545,0.467736,0.712785,0.632617,0.500176,0.499033,0.749571,0.508737,0.617865,0.501326,0.850665,0.745151,0.488078,0.488498,0.618703,0.383350,0.714876,0.533388,0.782302,0.592477,0.493306,0.492430,0.791993,0.511816,0.668787,0.493607,0.768681,0.593341
6000,0.290701,0.258030,0.773718,0.777932,0.636206,0.301929,0.349428,0.231988,0.828653,0.357633,0.379101,0.378143,0.554483,0.408369,0.380873,0.346968,0.506068,0.502618,0.503870,0.505351,0.528349,0.466302,0.710827,0.630034,0.500176,0.499031,0.750588,0.508774,0.617859,0.501188,0.851255,0.745527,0.488857,0.489012,0.617778,0.382427,0.717005,0.532612,0.784072,0.592575,0.492809,0.491864,0.796481,0.510513,0.671181,0.492808,0.770268,0.593423
6200,0.290428,0.257235,0.775999,0.780204,0.641872,0.300354,0.353355,0.232198,0.836465,0.356444,0.378897,0.377337,0.557260,0.407713,0.379454,0.344721,0.505621,0.501937,0.502924,0.504491,0.528165,0.464805,0.708973,0.627727,0.500212,0.499175,0.751865,0.508944,0.617883,0.501113,0.851660,0.745770,0.489116,0.489318,0.616623,0.381248,0.719340,0.531963,0.785713,0.592649,0.492598,0.491620,0.800529,0.509112,0.673346,0.491576,0.771676,0.593479
6400,0.290295,0.256630,0.778018,0.782222,0.646628,0.298988,0.356838,0.232379,0.843878,0.355618,0.378874,0.376762,0.559283,0.406872,0.378574,0.343058,0.505660,0.501758,0.502289,0.503928,0.529015,0.464115,0.707709,0.626104,0.500470,0.499436,0.753070,0.509040,0.617780,0.500965,0.852170,0.746125,0.489474,0.489665,0.615793,0.380280,0.721041,0.531646,0.787073,0.592826,0.492793,0.491811,0.804791,0.508199,0.675627,0.491557,0.772928,0.593630
6600,0.290232,0.256107,0.779620,0.783814,0.651054,0.297594,0.360012,0.232512,0.850300,0.354865,0.379030,0.376304,0.561152,0.405985,0.377496,0.341313,0.505325,0.501227,0.501484,0.503186,0.529049,0.462936,0.705984,0.624046,0.500513,0.499424,0.753452,0.509055,0.617771,0.500891,0.852445,0.746298,0.489734,0.489941,0.614280,0.378968,0.722149,0.530832,0.788066,0.592902,0.492378,0.491339,0.807435,0.507343,0.677092,0.490846,0.773812,0.593682
6800,0.290052,0.255554,0.781240,0.785436,0.654719,0.296164,0.362941,0.232858,0.856452,0.354415,0.378921,0.375730,0.563067,0.405317,0.376632,0.339865,0.505140,0.500846,0.501039,0.502781,0.529622,0.462357,0.704604,0.622322,0.500835,0.499755,0.754256,0.509146,0.617754,0.500797,0.852722,0.746484,0.489576,0.489730,0.612845,0.377744,0.723157,0.530070,0.788983,0.592986,0.492249,0.491179,0.810404,0.506151,0.678573,0.489969,0.774677,0.593758
7000,0.289875,0.255100,0.782579,0.786758,0.658480,0.295057,0.365673,0.233258,0.862194,0.354112,0.378984,0.375349,0.564415,0.404516,0.375841,0.338350,0.505051,0.500575,0.500543,0.502328,0.529545,0.461525,0.703033,0.620469,0.500912,0.499744,0.755000,0.509250,0.617830,0.500771,0.852841,0.746543,0.489743,0.489888,0.611648,0.376833,0.723867,0.529000,0.789612,0.592960,0.492098,0.490978,0.812678,0.504985,0.679665,0.489090,0.775248,0.593732
7200,0.289739,0.254693,0.783767,0.787935,0.661444,0.294138,0.368198,0.233676,0.866737,0.353617,0.378917,0.374889,0.565730,0.403902,0.375210,0.337026,0.505065,0.500427,0.500200,0.502022,0.530210,0.461121,0.701754,0.618901,0.500752,0.499561,0.755643,0.509378,0.617907,0.500745,0.852944,0.746590,0.489698,0.489700,0.610309,0.375826,0.724366,0.527883,0.790209,0.592951,0.491966,0.490798,0.814035,0.503940,0.680309,0.488190,0.775762,0.593719
7400,0.289756,0.254423,0.784674,0.788835,0.663854,0.293249,0.370506,0.234128,0.871211,0.353173,0.379160,0.374672,0.567080,0.403438,0.374456,0.335656,0.504965,0.500152,0.499669,0.501545,0.530823,0.460575,0.700159,0.617118,0.500811,0.499590,0.756056,0.509415,0.617874,0.500642,0.853147,0.746733,0.489326,0.489087,0.609175,0.374974,0.724836,0.526736,0.790907,0.593064,0.492029,0.490843,0.815237,0.502924,0.680507,0.487091,0.776314,0.593811
7600,0.289719,0.254125,0.785837,0.789996,0.666553,0.292434,0.372591,0.234521,0.875396,0.352814,0.379205,0.374356,0.568468,0.402889,0.373873,0.334428,0.504861,0.499855,0.499182,0.501085,0.531073,0.459975,0.698697,0.615467,0.500675,0.499412,0.756285,0.509401,0.617926,0.500604,0.853218,0.746764,0.489581,0.489267,0.607908,0.374059,0.724734,0.525366,0.791330,0.593054,0.492009,0.490776,0.816278,0.501890,0.680736,0.485881,0.776680,0.593800
7800,0.289571,0.253776,0.786874,0.791025,0.669065,0.291762,0.374573,0.234954,0.878964,0.352145,0.379446,0.374219,0.569565,0.402343,0.373446,0.333440,0.504716,0.499570,0.498814,0.500766,0.531558,0.459585,0.697427,0.613969,0.500636,0.499327,0.756446,0.509452,0.617954,0.500567,0.853292,0.746802,0.489509,0.489111,0.606987,0.373386,0.725171,0.524517,0.791762,0.593088,0.491752,0.490480,0.817325,0.500989,0.680939,0.484749,0.777033,0.593823
8000,0.289579,0.253545,0.786964,0.791097,0.671484,0.290964,0.376497,0.235328,0.882523,0.351748,0.379621,0.373980,0.570512,0.401633,0.373039,0.332441,0.504720,0.499451,0.498416,0.500413,0.531747,0.459084,0.696434,0.612785,0.500608,0.499286,0.756760,0.509544,0.617993,0.500548,0.853341,0.746822,0.489359,0.488987,0.605940,0.372632,0.725345,0.523511,0.792104,0.593087,0.491720,0.490437,0.817977,0.500104,0.681029,0.483759,0.777320,0.593821
