step,train_loss,val_bpb
200,8.875189,2.399677
400,7.378309,2.127663
600,6.854904,2.047672
800,6.658639,2.018909
1000,6.531726,1.973356
1200,6.401903,1.932866
1400,6.288756,1.904472
1600,6.183671,1.881536
1800,6.124092,1.863746
2000,6.066404,1.846330
2200,5.999256,1.838387
2400,5.966904,1.820821
2600,5.937174,1.806981
2800,5.890381,1.796466
3000,5.851518,1.796541
3200,5.826070,1.777527
3400,5.780092,1.770166
3600,5.779671,1.767132
3800,5.748898,1.761910
4000,5.707417,1.752438
4200,5.704315,1.749371
4400,5.697368,1.742863
4600,5.668815,1.734742
4800,5.667788,1.730250
5000,5.636718,1.723981
5200,5.606048,1.718404
5400,5.577116,1.715237
5600,5.598866,1.710798
5800,5.572090,1.707871
6000,5.564666,1.704644
6200,5.546989,1.701238
6400,5.532059,1.696596
6600,5.529453,1.692537
6800,5.516184,1.691410
7000,5.516736,1.690180
