step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497531,0.497749,0.498688,0.498729,0.499729,0.499573,0.497126,0.496997,0.498623,0.497855,0.498871,0.498885,0.500447,0.500368,0.498001,0.497540,0.499138,0.498336,0.498078,0.498064,0.499650,0.499550,0.499736,0.498740,0.499313,0.498467,0.497773,0.497697,0.499586,0.499520,0.500667,0.499935,0.499141,0.498440,0.498180,0.498148,0.499902,0.499877,0.501128,0.500641,0.499081,0.498556,0.499042,0.499004,0.500326,0.500313,0.501400,0.501012
400,0.490170,0.491133,0.488920,0.489037,0.492098,0.491161,0.487509,0.486748,0.503279,0.497543,0.491999,0.491432,0.498525,0.496764,0.497484,0.490969,0.506200,0.500300,0.490902,0.489989,0.495954,0.494838,0.508417,0.502416,0.506123,0.498557,0.488919,0.488164,0.492052,0.491349,0.510285,0.506724,0.503706,0.499247,0.493286,0.492709,0.498010,0.497426,0.511134,0.508973,0.501527,0.498791,0.494896,0.494705,0.500107,0.499764,0.511689,0.510054
600,0.478162,0.481199,0.471454,0.471674,0.474975,0.473917,0.482037,0.475129,0.517088,0.504037,0.483681,0.480223,0.494516,0.489598,0.508872,0.492841,0.517969,0.504804,0.482160,0.478300,0.489316,0.486269,0.523556,0.511251,0.519922,0.502078,0.477563,0.474542,0.480117,0.478517,0.521803,0.507468,0.508251,0.498558,0.484259,0.482663,0.491286,0.489251,0.524159,0.513988,0.506700,0.499933,0.488098,0.487410,0.496386,0.494846,0.525987,0.517550
800,0.461306,0.468589,0.448877,0.449327,0.453487,0.451832,0.487569,0.467527,0.538693,0.516840,0.478065,0.467403,0.495996,0.484760,0.528353,0.501840,0.535897,0.512760,0.472782,0.462673,0.484365,0.477309,0.544325,0.521805,0.540544,0.509323,0.463996,0.456372,0.465191,0.461876,0.537909,0.505323,0.517170,0.498050,0.472638,0.468381,0.481923,0.477573,0.540525,0.514674,0.512184,0.499212,0.476922,0.475621,0.490852,0.487346,0.542824,0.520560
1000,0.447317,0.460375,0.426184,0.426694,0.435302,0.430799,0.502131,0.466919,0.563219,0.531089,0.477480,0.455369,0.504377,0.481743,0.550748,0.512043,0.558618,0.522790,0.467742,0.448568,0.480256,0.466796,0.567493,0.531419,0.565146,0.518087,0.459285,0.440770,0.452138,0.445819,0.557609,0.503358,0.528917,0.497319,0.459336,0.451125,0.471320,0.463879,0.561561,0.515083,0.520701,0.499953,0.465578,0.463026,0.484458,0.478172,0.563035,0.522698
1200,0.438606,0.458496,0.406146,0.406550,0.430317,0.416618,0.517732,0.468273,0.586136,0.541093,0.483050,0.446763,0.513305,0.477438,0.572242,0.520231,0.579877,0.529739,0.468697,0.437413,0.479292,0.457518,0.588160,0.536092,0.590481,0.527326,0.460343,0.429141,0.445084,0.433520,0.579227,0.503133,0.542863,0.498012,0.449315,0.435880,0.462200,0.450745,0.583703,0.516218,0.530866,0.501097,0.454579,0.449973,0.479504,0.469499,0.583970,0.524039
1400,0.432470,0.457541,0.390539,0.389856,0.437256,0.409525,0.532684,0.468725,0.607298,0.549232,0.492149,0.441509,0.525747,0.475918,0.594460,0.527726,0.601821,0.536505,0.473146,0.429593,0.483630,0.451204,0.610206,0.540682,0.618129,0.538154,0.467502,0.420645,0.440426,0.420695,0.601318,0.504634,0.558473,0.498423,0.440343,0.420293,0.452753,0.437199,0.606285,0.517179,0.541177,0.501973,0.442689,0.436082,0.472487,0.459421,0.605558,0.524261
1600,0.429758,0.460028,0.376948,0.374854,0.452037,0.408254,0.547211,0.467177,0.627750,0.555573,0.500223,0.435817,0.538959,0.474856,0.616245,0.533630,0.623919,0.542791,0.481559,0.423706,0.490420,0.445500,0.632713,0.544865,0.644791,0.546824,0.476886,0.413854,0.441922,0.411324,0.625531,0.506979,0.577505,0.501291,0.437772,0.408359,0.446378,0.424973,0.631489,0.519247,0.550911,0.501346,0.433205,0.423349,0.464188,0.448155,0.627294,0.523246
1800,0.427208,0.461320,0.367104,0.362302,0.468157,0.408587,0.562088,0.465478,0.649248,0.562076,0.511178,0.432765,0.554261,0.475289,0.637979,0.539015,0.644692,0.547563,0.491890,0.419988,0.498080,0.440101,0.655336,0.549106,0.670888,0.553151,0.492578,0.413201,0.446620,0.403797,0.649398,0.508250,0.593839,0.502353,0.436745,0.397841,0.442056,0.414583,0.655542,0.520287,0.561841,0.501064,0.425126,0.412271,0.456722,0.437438,0.650042,0.522534
