step,train_loss,val_bpb
200,8.544861,2.275673
400,7.080703,2.041691
600,6.480552,1.931179
800,6.170087,1.866738
1000,5.988480,1.817833
1200,5.835756,1.782264
1400,5.728530,1.750555
1600,5.634383,1.727936
1800,5.563009,1.711204
2000,5.482630,1.692136
2200,5.453025,1.676701
2400,5.412099,1.663416
2600,5.349728,1.650992
2800,5.319591,1.638860
3000,5.283886,1.628738
3200,5.243449,1.618256
3400,5.209141,1.609330
3600,5.185587,1.601738
3800,5.151883,1.592217
4000,5.131319,1.585920
4200,5.102784,1.578296
4400,5.090630,1.571558
4600,5.063242,1.565484
4800,5.069733,1.560653
5000,5.022225,1.552924
5200,5.009078,1.548492
5400,4.989556,1.544511
5600,4.961453,1.540584
5800,4.958332,1.534940
6000,4.943786,1.531181
6200,4.925948,1.528028
6400,4.923644,1.525437
6600,4.903975,1.522209
6800,4.901537,1.519903
7000,4.906013,1.517430
7200,4.892859,1.515878
7400,4.869908,1.514551
7600,4.859776,1.513012
7800,4.861266,1.511153
8000,4.867027,1.510131
